dist,smooth_w,smooth_g,drn_ar
5764.996,7.78345183292861,0.1041043,28108800
5837.422,8.63765390629107,0.1052297,28073700
5867.422,8.63765390629107,0.1052297,28063800
5897.422,8.63765390629107,0.1052297,28057500
5927.422,8.50043153568713,0.1145958,28048500
5999.848,8.39056842050934,0.1141036,28003500
6029.848,8.40929375195599,0.1104038,25962300
6102.274,8.74064414764568,0.1153006,25947900
6132.274,9.02840727380781,0.1163184,25927200
6174.701,9.39765088637267,0.1206961,25911900
6204.701,9.5406772823155,0.1274782,25851600
6247.127,9.5406772823155,0.1274782,25848000
6277.127,9.88445910442256,0.1249931,25826400
6307.127,10.3242587646818,0.1244533,25821000
6337.127,10.3242587646818,0.1244533,9386100
6409.553,11.4946089478866,0.1435041,9261900
6481.979,12.3593571922521,0.1405185,9258300
6524.406,12.5130716373315,0.1389878,9245700
6566.832,12.7702468163661,0.1357832,9219600
6609.258,13.0637002022306,0.1387382,9207900
6639.258,13.0911116911644,0.1343255,9149400
6681.685,13.5210681982923,0.1364274,9128700
6754.111,15.5671492803615,0.1470459,9095400
6796.537,15.5992296540511,0.1520798,9066600
6838.963,15.5421148173597,0.1591951,9025200
6868.963,15.3441342522999,0.1593966,9023400
6911.39,15.5422186690022,0.1519472,8998200
6953.816,15.5422186690022,0.1519472,8843400
6996.242,15.6043971755397,0.1526102,8834400
7038.668,15.6253145656653,0.1600757,8787600
7081.095,15.2761591205744,0.1659054,8748000
7123.521,15.0428295347453,0.1649553,8744400
7165.947,14.3570033752417,0.163291,8672400
7195.947,14.435819539508,0.1586557,8649000
7238.374,14.1676760563423,0.1579427,8625600
7280.8,13.9118052881628,0.1595026,8571600
7323.226,13.6471076358923,0.1615428,8489700
7353.226,13.1151575221297,0.1505499,8485200
7383.226,12.4582896721054,0.1496736,8482500
7455.652,11.5489198708796,0.1561893,8091900
7515.652,11.6679280775587,0.1573966,8028900
7558.079,11.4216050815638,0.1568694,8026200
7588.079,11.1620421976677,0.1507446,8023500
7630.505,11.2338761604126,0.157398,7888500
7660.505,11.0224088524552,0.1607993,7726500
7732.931,8.8011601588637,0.1593434,7718400
7762.931,7.63495936489634,0.1626736,7704900
7835.357,7.49324043925783,0.1559029,6191100
7877.784,7.3600959727573,0.1517207,6189300
7937.784,7.09980106020209,0.1561322,6172200
8040.21,6.83061550652486,0.1557802,6112800
8082.636,6.86042184132063,0.14634,6100200
8155.062,6.80382066124558,0.1485877,6084000
8227.489,7.3597688901517,0.1479814,5536800
8257.489,7.48726852255471,0.146533,5503500
8299.916,7.44870845553683,0.1476651,5497200
8342.343,7.42088918487395,0.1513236,5475600
8384.77,7.52352565887593,0.151995,5436000
8414.77,7.52352565887593,0.151995,5422500
8457.196,7.6341116940475,0.1498689,5396400
8529.623,7.6341116940475,0.1498689,5303700
8572.05,7.70454895438449,0.1490933,5289300
8614.477,7.77870263925234,0.1558424,4923900
8656.903,7.84030513587397,0.151281,4869000
8699.33,7.84030513587397,0.151281,4847400
8741.757,8.02385842056064,0.15537,4846500
8784.184,8.2466979073377,0.1487101,4810500
8814.184,8.13353157861018,0.1479868,4802400
8856.61,8.10642446370488,0.1532883,4800600
