river_w,river_w_std,cl_d,cl_d_std,up_dist,dn_dist,drain_area,pw_drain_area,grad
71.6611442565918,3.00160015612655,9.46649837493896,5.82894703807616,132.4264,13818.9,57254400,54446906.134665,0.06897061
80.1522850036621,2.5781304128389,35.5651801427205,9.53447967354544,162.4264,13788.9,57253500,54446050.1305103,0.06588078
89.7089309692383,0.91569870906104,77.8670845031738,4.76015719521425,204.8528,13746.48,57246300,54439202.0972729,0.1213352
87.1222081184387,1.599985449148,60.781222820282,5.27901026731576,204.8528,13746.48,57246300,54439202.0972729,0.1213352
92.8310081481934,0.749858696609136,102.6482325236,9.75279829247513,234.8528,13716.48,57239100,54432354.0640354,0.04859127
90.8189511617025,1.73709876591321,135.216357421875,9.35366439396259,264.8528,13686.48,57126600,54325353.5447001,0.06718548
86.8446024576823,0.282650372372318,167.812096150716,9.99799392516648,294.8528,13656.48,57117600,54316793.5031533,0.125
88.8622984452681,0.358014944851763,211.053817749023,3.3166247903554,324.8528,13626.48,57116700,54315937.4989986,0.1274755
87.4254347148695,0.618046789392821,195.29080521433,6.05317359196709,324.8528,13626.48,57116700,54315937.4989986,0.1274755
89.2761425442166,0.585786347203772,221.053817749023,2.73861278752583,397.2792,13554.05,57114000,54313369.4865346,0.08436857
92.72192746117,1.89022250547222,237.513432820638,6.89675874341443,354.8528,13596.48,57115800,54315081.494844,0.1214782
102.812294006348,4.975436157304,265.626920572917,9.62938870176745,397.2792,13554.05,57114000,54313369.4865346,0.08436857
118.724146525065,2.73760743203143,297.642764282227,9.18886588811861,397.2792,13554.05,57114000,54313369.4865346,0.08436857
120.370423380534,0.872379134878501,328.995866902669,9.2344226813937,439.7056,13511.62,56932200,54140456.6472888,0.03952847
120.609138234456,2.45788642774099,360.252319335938,9.08968513009167,512.132,13439.2,56875500,54086528.3855438,0.09519716
137.025315856934,5.07491770922567,391.412109375,9.56359739412653,584.5584,13366.77,56865600,54077112.3398423,0.01767767
146.370424397786,1.4136358902734,423.400323486328,9.26833083310314,584.5584,13366.77,56865600,54077112.3398423,0.01767767
146.825653076172,1.08574727106185,455.36094156901,9.16550471559489,614.5584,13336.77,56863800,54075400.331533,0.04714046
142.554248046875,1.60901237815862,486.355057779948,9.30646346852417,656.9848,13294.34,56841300,54054000.2276659,0.104914
137.448529052734,1.8218889307886,517.211092122396,9.11412570426897,686.9848,13264.34,56771100,53987231.9036007,0.1390693
129.46944325765,2.93262897690622,548.260424804688,9.14042367870033,716.9848,13234.34,56761200,53977815.8578992,0.1003466
122.053223673503,2.04545947115696,579.558306884766,9.24772107378132,746.9848,13204.34,56745900,53963263.7872696,0.1157704
110.330758412679,3.38770898640872,612.333548990885,9.9246733149621,746.9848,13204.34,56745900,53963263.7872696,0.1157704
106.892039489746,0.842524109900836,632.663977050781,1.97843862752787,819.4112,13131.92,56433600,53666230.3455949,0.1054093
108.467554626465,0.749195015763318,650.977707519531,8.83435289372213,819.4112,13131.92,56433600,53666230.3455949,0.1054093
107.131849416097,1.16255851382655,682.178021240234,9.56320576205387,849.4112,13101.92,56431800,53664518.3372855,0.1374369
108.758985392253,1.40079975864688,714.069580078125,9.27074202572076,849.4112,13101.92,56431800,53664518.3372855,0.1374369
113.752285257975,1.71304474525784,745.546942138672,9.12700725964264,921.8376,13029.49,56425500,53658526.3082027,0.1304373
116.17042388916,0.908633335138106,776.692944335937,9.09052115179761,951.8376,12999.49,56412000,53645686.2458825,0.1301708
118.69705657959,2.72997313082978,808.23935139974,9.42268686408834,981.8376,12969.49,54416700,51747925.0349522,0.1017213
