dist,smooth_w,smooth_g,drn_ar
102.4264,10.6025451850416,0.0570644,37994400
144.8528,10.5358490021149,0.05468691,37984500
217.2792,10.5470203937139,0.05228337,37966500
289.7056,10.8621049126906,0.0503242,37927800
332.132,11.0418734606531,0.04883787,37890000
362.132,11.0418734606531,0.04883787,37886400
392.132,11.1864015584294,0.04793758,37824300
422.132,11.3208430104304,0.04733286,37819800
452.132,11.3495096020335,0.04650968,37815300
482.132,11.3495096020335,0.04650968,37807200
512.132,11.6278126831146,0.0452426,37784700
554.5584,11.8925017648229,0.04499416,37770300
596.9848,12.0563119288415,0.04455104,37768500
639.4112,12.3590587439931,0.04254621,13060500
681.8376,12.6255455597824,0.04354356,36322200
724.264,12.8799813338218,0.04036103,36320400
754.264,12.8799813338218,0.04036103,36271800
796.6904,13.0482666938844,0.04136975,36252000
869.1168,13.626939795703,0.04232921,36237600
899.1168,13.4716287366736,0.04195732,36188100
941.5432,13.6726636799364,0.04175838,36184500
983.9695,14.2956554750059,0.04053755,36180900
1026.396,14.6782323871491,0.037542,36141300
1056.396,15.3574858050566,0.03630328,36114300
1098.822,15.9781961508697,0.03630328,36107100
1171.249,16.7148356294488,0.0370189,35614800
1213.675,16.8638147104967,0.03749442,35613000
1256.102,17.0401584717524,0.03766678,35606700
1298.528,16.8764270670655,0.03975877,35599500
1340.954,16.8764270670655,0.03975877,35570700
1383.381,16.9318546499459,0.04113844,35567100
1425.807,16.7465930438124,0.04015292,35561700
1455.807,16.6317251694624,0.04040495,35505900
1498.234,16.0365866146587,0.04108548,35504100
1528.234,15.5576352383172,0.04108548,35483400
1570.66,15.1000737495603,0.04039042,35482500
1613.086,14.5312256184087,0.04057735,35401500
1655.513,14.4130247856243,0.04095307,35351100
1685.513,14.3411205863956,0.04594635,35334900
1715.513,14.460654249119,0.04703885,35325000
1787.939,14.1578928045152,0.04786555,35142300
1860.365,13.9016176009942,0.04786992,35136000
1902.792,13.6503603234373,0.04704843,35133300
1932.792,13.2177917847716,0.04753289,35130600
1962.792,12.7667636103372,0.04637545,35121600
1992.792,12.5486068311162,0.04749415,35113500
2022.792,12.2819367740691,0.04886687,35098200
2052.792,11.4928995985453,0.05044801,35091000
2082.792,10.8961525001456,0.05105732,35083800
2112.792,10.8961525001456,0.05105732,35069400
2142.792,10.5841143526004,0.05227568,35040600
2185.219,10.0962647756445,0.05541886,35037900
2227.645,9.8934918018845,0.05605012,35027100
2257.645,10.0857101522832,0.05677896,35020800
2300.072,10.1676540688296,0.0557919,35001000
2384.925,9.94405843405944,0.05775144,34973100
2414.925,10.1122896425673,0.05911355,34972200
2444.925,10.2418702693668,0.05886816,34963200
2487.351,10.6448341528172,0.05837395,5077800
2534.925,11.010139232638,0.0625863,29547000
2577.351,11.1441611383627,0.06421764,29539800
2619.778,11.2609795191151,0.06427669,29420100
2649.778,11.1690892100991,0.06292952,29412000
2692.204,10.9010911464112,0.05964513,29408400
2722.204,10.7249473592617,0.06138624,29398500
2752.204,10.7468456275565,0.06407361,29394000
2782.204,10.7817130039131,0.06403314,29376000
2854.631,10.5493348367081,0.06294224,29298600
2897.057,10.2122313851854,0.06482702,29295000
2927.057,10.2379454947475,0.06480277,29272500
2957.057,10.2109909856477,0.06458061,29271600
2987.057,10.0978766751867,0.0633264,29262600
3017.057,10.1780207582325,0.0615242,29231100
3059.484,10.3199310943881,0.06390315,29200500
3101.91,10.4313802727318,0.06951548,29195100
3144.337,10.410078111534,0.07169787,29155500
3186.763,10.4574782831314,0.07021988,29147400
3216.763,10.4689709410669,0.06977685,29142900
3246.763,10.502766042034,0.07163753,29134800
3289.19,10.2586008448568,0.07249341,29096100
3331.616,10.2586008448568,0.07249341,29091600
3361.616,10.298974669826,0.07081664,29082600
3391.616,10.298974669826,0.07081664,28045800
3421.616,10.1452559027945,0.07174269,28039500
3451.616,10.0363550020102,0.07358095,28038600
3481.616,9.68017943987065,0.07558633,27605700
3511.616,9.38622293621486,0.07653852,27590400
3541.616,9.24098831154905,0.07403951,27511200
3571.616,9.28909087952817,0.07477357,27490500
3614.043,9.29408110532498,0.07860029,27485100
3644.043,9.29408110532498,0.07860029,27465300
3686.469,9.30192433266082,0.08224344,27459000
3716.469,9.47419557494425,0.08043487,27454500
4405.586,13.3151926937368,0.09523972,26157600
4435.586,13.5307258393615,0.0991143,26143200
4465.586,13.7199506129704,0.105391,26137800
4538.012,13.8950006566562,0.1068999,26104500
4580.438,13.8950006566562,0.1068999,26099100
4610.438,14.0875536392144,0.1045011,25857000
4640.438,14.3646554753274,0.1076622,25848000
4670.438,14.3646554753274,0.1076622,25843500
4700.438,14.4794041325197,0.1067503,1852200
4712.865,14.4794041325197,0.1067503,23978700
4742.865,14.6562799048165,0.1076514,23967000
4785.291,15.4046747290385,0.1124001,23962500
4827.717,15.4409638118874,0.1212707,23959800
4870.144,15.4409638118874,0.1212707,23952600
4900.144,15.4242081825947,0.1295888,23941800
4930.144,15.5611404259491,0.1326667,23932800
4960.144,15.6112977327615,0.1372058,23917500
4990.144,15.8530814726148,0.136434,23856300
5020.144,15.7054222070018,0.1341042,23850000
5092.57,15.9573068627925,0.1367227,23836500
5122.57,16.150602822794,0.138413,23831100
5194.996,16.4022331364059,0.1461533,23804100
5224.996,16.5536486418548,0.1491671,23802300
5254.996,16.5881126901585,0.1472297,23784300
5284.996,16.5881126901585,0.1472297,23778900
5327.422,16.6644701707541,0.1442129,23754600
5399.849,17.0650555870233,0.1483815,23736600
5429.849,17.1498406507203,0.1563275,23733000
5459.849,17.1755818258529,0.1562672,23695200
5489.849,17.2061557426486,0.1527278,23688900
5519.849,17.3542538517719,0.1545247,23688000
