dist,smooth_w,smooth_g,drn_ar
132.4264,105.669842449718,0.06559132,56827800
204.8528,108.820790118257,0.07562794,56814300
277.2792,113.9493916485,0.08344471,56805300
349.7056,109.33338245891,0.1032896,56210400
392.132,109.33338245891,0.1032896,56207700
452.132,104.522455807397,0.09914321,56119500
494.5584,104.522455807397,0.09914321,56097900
621.8376,103.763931260448,0.1019798,56071800
651.8376,105.832902935969,0.1029241,56061000
681.8376,104.102517147115,0.1018155,56015100
724.264,103.383836254059,0.1012837,55984500
754.264,103.383836254059,0.1012837,55983600
784.264,102.394720058132,0.0991177,55868400
826.6904,102.394720058132,0.0991177,55862100
899.1168,98.6314541588001,0.1115047,55845000
941.5432,96.6346536209346,0.1164863,55796400
1013.97,90.1980749647187,0.1239022,55652400
1056.396,90.1980749647187,0.1239022,55619100
1098.822,88.1291928955714,0.134645,55617300
1171.249,83.4184525740405,0.1413455,55559700
1213.675,82.6039138212084,0.1599422,55557000
1256.102,77.8071437007324,0.1605773,55184400
1358.528,78.8438396688469,0.1435834,54859500
1400.954,78.8362759546172,0.1420951,54854100
1443.381,78.7396560775549,0.1488281,54815400
1485.807,78.2480272712255,0.1438163,54812700
1558.234,72.7131834233636,0.1603488,54725400
1600.66,70.9704016163526,0.1657512,54702900
1673.086,70.7628352804297,0.1758064,54448200
1703.086,70.3913323859323,0.1698321,54389700
1745.513,69.999341715367,0.1756558,54382500
1787.939,70.5710180975285,0.1758714,53659800
1830.365,72.1115004626992,0.1741663,53658900
1860.365,73.9485623508337,0.1682887,53621100
1932.792,77.9590376637854,0.1614546,53587800
1962.792,78.8486491090515,0.1567729,53582400
1992.792,82.7830443030603,0.1539506,53568000
2035.218,82.7544094788792,0.1537016,53438400
2077.645,83.0907972762855,0.142138,53424000
2150.071,83.511989797409,0.142138,53347500
2192.498,82.5887210016126,0.1350932,53338500
2264.924,79.9069443288014,0.1328169,53297100
2307.351,78.4705759818716,0.1359062,52830900
2349.777,77.7624525287466,0.1405254,52830000
2422.204,77.3856800065873,0.1438394,51790500
2464.63,77.1713306473438,0.1414415,51789600
2507.057,78.2811762095572,0.1382016,51779700
2549.483,78.6080901284936,0.1293838,51774300
2591.91,79.4387866942288,0.1302876,51749100
2664.336,78.7201562657266,0.1205769,51641100
2694.336,79.954134587931,0.1215931,51507000
2736.763,79.954134587931,0.1215931,51454800
2766.763,81.1515978488009,0.1268588,51437700
2826.763,81.9115374002989,0.1245721,51426900
2856.763,80.1302137460971,0.1256231,51379200
2899.189,79.7454796642063,0.1249453,51378300
2941.616,76.3784899080942,0.1282117,51377400
3014.042,73.289583083243,0.1380178,51300000
3056.469,74.0732539597611,0.1465873,51149700
3098.896,74.7002067098122,0.1433176,51143400
3141.322,75.3099376787689,0.1416909,51123600
3183.749,77.2874467976891,0.1447414,51047100
3256.175,79.8118570092092,0.1408128,50412600
3298.602,80.720833914837,0.1441871,50373900
3341.028,81.5073404669664,0.1402684,50353200
3383.455,82.3003057351881,0.1425899,50329800
3425.881,80.7269046633392,0.1430413,50304600
3498.308,79.603815342,0.1491283,50277600
3528.308,78.7124938355063,0.1591447,50273100
3570.734,79.3200494636538,0.1572365,50266800
3613.161,77.6818768306561,0.1706114,50259600
3655.587,75.2116585256463,0.1731321,49739400
3698.014,72.4400740866688,0.1829542,49680900
3728.014,70.08604580754,0.1814046,49657500
3758.014,68.1722362323775,0.1830622,49655700
3800.44,63.9460397994757,0.1919122,49612500
3842.867,62.921930654301,0.1980157,49607100
3885.293,62.4847239897911,0.2023809,49221900
3915.293,60.8737687246115,0.2262554,49215600
3957.72,57.8086273967406,0.2615694,49105800
4000.146,57.4599779478817,0.2602072,49082400
4072.573,54.6688873734817,0.2790057,48558600
4144.999,52.3023098575149,0.2868709,48555000
4174.999,49.3960552901091,0.2851949,48499200
4217.425,46.5933900387319,0.2913483,48486600
4289.852,39.2750916925336,0.3013154,48338100
4392.278,30.8506757512519,0.3368181,16499700
4422.278,30.0833743247817,0.3440304,1232100
4434.704,29.646340414734,0.3395201,46975500
4507.13,28.3634163239618,0.3380458,46963800
4579.557,27.6758297979955,0.32497,46917900
4609.557,27.0464173389591,0.3197218,46894500
4651.983,26.8088039842762,0.3330454,46863900
4724.409,25.9745388654346,0.3293681,46845900
4754.409,25.9745388654346,0.3293681,46817100
4814.409,24.4043709361182,0.3226281,46791000
4886.835,23.4758569681875,0.3053499,46782000
4929.262,23.1790725828055,0.2647177,46610100
4971.688,21.7941753901213,0.247115,46606500
5014.114,21.3272349874419,0.2283829,46573200
5056.541,21.1026745930681,0.2373564,46433700
5098.967,19.8953468678373,0.2379175,1343700
5128.967,18.6542645955274,0.2321667,1015200
5176.541,17.4430465818822,0.2281939,45069300
5206.541,17.4430465818822,0.2281939,45061200
5278.967,16.4050230282782,0.2133842,45053100
5308.967,16.50339803977,0.2086238,45029700
5338.967,16.3500151069413,0.1993899,44743500
5368.967,16.2871113648922,0.1952534,44742600
5398.967,16.1831224584111,0.1871042,44738100
5441.393,16.0867238513126,0.1824785,44649900
5483.819,15.7384992001887,0.1810198,44645400
5556.246,15.4216408274702,0.1739619,43557300
5598.672,15.7799092639765,0.1722779,43554600
5641.098,16.5171410872785,0.1669758,43545600
5713.524,17.1945909327621,0.1639095,43471800
5785.951,18.2180651876667,0.1537208,43441200
5815.951,18.9470073972091,0.1588995,43438500
5858.377,19.3343380327584,0.1599577,43372800
5930.803,20.0483451301614,0.1722651,43299000
5960.803,20.3327920759699,0.2095835,43258500
5990.803,20.4133192736832,0.2203041,43211700
6033.229,20.3299563222112,0.2300909,43209900
6075.656,20.5172988796472,0.2134977,43190100
6135.656,20.4751028187287,0.2256474,42489000
6208.082,20.4807930523639,0.2331305,42434100
6238.082,20.4821084495256,0.2342374,42433200
6268.082,20.502224887832,0.2330599,42408000
6298.082,20.5489562659249,0.2350902,42404400
6430.508,20.8998297316348,0.2288449,42361200
6460.508,20.9562328704497,0.2321301,42343200
6502.935,21.9255336005096,0.2291542,42327900
6545.361,22.2814133102262,0.2385553,42297300
6587.787,21.6810730382752,0.2428291,42284700
6630.213,21.6810730382752,0.2428291,42196500
6702.64,20.8412750303303,0.2758965,42020100
6732.64,20.5512698697762,0.2825203,42019200
6762.64,19.7154408430049,0.2849033,41992200
6792.64,19.7425929255418,0.2956502,41986800
6822.64,19.1295345978756,0.2856981,41962500
6852.64,18.8155353986158,0.2815507,41138100
6925.066,17.8188054443387,0.3165363,41105700
6967.492,16.876368500314,0.3091082,41077800
6997.492,16.9477437467626,0.3135898,41075100
7069.918,16.9074867716096,0.305275,41053500
7142.345,16.4033365151302,0.3015928,39980700
7172.345,16.1898927265292,0.3005341,39949200
7202.345,15.9384788484224,0.293857,39942900
7244.771,15.5272722652835,0.3037784,39939300
7317.197,14.7360261832955,0.317894,39881700
7347.197,14.4575012387586,0.329708,39860100
7377.197,14.5485783409826,0.3288132,39855600
7407.197,14.5485783409826,0.3288132,39781800
7449.624,14.4748590310163,0.3257378,39715200
7492.05,14.0226145483159,0.3195905,39710700
7534.476,13.482139272672,0.3318674,39609900
7564.476,13.482139272672,0.3318674,39355200
7594.476,13.2552848654043,0.3358321,39327300
7636.902,13.5926119770999,0.3315455,39319200
7666.902,13.5895278908661,0.3285524,39308400
7696.902,13.2827942745813,0.3185902,39305700
7726.902,13.122868394355,0.3087288,39304800
7756.902,12.9650139338204,0.3140676,39298500
7786.902,13.1461386203539,0.3076376,39285000
7859.329,14.3549026658516,0.2992391,39244500
7931.755,15.190368603668,0.2633267,39112200
7961.755,15.3883566935179,0.24541,39053700
7991.755,15.2240621262401,0.2396256,39051000
8034.181,15.0894496346865,0.2325439,38055600
8076.607,14.569737063323,0.2431094,38054700
8119.034,14.6889895410334,0.242228,38053800
8203.887,15.2028624440328,0.2471139,38039400
8246.313,15.518107113952,0.2480075,38034900
8276.313,15.8368325050729,0.2412448,38030400
8306.313,16.0328737432619,0.2370811,38007000
8336.313,16.0328737432619,0.2370811,29991600
8366.313,15.6659048765229,0.2395719,29988900
8396.313,15.6659048765229,0.2395719,29978100
8426.313,15.6659048765229,0.2395719,29948400
8468.74,15.8074892674107,0.2519444,29943000
8541.167,16.3591776081817,0.2390965,29918700
8571.167,16.3591776081817,0.2390965,29599200
8601.167,16.8810180384496,0.2317411,29591100
8631.167,16.4852663668311,0.2323071,29580300
