dist,smooth_w,smooth_g,drn_ar
814.264,84.967576827863,0.0852046,37677600
856.6904,84.967576827863,0.0852046,37676700
886.6904,83.852406090027,0.0835323,37672200
929.1168,82.7432345716312,0.08211841,37638000
971.5432,82.7432345716312,0.08211841,37637100
1013.97,82.1786851254712,0.08444145,37327500
1056.396,81.5211091547045,0.08624795,37325700
1086.396,81.5211091547045,0.08624795,37195200
1128.822,81.0749587710542,0.08742335,37095300
1171.249,82.1199778483385,0.08789559,37094400
1213.675,83.3600477349827,0.08637086,37093500
1256.102,84.1356975330379,0.08330231,37092600
1370.954,87.7858702613763,0.08112734,37067400
1413.381,88.1840957290821,0.08296712,36976500
1485.807,90.4061712804233,0.08427456,36633600
1515.807,91.3186197254286,0.08362973,36632700
1588.234,91.4038141234776,0.08238371,36595800
1630.66,92.5835357343678,0.08135934,36513900
1703.086,93.7081658444273,0.07771718,36508500
1733.086,95.1366742299796,0.08006195,36507600
1763.086,98.0717861704543,0.08196044,36506700
1793.086,99.5845454159724,0.08345497,36450900
1823.086,100.076752889925,0.08744747,36361800
1853.086,98.4473576510126,0.1010838,36360900
2003.086,97.6202917519382,0.1234712,36233100
2033.086,98.8708927532287,0.1226423,36230400
2063.086,99.5674792280867,0.1257856,36207900
2093.086,101.12905804476,0.1253562,36207000
2123.086,101.12905804476,0.1253562,36200700
2165.513,101.525461476652,0.1243963,36198900
2207.939,101.344772597612,0.1272429,36135000
2237.939,102.340482036212,0.1320984,36011700
2267.939,102.262210550029,0.1369985,36000900
2297.939,104.219048776347,0.1320938,35942400
2327.939,105.931717300664,0.1320039,35940600
2370.366,107.354838805505,0.1273603,35937900
2442.792,106.282343975931,0.1271803,35482500
2485.219,104.199527813292,0.1258717,35474400
2515.219,104.464462832958,0.1265891,35427600
2545.219,104.248831186545,0.12825,35422200
2587.646,101.350721217646,0.1301029,35392500
2660.072,98.3740631170943,0.1319705,35382600
2732.499,93.4733869077354,0.1377472,33897600
2774.925,87.6639043391041,0.1361361,33896700
2804.925,85.2188292238449,0.1375228,33895800
2834.925,86.2469277160682,0.1255428,33894900
2864.925,85.4864843584884,0.1232946,33894000
2907.352,86.5603942837189,0.1267395,33596100
2979.778,87.934278215988,0.1173376,33586200
3052.205,87.557779612326,0.09242795,33561000
3082.205,88.8751126127959,0.08992068,33560100
3112.205,88.825572623603,0.09414821,33554700
3154.631,88.5966210213015,0.09986088,32940900
3184.631,87.2621126741358,0.1018732,32935500
3227.058,85.764600905078,0.09792206,32931000
3269.484,83.8613910000894,0.09823331,32921100
3299.484,80.2740766550149,0.1009855,32919300
3341.911,75.9129211038184,0.1066207,32902200
3414.337,71.198536318238,0.1146963,32885100
3486.764,68.1775644751852,0.11731,2373300
3529.19,68.1775644751852,0.11731,2372400
3559.19,68.2515328769409,0.1150271,30069900
