dist,smooth_w,smooth_g,drn_ar
127.2792,23.2748988841923,0.08061837,4313700
169.7056,23.2748988841923,0.08061837,4312800
199.7056,22.3918046557612,0.08230554,74486700
212.132,21.6752777799924,0.08177908,4309200
284.5584,20.6648947834998,0.08421704,74457000
314.5584,19.7916148431698,0.08743203,74405700
344.5584,19.2909635784672,0.09478656,74386800
429.4113,18.4405145166576,0.09355494,74364300
514.264,17.8614592384518,0.08972738,74332800
556.6904,17.1812543168681,0.09377236,74313000
599.1168,16.8878541540928,0.09060174,74290500
671.5432,14.5023745386462,0.09813261,74130300
701.5432,13.7134966873079,0.09877605,74126700
731.5432,12.6932431783877,0.09650581,72731700
773.9696,12.7242508768642,0.09437545,72722700
803.9696,12.5940470797035,0.09704635,72680400
833.9696,12.793433507641,0.09515691,72679500
863.9696,12.998727970786,0.09398653,72672300
893.9696,13.1842446420623,0.09724104,72668700
923.9696,13.4184178163723,0.09758138,72667800
953.9696,13.6141284926185,0.09887275,72644400
1026.396,13.6146807041589,0.1047058,72522000
1056.396,13.4727483598541,0.1051484,72517500
1098.822,13.083836794264,0.1059566,72514800
1128.822,13.091513703744,0.1073566,72468000
1171.249,12.8996920785104,0.1097042,72441000
1256.102,12.718024782318,0.1059939,72405000
1286.102,12.8459628969259,0.1064336,71950500
1328.528,12.9418542849221,0.1108137,71947800
1370.954,12.7345781563733,0.1051729,71916300
1400.954,12.6248968329952,0.1105599,71888400
1430.954,12.8450677118955,0.1136079,71879400
1460.954,13.07535138966,0.1144553,71864100
1533.381,13.149288088972,0.1156896,71850600
1563.381,13.1746232082546,0.1138726,71705700
1593.381,13.1746232082546,0.1138726,71703900
1635.807,13.4233749544848,0.116736,71292600
1665.807,13.209771305421,0.1173844,71182800
1695.807,13.3582566998325,0.1177985,71166600
1738.234,13.3844864557819,0.1212929,71159400
1768.234,13.2490935180894,0.1278869,71149500
1798.234,12.5657470956198,0.1315231,71094600
1828.234,12.4602343498924,0.1313363,71093700
1870.66,12.0930460397179,0.1322222,71040600
1900.66,11.9083115622028,0.1309144,71035200
1943.086,11.3880093837361,0.1340908,71033400
1985.513,11.3292405258617,0.1291035,70988400
2015.513,11.3561760721517,0.130431,70944300
2057.939,11.3844819922538,0.1325279,70936200
2100.366,11.4141703944873,0.1402793,70932600
2142.792,11.6961398998889,0.1416786,70266600
2172.792,11.7880823161086,0.1409312,70191900
2202.792,12.1875498737773,0.1460894,69935400
2232.792,12.3820628780217,0.1467121,69923700
2262.792,12.1804649336291,0.1486984,69332400
2292.792,11.9515978234433,0.1487512,69330600
2322.792,11.9432336428957,0.1481421,69327000
2352.792,12.0254765071975,0.1491863,69317100
2425.219,12.2478829695372,0.1453376,69308100
2455.219,12.4655691761455,0.1513089,69281100
2485.219,12.6063270274355,0.1506349,69253200
2515.219,12.7721994012146,0.1522217,69250500
2545.219,12.8822735072794,0.1483391,69245100
2575.219,13.0302954568844,0.1521676,69237900
2617.645,13.2881900477404,0.1509453,69199200
2647.645,13.7644557774061,0.1504479,68893200
2677.645,13.7045205975566,0.1514826,68873400
2707.645,13.8306881918078,0.1487363,68830200
2737.645,13.8187985332664,0.1434374,68829300
2767.645,13.9744792942037,0.1401521,68828400
