dist,smooth_w,smooth_g,drn_ar
42.42641,14.7698360662075,0.1871254,8536500
84.85281,14.9523877825972,0.1814253,8505000
127.2792,15.0623943926557,0.1843424,8501400
169.7056,15.295708952517,0.197981,8470800
199.7056,14.7714565140626,0.2060035,8464500
229.7056,14.7714565140626,0.2060035,8459100
259.7056,14.3064155675618,0.2015177,8444700
289.7056,14.3064155675618,0.2015177,8439300
319.7056,13.8121363983964,0.2028037,8426700
349.7056,13.8121363983964,0.2028037,8417700
379.7056,13.4941865009157,0.196561,8416800
409.7056,14.3934171690214,0.1899237,8296200
452.132,15.1273566439464,0.188305,8284500
482.132,15.0521478580199,0.1895344,8283600
512.132,15.026142252881,0.1932392,8281800
554.5584,14.8586057244016,0.2004444,8250300
596.9848,14.7598851184287,0.2033955,8231400
639.4112,14.6055642693207,0.1973919,8195400
669.4112,14.6055642693207,0.1973919,8188200
699.4112,14.2852145537125,0.1994748,8179200
741.8376,13.6854101335666,0.2003727,8164800
814.264,13.9506910162714,0.1854985,7785000
856.6904,14.9660624776239,0.1769362,7784100
886.6904,15.8010281015773,0.171872,7782300
916.6904,16.4295605285663,0.1655703,7669800
946.6904,16.7939075647964,0.1669095,7668900
976.6904,17.5194106368613,0.1641451,7668000
1006.69,18.0643275327395,0.1639106,7667100
1036.69,18.3258957222738,0.1575151,7664400
1066.69,18.5682293105072,0.1597573,7654500
1109.117,18.6380584767838,0.156907,7652700
1139.117,19.0855104776701,0.1592699,7650000
1211.543,19.9877739900975,0.1425213,7547400
1253.97,20.3256453861025,0.143478,7542000
1296.396,19.8428371490464,0.1540479,7527600
1326.396,20.4506357899028,0.151242,7490700
1368.822,20.9530736296356,0.1577784,7483500
1398.822,20.0382403898582,0.1671364,7432200
1428.822,19.5594117171137,0.1671465,7427700
1471.249,19.4654701797338,0.166936,7424100
1501.249,19.8609523549561,0.1700836,7407900
1543.675,20.994968737947,0.1602897,7406100
1616.102,22.3633876647523,0.1602897,7309800
1646.102,22.8527792950832,0.1634955,7295400
1676.102,22.8527792950832,0.1634955,7240500
1706.102,22.883176855663,0.1653818,7227900
1736.102,23.2599633953232,0.1671597,7227000
1766.102,23.4294518669168,0.1685356,6541200
1796.102,23.2390369847701,0.1671393,6534900
1868.528,22.3156355181286,0.1737693,6530400
1898.528,21.9899948103137,0.1776469,6523200
1940.954,21.1450988175878,0.177501,6355800
1983.381,20.6925582634063,0.1796085,6353100
2025.807,20.1579925868231,0.19082,6349500
2068.234,19.9913254461411,0.1924112,6340500
2098.234,19.9913254461411,0.1924112,6316200
2140.66,19.5240306709735,0.1912325,6273900
2183.087,19.2768669001243,0.1910344,6216300
2213.087,19.3000735701157,0.1924384,6179400
2255.513,19.6061747165846,0.1955362,6164100
2285.513,19.8421305454356,0.1936991,6161400
2327.94,20.3611552977431,0.1835461,3712500
2400.366,21.09558209095,0.1722215,3653100
2442.793,21.7230118800231,0.1727453,3650400
2485.219,21.5849915383824,0.1618626,3619800
