dist,smooth_w,smooth_g,drn_ar
1073.969,130.358276554492,0.06874655,70097400
1103.969,130.984523365127,0.06650707,70096500
1133.969,130.984523365127,0.06650707,70011900
1163.969,130.984523365127,0.06650707,70009200
1193.969,130.353433516408,0.06652303,70006500
1236.396,129.921420422846,0.0664249,69793200
1308.822,132.873209678264,0.07432723,69780600
1508.528,123.513495923625,0.09233224,69750000
1593.381,117.956380857045,0.08960304,69732900
1665.807,108.590974746718,0.08441272,68404500
1695.807,107.109496115849,0.08121072,68393700
1725.807,106.808204100177,0.07894234,68346900
1755.807,104.98337883483,0.08013727,68332500
1785.807,105.010365627026,0.07952052,68319000
1918.233,105.926654233903,0.07973439,68269500
1948.233,106.482389613097,0.08240611,68267700
1978.233,107.088498279672,0.08258997,68258700
2008.233,107.088498279672,0.08258997,68255100
2038.233,105.535627084854,0.0850189,68250600
2068.233,105.919625704124,0.08430556,68247000
2098.233,104.66650603137,0.08579365,67959000
2128.233,105.055875459772,0.08471894,67958100
2158.233,105.74986873722,0.08723864,67943700
2188.233,105.838098504457,0.09261005,67933800
2218.233,105.764315070103,0.09515885,67925700
2248.233,104.765900785293,0.09601187,64664100
2278.233,103.087342228333,0.09513887,64662300
2350.66,103.231779449354,0.0930623,64635300
2380.66,103.231779449354,0.0930623,64593900
2410.66,103.231779449354,0.0930623,64588500
2440.66,101.868148464363,0.09019595,64586700
2470.66,102.193946083327,0.08653469,64583100
2543.086,107.836056233933,0.08494961,64297800
2615.513,112.404419054915,0.09590504,64242000
2645.513,113.898362187616,0.09892516,64216800
2675.513,114.803542157278,0.1016717,64215900
2717.939,113.61808831756,0.1048386,64195200
2790.366,113.714581125059,0.1147152,64187100
2820.366,112.852823947865,0.1105075,64182600
2850.366,111.735719665089,0.111834,64159200
2940.366,108.51847454711,0.1120399,62917200
2970.366,106.798602273934,0.1110414,62916300
3042.792,105.373748505148,0.1105327,62681400
3115.219,103.732008452627,0.1157298,62582400
3187.646,99.1569954507284,0.1185195,62575200
