river_w,river_w_std,cl_d,cl_d_std,up_dist,dn_dist,drain_area,pw_drain_area,grad
4.35355338454247,0.92808845809637,3.5,2.44948974278318,8242.047,5222.863,8180100,14409430.46,0.07383353
3.87789584289898,1.00246009054308,18.7635904658924,6.87552910777461,8272.047,5192.863,8177400,14404674.349165,0.08759915
4.61312024409954,0.989174908781733,45.734051997845,8.83678318435852,8272.047,5192.863,8177400,14404674.349165,0.08759915
4.90195839745658,0.821630976754782,66.3374971662249,2.60999558720093,8314.474,5150.437,7876800,13875160.6761932,0.04602234
5.84575870207378,0.958309295660326,89.1926871708461,10.8331713637556,8314.474,5150.437,7876800,13875160.6761932,0.04602234
8.44974780082703,0.41421365737915,109.793416976929,1.6704593888028,8374.474,5090.437,5522400,9727832.02800751,0.1426437
6.20797779730388,1.40863008767477,130.009519304548,10.2004743212627,8374.474,5090.437,5522400,9727832.02800751,0.1426437
4.29705624580383,0.641696918051012,751.240515136719,1.78121910863157,9008.741,4456.174,5003100,8813073.37739468,0.1185854
3.60947569211324,0.736232151117182,770.783976236979,9.57775712671197,9008.741,4456.174,5003100,8813073.37739468,0.1185854
4.41421353816986,0.828427158974732,788.634155273438,0.707106781186548,9038.741,4426.174,4971600,8757585.41765213,0.1292339
9.82986147263471,1.15685306252873,158.411192052505,6.45082581202941,8416.9,5048.011,5508900,9704051.47383213,0.1536591
6.01960261051471,1.06854646747023,177.766993596004,4.87276139036013,8416.9,5048.011,5508900,9704051.47383213,0.1536591
3.82842707633972,0,677.979797363281,3.05503492298381,8906.314,4558.601,5047200,8890756.52103424,0.2357023
3.76372292836507,0.776430460581175,702.817270914714,11.032575859841,8936.314,4528.601,5023800,8849536.89379692,0.2506935
4.0182337474823,0.823018420068237,733.556401367188,8.18525549627291,9008.741,4456.174,5003100,8813073.37739468,0.1185854
5.16823857171195,0.954526677734705,807.731881277902,10.5337823432812,9038.741,4426.174,4971600,8757585.41765213,0.1292339
4.69232665791231,0.894526933303486,836.440731272978,6.34345875505425,9068.741,4396.174,4968900,8752829.30681705,0.16383
4.69231842358907,0.668107673238648,202.197291056315,10.3475927686033,8459.327,5005.584,5499000,9686612.40077019,0.172099
5.8284273147583,0,633.486389160156,1.21299939120931,8906.314,4558.601,5047200,8890756.52103424,0.2357023
4.50827984152169,0.763498556500528,654.166527057516,11.0710015067066,8906.314,4558.601,5047200,8890756.52103424,0.2357023
3.88260801214921,0.723976556002204,859.067617315995,6.95085073241942,9068.741,4396.174,4968900,8752829.30681705,0.16383
4.9313708782196,0.648923535611857,888.212618001302,9.56084980480517,9068.741,4396.174,4968900,8752829.30681705,0.16383
3.97691196780051,0.905383106469265,921.287877236643,10.2406261272604,9183.595,4281.322,4808700,8470633.39726925,0.2292045
3.95860184563531,0.390524307886759,227.178714328342,3.53449102996118,8459.327,5005.584,5499000,9686612.40077019,0.172099
3.46470416386922,0.580041563678149,252.201561482747,11.3674909661786,8501.754,4963.158,5483700,9659661.10603809,0.1333333
5.51519481341044,0.952883141729432,287.572537231445,9.29688359484884,8501.754,4963.158,5483700,9659661.10603809,0.1333333
3.46023726463318,0.436619406097951,308.651156955295,3.23555606860238,8574.181,4890.732,5426100,9558197.40822315,0.2239947
4.1111677799906,0.792973266581322,578.680358886719,9.29631733508499,8863.888,4601.027,5051700,8898683.37242603,0.2266912
5.41463404688342,1.01140927892378,612.382515742861,10.9014167391377,8906.314,4558.601,5047200,8890756.52103424,0.2357023
4.04182778199514,0.781956400737043,956.461356608073,10.0230629944364,9183.595,4281.322,4808700,8470633.39726925,0.2292045
4.077752877926,0.770189811405668,992.599725131331,10.6668565201869,9226.021,4238.896,4790700,8438925.99170208,0.1767767
4.55424722035726,0.681903813568365,1059.69943847656,4.73832528463714,9256.021,4208.896,4789800,8437340.62142372,0.1029091
3.88894991691296,0.774678638008615,1134.26375638522,8.73888732225563,9370.875,4094.043,4666500,8220144.89328861,0.3913119
3.0599663178126,1.24146966809961,1164.98483886719,9.62946641848537,9400.875,4064.043,4664700,8216974.1527319,0.2848001
2.89254833221436,0.967309825420118,1197.6778515625,11.2827714655929,9430.875,4034.043,4635900,8166242.30382442,0.1214782
4.65522847175598,0.723476854961304,1233.37954101562,9.00557373163065,9503.302,3961.617,4189500,7379898.64575863,0.1483708
3.54950937430064,0.850964112236313,1265.05022379557,9.79866035342726,9503.302,3961.617,4189500,7379898.64575863,0.1483708
3.31045694351196,0.639333172815493,1299.31662190755,9.87968820160013,9533.302,3931.617,4188600,7378313.27548027,0.0372678
3.74754690329234,0.961041438515334,1335.5712483724,10.9024480372009,9563.302,3901.617,4181400,7365630.3132534,0.008333334
3.50816824219444,0.622495851195806,1373.42880341501,11.4974096452773,9593.302,3871.617,4170600,7346605.8699131,0.1592081
2.53333333333333,0.860366134304152,1410.12778320313,9.6811974180819,9623.302,3841.617,3976200,7004165.88978767,0.2877113
3,0,1429.54996744792,1.98567745938324,9623.302,3841.617,3976200,7004165.88978767,0.2877113
4.00450795173645,1.46597716237695,1479.22208496094,9.46058009794014,9695.729,3769.19,3597300,6336725.00259876,0.1029091
2.90088834613562,0.519675816533958,1515.23954772949,11.6818796722286,9725.729,3739.19,3596400,6335139.6323204,0.1213352
3.02761423587799,0.15124939898644,1551.16781005859,9.82529457788975,9755.729,3709.19,3508200,6179773.34504128,0.2333333
3.29901874860128,0.57040161787096,1583.05943196615,9.26118929921059,9785.729,3679.19,3497400,6160748.90170097,0.3166667
2.68284270763397,1.03459490355521,1615.93126220703,9.23702521228235,9858.155,3606.764,3442500,6064041.31472111,0.2497221
2.06666666666667,1.01483252680985,1648.70650634766,10.1361038855459,9858.155,3606.764,3442500,6064041.31472111,0.2497221
3.01617604096731,0.456788804040172,1682.627734375,9.32968057313602,9888.155,3576.764,3430800,6043431.50110245,0.3105215
4.64746271570524,1.2730128833916,330.075684865316,9.3352403170396,8574.181,4890.732,5426100,9558197.40822315,0.2239947
3.93137083053589,0.799384595108539,356.963404846191,6.85558599014346,8574.181,4890.732,5426100,9558197.40822315,0.2239947
4.41421353816986,0.828427158974732,516.892974853516,1.00002265789023,8761.461,4703.453,5337900,9402831.12094402,0.1592081
5.36116010912003,0.801880774266438,539.586126512097,12.3191153830589,8791.461,4673.453,5242500,9234781.87143803,0.1772671
3.41421353816986,0.585786403398363,561.283813476562,0.707106781186548,8863.888,4601.027,5051700,8898683.37242603,0.2266912
6.49509382247925,0.602304277355697,1011.58489990234,1,9226.021,4238.896,4790700,8438925.99170208,0.1767767
6.04656575520833,1.59258133738039,1029.67274169922,9.47406735977114,9256.021,4208.896,4789800,8437340.62142372,0.1029091
4.2189514319102,1.01827600348976,1066.02494303385,13.013667911338,9298.448,4166.469,4704300,8286730.44497967,0.134371
3.80473786989848,1.20264786729799,1097.04572347005,9.81392004673903,9298.448,4166.469,4704300,8286730.44497967,0.134371
4.41421353816986,0.676407942850539,1116.47576904297,1.50867349455683,9370.875,4094.043,4666500,8220144.89328861,0.3913119
4.46274175643921,1.29175440401929,1207.20095214844,1.91648874925585,9430.875,4034.043,4635900,8166242.30382442,0.1214782
3,0,1445.37835693359,7.17394620394315,9623.302,3841.617,3976200,7004165.88978767,0.2877113
4.86274175643921,1.00293952153858,1460.1958984375,1.78121910863157,9695.729,3769.19,3597300,6336725.00259876,0.1029091
2.6875,0.737804065256947,1719.12813568115,12.1885172399861,9918.155,3546.764,3417300,6019650.94692707,0.3111359
2.78571428571429,0.629940788348712,1754.82726614816,9.01793895807849,9918.155,3546.764,3417300,6019650.94692707,0.3111359
3.6336874961853,0.608324769661658,376.274169921875,4.30577848885449,8616.607,4848.306,5422500,9551855.92710972,0.2015564
3.27140451272329,0.563904027609338,399.287073771159,9.65038047821609,8646.607,4818.306,5393700,9501124.07820225,0.2163459
5.8674796183904,1.75737203428331,433.111630249023,9.70032747745861,8646.607,4818.306,5393700,9501124.07820225,0.2163459
5.41421358585358,0.896810641028001,465.942100016276,9.55139236745547,8761.461,4703.453,5337900,9402831.12094402,0.1592081
4.44624568676126,0.643048710717772,498.186388739224,9.49252565670113,8761.461,4703.453,5337900,9402831.12094402,0.1592081
3,0,1771.45458984375,0.707106781186548,9960.582,3504.337,3349800,5900748.17605019,0.2383392
2.2,0.99654575824488,1789.16663411458,9.56607040711537,9990.582,3474.337,3317400,5843674.84602928,0.2911305
2.93333333333333,0.365148371670111,1821.26532389323,9.23138997480847,10020.58,3444.337,3292200,5799284.47823524,0.3268643
2.13333333333333,1.00801386598746,1853.15686035156,9.54699285746515,10020.58,3444.337,3292200,5799284.47823524,0.3268643
2.86666666666667,0.507416263404925,1885.03465169271,9.17420030304147,10105.44,3359.484,3280500,5778674.66461658,0.2103238
2.4,0.932183199398798,1917.03669026693,9.7420617565684,10135.44,3329.484,3278700,5775503.92405987,0.2134375
1.90909090909091,1.04446593573419,1939.53045099432,3.80665510139184,10165.44,3299.484,3262500,5746967.25904942,0.2006932
