dist,smooth_w,smooth_g,drn_ar
132.4264,30.369039248709,0.205991,79799400
162.4264,28.9609935062684,0.2034196,79794000
192.4264,28.5877239980081,0.200248,79775100
277.2792,29.3420405553254,0.2004557,79758000
349.7056,29.2666560130695,0.2045057,79696800
464.5584,27.664509449899,0.1990017,79586100
494.5584,27.0238596435002,0.2017769,79560900
609.4112,26.0146536080061,0.1956203,37890000
621.8376,26.0146536080061,0.1956203,41628600
651.8376,24.5735709734181,0.196411,37881000
681.8376,23.9370134068371,0.2063652,37865700
711.8376,23.533447466964,0.2113553,37818900
754.264,23.0739999641145,0.2044266,37814400
784.264,23.0279129437115,0.2092608,37801800
826.6904,22.0123142698607,0.2160853,37782900
856.6904,21.2547361705685,0.2132689,37775700
899.1168,21.5239446444457,0.2095387,37737000
941.5432,22.2407512341426,0.2104337,37629000
983.9695,22.2589547110366,0.2065655,37623600
1026.396,21.8675207094093,0.1965064,37569600
1098.822,21.6320388688654,0.192348,37529100
1141.249,20.2965222535392,0.1815802,37494000
1171.249,20.7857452794969,0.1802805,37483200
1201.249,21.0362392866075,0.1807542,37451700
1243.675,21.0562562638599,0.1768089,37449900
1286.102,20.0158793059553,0.1732209,37427400
1316.102,20.0754871269356,0.1727039,37422000
1346.102,19.6681400779587,0.1739665,37368000
1376.102,19.3975292405485,0.1772562,37344600
1406.102,19.1478530777398,0.1739652,37335600
1448.528,19.1677806259047,0.1794786,36977400
1520.954,18.7570369390152,0.1821388,33352200
1563.381,18.7171221733393,0.1830674,33340500
1605.807,18.7562434440716,0.1814541,33308100
1648.234,19.1242418262487,0.1839422,33277500
1690.66,19.3909958294581,0.1732853,33256800
1733.086,19.549612344973,0.1763497,33237000
1763.086,19.9732656428212,0.1782614,33222600
1805.513,20.4991859092905,0.1703187,33210000
1835.513,21.2884056641742,0.1625837,33192900
1877.939,22.0694441553272,0.1604287,33156900
1920.365,21.8480378103129,0.1572103,32968800
1962.792,22.2081354639923,0.1623439,32966100
2005.218,22.2081354639923,0.1623439,32961600
2047.645,21.8539773864167,0.1648536,32951700
2090.071,22.007577412034,0.1673088,32935500
2132.498,22.3102920806547,0.1693249,32904000
2162.498,22.0403414114116,0.1702614,32868000
2192.498,21.4874179255589,0.1652835,32866200
2234.924,20.8913560662574,0.1710987,32807700
2277.351,20.8748197896527,0.1747136,32716800
2319.777,21.362037948022,0.1746663,32684400
2362.204,21.7932474873525,0.1740042,32640300
2404.63,22.0109360309401,0.1743659,32597100
2434.63,22.3317160329296,0.1648818,32536800
2507.057,23.1559570050442,0.1656267,32475600
2549.483,23.6930698161617,0.1631825,32467500
2591.91,23.8997383545584,0.168306,32435100
2664.336,25.2915138147108,0.1793964,32169600
2694.336,25.2576164662766,0.1783352,32144400
2736.763,24.9905238064121,0.189598,32112000
2779.189,25.1102453453624,0.190298,32077800
2821.616,24.8367878465505,0.2023577,32031900
2864.042,24.2418856854655,0.2074066,31907700
2936.469,23.2674773144531,0.2072456,31884300
2978.895,23.3113265545698,0.2050696,31852800
3021.322,23.6384541268237,0.2070296,31842900
3093.748,23.5742421577092,0.207415,30065400
3123.748,23.5742421577092,0.207415,30054600
3166.175,23.4531223996283,0.2219461,29985300
3196.175,23.5575874443341,0.2213975,29921400
3268.601,23.1573679310056,0.2210302,29860200
3298.601,22.5489534791785,0.2231044,29849400
3371.028,22.6155654582306,0.233216,29819700
3443.454,22.8328463184383,0.2296047,29785500
3515.881,23.2548199271546,0.2309852,29708100
3558.307,23.3143784747814,0.2285027,29675700
3630.734,22.6466383427789,0.2278693,29619900
3673.16,22.9917359886252,0.2263567,29596500
3703.16,23.1137572475863,0.2210067,29476800
3745.587,23.0099045780648,0.2211636,29157300
3775.587,22.5482363749755,0.2238939,29154600
3818.013,21.9478064880267,0.2187222,29129400
3848.013,21.7610583461636,0.2273099,28412100
3890.44,21.5573820918911,0.2363624,28398600
3920.44,21.5689708602874,0.2386599,28352700
3962.866,21.2275083047423,0.238573,28341900
3992.866,21.1396441073693,0.2355161,28330200
4035.293,20.9447952546862,0.2288729,28320300
4077.719,20.828402235782,0.2294755,28301400
4107.72,20.758828514298,0.2276887,28284300
4150.146,20.9156573836807,0.2248301,28279800
4180.146,20.8691193891644,0.2229544,28253700
4222.572,20.6939603782225,0.2264594,28238400
4252.572,20.7025645547332,0.2284483,28223100
4282.572,20.7405943152525,0.2286859,28221300
4312.572,20.6526908127444,0.2228739,27342900
4342.572,20.6074780316165,0.2265517,27324900
4372.572,20.4579599018947,0.2209864,27309600
4402.572,20.1529187128799,0.2239907,27308700
4432.572,19.840663801881,0.2232692,27306000
4462.572,19.840663801881,0.2232692,27275400
4492.572,19.5859062995066,0.2279456,27244800
4522.572,19.3483359322792,0.2210858,27240300
4552.572,19.0890516959114,0.2256542,27239400
4582.572,18.7591370263796,0.2264864,8703000
4612.572,18.3497536865712,0.2237565,8697600
4654.999,17.9806792606973,0.2232363,8696700
4697.425,17.8383436322853,0.2189834,8689500
4739.851,17.5195542532731,0.2209241,8688600
4769.851,17.382518528169,0.2239108,8682300
4812.277,17.2928604746001,0.2229968,8676900
4854.704,17.2519894015147,0.2062958,8646300
4884.704,17.2557848614576,0.199529,8636400
4927.13,17.1059654727363,0.1945908,8607600
4969.556,16.9257678846692,0.1952455,8588700
5011.982,16.840282613342,0.1948754,7648200
5084.409,16.6985351386366,0.2029341,7638300
5114.409,16.5397380136182,0.1991229,7634700
5156.835,16.7150995241514,0.1925585,7622100
5229.261,16.955712278563,0.1839733,7600500
5259.261,16.7256081351655,0.178005,7585200
5301.688,16.6011628215352,0.1753043,7581600
5331.688,16.5385658874321,0.1803451,7572600
5374.114,16.2794849378425,0.1781586,7559100
5404.114,16.4885425943351,0.1724275,7554600
5434.114,16.8310835028572,0.1676336,7541100
5476.54,17.1179219910407,0.1659871,7533000
5506.54,17.238444990565,0.1670684,7499700
5548.966,17.3880929159873,0.16507,7476300
5591.393,18.1521795396406,0.1642104,7446600
5621.393,19.0052908041873,0.1604511,7432200
5651.393,19.3156198405574,0.1593477,7429500
5693.819,19.5963830647266,0.1615794,7413300
5736.245,19.8520125307694,0.1574071,7403400
5766.245,20.1823988749902,0.1521443,7386300
5838.671,20.4493715636247,0.1563847,7354800
5881.098,20.658671039885,0.1536263,7326000
5923.524,20.8461890801268,0.1599924,7312500
5953.524,21.0510573639183,0.1591668,7255800
5995.95,21.4182317658516,0.1554942,7247700
6038.376,21.8580328607896,0.1544022,7241400
6068.376,22.3661416139083,0.1576611,7228800
6110.803,22.7032190283033,0.1579074,7215300
6140.803,22.8185723827328,0.1570904,7191000
6183.229,22.9676431563799,0.1573398,7140600
6213.229,23.4131589428475,0.1583471,7131600
6285.655,24.4028185163291,0.1645644,7101900
6315.655,24.7267500963224,0.1661576,7078500
6358.082,25.0591285747895,0.170488,6987600
6388.082,25.0146461825039,0.1730129,6984900
6418.082,25.0146461825039,0.1730129,6982200
6448.082,24.9945518264212,0.172196,6959700
6490.508,25.1288199347284,0.170098,6955200
6532.934,25.1172278297704,0.1698996,6933600
6562.934,25.0902878787211,0.1730589,6889500
6592.934,24.7388280116394,0.1717753,6878700
6635.36,24.3550053094133,0.1764313,6858000
6665.36,24.3629612700244,0.1793163,6830100
6695.36,24.4139591620078,0.1810537,6828300
6725.36,24.6232095482904,0.1815175,6683400
6767.787,26.2254869600427,0.1775458,6624000
6797.787,26.5423986075683,0.1791575,6608700
6827.787,27.5069270591637,0.1822713,6569100
6857.787,27.9269590052367,0.1844546,6568200
6887.787,28.1325670671078,0.1851375,6565500
6930.213,28.8128903989166,0.1800868,6536700
6960.213,29.3006009228464,0.1760883,6529500
6990.213,28.953627723552,0.1749602,6510600
7020.213,28.6261461734666,0.1789657,6408000
7062.639,28.2351734966961,0.1862237,6402600
7105.065,28.1362608397507,0.187505,6393600
7147.492,28.5250811685299,0.1948453,5598000
7189.918,28.5202407912485,0.2041009,5590800
7232.344,28.0352970065321,0.2078652,5589000
7262.344,27.6918102054969,0.2089885,5517000
7304.771,27.2896788448311,0.2040192,5510700
7334.771,27.392436414874,0.20624,5449500
7377.197,27.6346404160121,0.2055681,5443200
7407.197,27.9703369081654,0.2072886,5441400
