river_w,river_w_std,cl_d,cl_d_std,up_dist,dn_dist,drain_area,pw_drain_area,grad
5.59708615272276,0.974979400269923,1193.6485359438,11.3924331392222,1593.381,3866.469,5499000,7225037.73665428,0.07120004
4.64075449534825,1.59460901620379,993.960614885603,4.59752273904408,1388.528,4071.323,6275700,8245529.9734354,0.1621256
4.46944202582041,1.00886717537977,1018.31375732422,9.70200084241619,1418.528,4041.323,6266700,8233705.03442287,0.1795055
5.47417992750804,1.00472686279115,1051.35133870443,9.82086477536763,1448.528,4011.323,6241500,8200595.2051878,0.2083333
5.48561813036601,0.777129955538957,1084.08512776693,9.9621452040708,1520.954,3938.896,6179400,8119003.12600136,0.2698379
7.01895147959391,1.46435880524511,1117.05365804036,9.56084133293773,1520.954,3938.896,6179400,8119003.12600136,0.2698379
6.25604134400686,2.13082195659306,1151.20959472656,9.77015782295267,1550.954,3908.896,5500800,7227402.72445679,0.1945436
5.09705634117126,0.821289699241599,1170.65642089844,1.91194812340207,1593.381,3866.469,5499000,7225037.73665428,0.07120004
4.57989901304245,0.924946949642864,824.915759277344,7.1914157001077,1213.675,4246.175,6514200,8558890.85726738,0.2844341
3.36568541526794,0.646101674412649,853.084509277344,9.4825571209591,1286.102,4173.749,6335100,8323574.57091808,0.1396921
3.28284270763397,0.634058475074137,884.934657796224,9.32226852762602,1328.528,4131.322,6321600,8305837.16239929,0.2955691
3.44852812290192,0.647043634309089,916.922869873047,9.30262671370597,1328.528,4131.322,6321600,8305837.16239929,0.2955691
4.37042326132456,0.724150112404235,949.325315348307,10.0623830049701,1358.528,4101.322,6287400,8260902.39415169,0.2486771
3.2803300768137,0.565774691962349,976.408782958984,5.42587874086704,1388.528,4071.323,6275700,8245529.9734354,0.1621256
6.05436184189536,1.12177974248998,784.725877241655,8.47317982262837,1213.675,4246.175,6514200,8558890.85726738,0.2844341
6.24264073371887,0.436619280440327,805.877197265625,4.03282490594578,1213.675,4246.175,6514200,8558890.85726738,0.2844341
7.26829249064128,0.916699775068774,739.063061523437,6.3245553187464,1171.249,4288.601,6713100,8820222.00944424,0.2192158
7.72352107365926,1.03279580522629,759.834431966146,5.96288217248214,1213.675,4246.175,6514200,8558890.85726738,0.2844341
4.03506491734431,0.793865042101627,695.592524601863,5.00653184569478,1171.249,4288.601,6713100,8820222.00944424,0.2192158
4.35702261659834,0.920422634802162,716.349860297309,7.05619948734479,1171.249,4288.601,6713100,8820222.00944424,0.2192158
4.13137083053589,0.784230313728039,670.623760986328,9.89806370081087,1098.822,4361.027,6784200,8913639.0276432,0.2183429
6.75702268282572,2.07902069150953,636.716345214844,9.84034009414198,1098.822,4361.027,6784200,8913639.0276432,0.2183429
4.58960463523865,0.860007812718543,597.862307128906,9.9585733922016,1056.396,4403.454,6800400,8934923.91786575,0.1272028
5.82842721939087,0.585786403398378,617.103845214844,1.78121910863157,1056.396,4403.454,6800400,8934923.91786575,0.1272028
3.70331199963888,0.571584872307229,551.86868140811,8.02201939491178,1013.97,4445.88,6870600,9027158.44216347,0.08579691
4.1903559366862,0.878374865315333,573.048314412435,4.70916044696788,1013.97,4445.88,6870600,9027158.44216347,0.08579691
5.01592715829611,1.39544574893987,502.313524246216,11.8882968868409,971.5432,4488.306,6877800,9036618.39337349,0.163724
6.23717399743887,0.703904994000548,529.769160344051,4.75580165140405,971.5432,4488.306,6877800,9036618.39337349,0.163724
4.33641710104766,1.02520024390932,459.788560655382,10.3292791897528,899.1168,4560.732,7113600,9346431.79550171,0.2129489
3,0,479.821884155273,1.50868977268343,929.1168,4530.732,6940800,9119392.96646118,0.1528661
