dist,smooth_w,smooth_g,drn_ar
284.5584,116.661253940037,0.05805141,88539300
314.5584,118.576262108278,0.05922454,88536600
386.9849,121.421799446288,0.06118133,88528500
416.9849,121.421799446288,0.06118133,88520400
489.4113,122.956851018829,0.06001525,88496100
561.8376,123.325812529307,0.05706754,88454700
591.8376,123.325812529307,0.05706754,88408800
621.8376,122.79728938625,0.05574101,88407900
694.264,120.670329926506,0.05819387,88400700
766.6904,120.02346409389,0.07979973,88359300
796.6904,119.379882546985,0.08025087,88358400
881.5432,112.578789177739,0.08374911,88352100
923.9696,110.074365277688,0.08784566,88297200
996.396,108.714986680325,0.08501859,88275600
1026.396,108.704302857405,0.0836235,88266600
1098.822,108.2355993846,0.08196985,88212600
1141.249,106.687070910429,0.08288389,88195500
1171.249,106.311249518295,0.08081935,88068600
1213.675,106.368703362702,0.07998911,88066800
1256.102,106.918068057083,0.07857686,88060500
1286.102,107.056060733527,0.07951827,88059600
1316.102,106.616323430167,0.07805358,87737400
1346.102,106.935162354665,0.07725658,87717600
1376.102,106.935162354665,0.07725658,87699600
1406.102,104.861095440808,0.07688689,87697800
1436.102,103.582341291265,0.07807495,87696000
1508.528,102.131511528842,0.0799298,87668100
1623.381,99.7248240661414,0.07875364,87317100
1653.381,99.4099465382687,0.07791227,87302700
1683.381,99.2885814401623,0.07841358,87299100
1713.381,99.2885814401623,0.07841358,87280200
1755.807,96.7835676918432,0.06163624,87257700
1785.807,95.7035687083201,0.06215412,87251400
1815.807,95.7043188664177,0.0626127,87247800
1845.807,96.3847821960908,0.06194587,86920200
1888.234,98.5186614530738,0.05551365,86911200
1930.66,98.2939612364422,0.05427394,86906700
1960.66,98.7505871819726,0.05560457,86904900
2003.086,98.0714807396649,0.05741231,86820300
2033.086,97.5983688380091,0.05755256,86816700
2075.513,98.1986972876101,0.05737025,86814900
2147.939,101.909777917709,0.05791065,5250600
2220.366,103.766900416121,0.05822202,5081400
2232.792,103.766900416121,0.05822202,81545400
2250.366,106.808009903237,0.05844996,5080500
2280.366,108.147719715401,0.05905921,5075100
2347.645,106.360820529872,0.06037435,81540900
2420.072,105.434814432831,0.06067501,81531000
2492.498,102.868050016741,0.06236929,81154800
2534.925,103.591535943645,0.0621682,81149400
2577.351,103.099064959472,0.06279051,81148500
2619.778,103.099064959472,0.06279051,81016200
2662.204,103.130278739925,0.0622751,81004500
2734.631,106.741050636817,0.05830247,80880300
2764.631,108.368719618429,0.0577238,80872200
2837.057,110.943618061005,0.05839029,80865900
2879.484,112.344783575569,0.06897215,80852400
2951.91,113.479822125571,0.06960439,80796600
2994.337,114.046148165918,0.06892997,80794800
3066.763,109.900591783856,0.0675094,80775900
3139.19,102.531198061418,0.06798346,80277300
3169.19,97.9284071009939,0.07048393,80272800
3199.19,97.9284071009939,0.07048393,80271900
3271.616,89.8530937816312,0.0707925,79508700
3344.043,88.4754409440032,0.06963206,79502400
3374.043,88.4754409440032,0.06963206,79493400
3446.469,86.6373838129995,0.07066858,79479000
3476.469,87.6894214171404,0.07007615,79465500
3518.896,87.2743089904967,0.07139821,78429600
3548.896,86.6694155870694,0.07198888,78421500
3578.896,86.9387750823551,0.07412473,78420600
