river_w,river_w_std,cl_d,cl_d_std,up_dist,dn_dist,drain_area,pw_drain_area,grad
8.49509398142497,0.538717380194388,2723.04663085938,1.87082869338697,2789.483,2093.97,2904300,3235873.0682373,0.3745368
4.10355338454247,0.995966927199876,2758.68725585938,2.63309709111246,2789.483,2093.97,2904300,3235873.0682373,0.3745368
3.99803751309713,0.9281154437594,2779.67201334635,9.83417583740611,2819.483,2063.97,2039400,2272230.67016602,0.3939208
5.04852814674377,1.55611944583854,2812.84762369792,9.65591789974041,2849.483,2033.97,2031300,2263205.92346191,0.3393212
7.00489780482124,2.27276287076724,2843.64580939798,12.2162245913023,2879.483,2003.97,2027700,2259194.92492676,0.3374743
8.9978974035808,1.84493632766297,2877.24596296038,9.54872298484897,2909.483,1973.97,2003400,2232120.68481445,0.3385529
4.17516111532847,0.76257872352598,2910.12397460938,10.9170345587778,2939.483,1943.97,1999800,2228109.6862793,0.2667968
3.53807117938995,0.803995181006338,2944.66652018229,9.09523222855126,2969.483,1913.97,1953000,2175966.70532227,0.2793843
4.94280904928843,1.61425579594396,2975.78488769531,9.14393647600305,2999.483,1883.97,1936800,2157917.21191406,0.3613728
5.40947572390238,0.693580248176147,3007.24844563802,9.16930265903014,3029.483,1853.97,1931400,2151900.71411133,0.3860861
4.99803752104441,0.879106263467681,3039.084765625,9.35571890696122,3059.483,1823.97,1924200,2143878.71704102,0.4090979
4.87614239056905,0.602307194322753,3071.30776367187,9.80535002530525,3089.483,1793.97,1922400,2141873.21777344,0.3917553
5.07614239851634,0.590745997206408,3104.99423828125,9.47322529484914,3119.483,1763.97,1841400,2051625.75073242,0.3638147
4.75228479703267,0.96038542297963,3138.59790039062,10.6552476923644,3149.483,1733.97,1835100,2044606.5032959,0.3064129
4.65326598485311,0.95116707992416,3173.38894042969,9.33563820528288,3221.91,1661.543,1685700,1878150.06408691,0.2598745
4.26359043338082,0.807037578413316,3201.06366521662,6.91183290529098,3221.91,1661.543,1685700,1878150.06408691,0.2598745
4.97766555680169,1.01433532517058,2653.71853298611,3.13866921502363,2747.057,2136.396,2918700,3251917.06237793,0.4007805
8.06159210205078,1.2350178187713,2677.13512369792,11.1091997274836,2747.057,2136.396,2918700,3251917.06237793,0.4007805
7.88316512107849,1.07254196967434,2711.3552347819,10.1545329411336,2789.483,2093.97,2904300,3235873.0682373,0.3745368
6.42713509906422,1.24115112185704,2742.36459073153,6.72731082030715,2789.483,2093.97,2904300,3235873.0682373,0.3745368
6.34275729839618,1.18309406301565,2846.5195688101,4.23288959270814,2879.483,2003.97,2027700,2259194.92492676,0.3374743
10.2426409721375,0.585786571985757,2875.05883789062,0.707106781186548,2909.483,1973.97,2003400,2232120.68481445,0.3385529
9.21944720928485,0.883915988917806,2610.75259164663,5.13725516371118,2704.63,2178.823,2921400,3254925.3112793,0.4207302
5.75957635315982,1.4589584748928,2634.26884321733,8.61644270598183,2704.63,2178.823,2921400,3254925.3112793,0.4207302
8.94639730453491,0.764212414814679,2584.74404296875,10.3565608896916,2662.204,2221.249,2929500,3263950.0579834,0.403199
9.76408737897873,1.00498519079139,2541.37550354004,5.55027575729161,2619.777,2263.676,3303000,3680091.15600586,0.2267677
9.45482383455549,1.15624707475134,2558.7202671596,5.01950491418225,2662.204,2221.249,2929500,3263950.0579834,0.403199
9.8635547320048,0.737374070119215,2513.71215820312,10.1952081732163,2619.777,2263.676,3303000,3680091.15600586,0.2267677
15.570873260498,2.66642308415878,2466.72823392428,4.74898306815788,2577.351,2306.102,3331800,3712179.14428711,0.2003469
11.3390882155474,0.526824522685687,2485.75977998621,6.36485191434041,2577.351,2306.102,3331800,3712179.14428711,0.2003469
8.51066146177404,0.526824688087607,2415.33437212776,6.37034457346886,2534.924,2348.529,3347100,3729225.88806152,0.4291869
14.6788143581814,3.81713306418692,2442.15063476562,9.9388781686756,2534.924,2348.529,3347100,3729225.88806152,0.4291869
10.7593916257222,0.489823744926196,2309.73183186849,3.9574945180299,2402.498,2480.955,3727800,4153388.9831543,0.2065759
7.73610877195994,2.16821132139587,2332.80977376302,9.746067468297,2402.498,2480.955,3727800,4153388.9831543,0.2065759
