dist,smooth_w,smooth_g,drn_ar
446.9848,163.076713784397,0.08218055,89621100
489.4112,164.078929742539,0.07767206,89615700
531.8376,163.775649895322,0.08146948,89558100
574.264,163.775649895322,0.08146948,89551800
616.6904,163.529443050365,0.08138135,89547300
659.1168,163.755110964482,0.08120855,89545500
731.5432,163.208821555965,0.08099066,89523900
761.5432,163.208821555965,0.08099066,89388000
791.5432,160.65733413946,0.07973192,89374500
821.5432,157.941644436709,0.07948287,89372700
863.9695,156.119264236155,0.08209681,89339400
906.3959,156.119264236155,0.08209681,89337600
948.8223,156.38215282665,0.08008799,89270100
1021.249,154.906842517006,0.08236112,89098200
1093.675,150.992185639833,0.08027489,89023500
1123.675,151.745159138047,0.07633656,89022600
1166.102,147.491787422618,0.07104711,89017200
1280.954,142.304735664891,0.07763364,88599600
1310.954,136.466879386648,0.07735127,88589700
1340.954,128.935496240998,0.07699829,88571700
1413.381,114.582272093189,0.0731357,88503300
1455.807,110.257872570136,0.07452305,88413300
1485.807,109.798087742119,0.07354623,88361100
1515.807,109.404656598885,0.07255246,88306200
1558.234,107.112458631493,0.06990322,88305300
1588.234,106.499491843309,0.07208939,88274700
1630.66,101.295682806343,0.07110806,88271100
1745.513,99.1234654330973,0.07221992,88131600
1787.939,98.5066266174885,0.07220694,88128900
1817.939,98.7815188882263,0.07264102,88102800
1847.939,99.0814077423222,0.07091419,88069500
1877.939,100.60735874351,0.07150043,88065900
1907.939,102.339101950736,0.07223052,88039800
1937.939,102.209477591605,0.07509879,88030800
1980.365,101.608829896699,0.07594603,86722200
2010.365,100.590947918347,0.07430949,86347800
2082.792,99.3075703051719,0.07865576,86324400
2112.792,100.174522718095,0.07959621,86309100
2185.219,101.888545830074,0.08158217,86211900
2215.219,102.447017982153,0.08075564,86200200
2287.645,104.682821734221,0.07780194,86159700
2317.645,106.8401652392,0.07822141,86150700
2347.645,108.174536629448,0.07922895,86148000
2377.645,109.589944901162,0.08020092,86139000
2407.645,111.381042562757,0.08213522,86118300
2437.645,113.269808803831,0.08586542,85982400
2467.645,114.772831898432,0.08576714,85937400
2497.645,115.408928661244,0.08719037,85928400
2527.645,116.075281261857,0.08884949,85084200
2557.645,116.016473745437,0.08629283,85082400
2587.645,116.59665540731,0.08496968,85072500
2617.645,116.17648503519,0.08661419,85054500
2702.498,115.732192419382,0.08717855,3820500
2774.925,115.37353105235,0.08692235,81191700
2804.925,115.931657222917,0.08823542,81077400
2889.778,115.768241531127,0.08239995,81052200
2919.778,114.245120275586,0.08122531,81048600
2962.204,113.160321684382,0.08011293,80944200
3034.631,112.550617593113,0.07782549,80940600
3064.631,113.801484724664,0.07713263,80663400
3094.631,115.149749546034,0.076975,80660700
3137.057,115.526268874787,0.07408149,80659800
3209.484,114.648243023008,0.07433113,80630100
3311.91,113.649176670693,0.07339355,80610300
3384.337,115.469536130807,0.0745687,80569800
3414.337,115.45874480044,0.07354639,80568000
3444.337,115.162043194553,0.07089706,80528400
3486.763,116.268821443122,0.07110657,80501400
3516.763,117.52604267265,0.07088457,80500500
3559.19,117.673586582569,0.07303395,79996500
3589.19,119.028819062267,0.07530708,79992000
3631.616,120.042019336875,0.07813887,79956000
3674.043,120.772661401288,0.07780223,79933500
3716.469,120.391882819518,0.07883049,77022000
3788.896,120.391882819518,0.07883049,76997700
3861.322,120.272390007505,0.08692681,76920300
3946.175,119.6247049423,0.09068723,76850100
3988.602,118.728280636066,0.08975781,76793400
4061.028,115.530355239454,0.08633338,76784400
4091.028,112.057841665288,0.08751966,76299300
4121.028,109.429156457767,0.08832427,76289400
4151.028,109.171529796873,0.08956724,76232700
4181.028,109.714857430996,0.09085576,76224600
4211.028,107.895708356918,0.09107283,76194900
4325.881,103.455754565088,0.09306172,76131000
4355.881,103.455754565088,0.09306172,76130100
4428.307,96.7457642560248,0.1055046,76044600
4458.307,94.4633288563586,0.1080635,76043700
4530.733,89.8525696253362,0.112259,75987000
4560.733,86.9851088235349,0.1095003,75976200
4590.733,84.7289733726829,0.1083282,75755700
4620.733,80.4647061760276,0.1091709,75754800
4693.16,74.3838750361956,0.1079098,75718800
4765.586,72.6243798556866,0.1004977,75483900
4795.586,74.3552229310932,0.0987669,75101400
4880.438,75.9528770795282,0.0931327,13919850
4922.865,79.1353858240046,0.0934763,72954900
4965.291,77.454030938184,0.09597789,72948600
5037.717,81.4691268324252,0.09744104,72942300
5110.144,85.1131551259221,0.09773228,72816300
5182.57,88.361093532032,0.09640785,72733500
5224.996,89.1125544111618,0.09646838,72682200
5254.996,89.1125544111618,0.09646838,72661500
5284.996,92.7183054487595,0.1000243,72359100
5314.996,94.7307378523239,0.09823244,72343800
5344.996,94.0567804105809,0.09784703,72216000
5374.996,93.3569159749889,0.09529338,72208800
5417.422,94.2707702208697,0.08599886,72207900
5489.849,98.7037903859572,0.08467145,72199800
5519.849,98.7037903859572,0.08467145,72190800
5549.849,101.992737890645,0.08611643,72100800
5579.849,102.684478810973,0.08495966,72099900
5652.275,105.985499037027,0.07904167,71976600
5767.127,104.247472373917,0.1079676,70561800
5797.127,104.117308504791,0.1097975,70560900
5827.127,100.079632170008,0.1170711,70542000
5857.127,95.9989672671691,0.1193115,70524900
5887.127,94.6505447657293,0.1214217,70524000
5917.127,91.774619915738,0.119994,70512300
5989.554,86.3509968873836,0.1210023,70466400
6061.98,77.9331044460613,0.1218268,70145100
6104.406,73.5043465310186,0.1263324,70141500
6176.833,67.0625083892048,0.1345858,70092900
6206.833,65.969362933903,0.1388856,20101500
6219.259,65.969362933903,0.1388856,49972500
6236.833,65.6315602299685,0.1403489,20096100
6261.685,65.0531311134129,0.1429677,49959000
6304.111,59.5807012201904,0.1464996,49958100
6334.111,58.6677912047326,0.1489501,49954500
6406.538,56.4971765226947,0.1579645,49926600
6448.964,55.0794124038698,0.159552,49869900
6491.39,51.7280656775732,0.1554553,49848300
6563.816,47.3450537241137,0.1619838,49556700
6606.243,43.276130543227,0.1726375,49518000
6636.243,42.5026226471149,0.1707679,49492800
6678.669,39.1189598342016,0.1721192,49491000
6721.095,34.8781954801186,0.1769499,49464900
6751.095,34.0454982915964,0.1733278,49360500
6781.095,34.1214280164752,0.1678736,49303800
6853.521,35.4555520596864,0.1606882,49236300
6895.948,35.0701573873809,0.1583133,49174200
6968.374,35.265654617634,0.1752356,49162500
7040.8,36.4087384585992,0.1771296,49029300
7083.227,36.6811567017596,0.1799915,48942000
7125.653,37.3022458647002,0.1752137,48877200
7155.653,37.7611882498785,0.1855457,48876300
7185.653,37.5803632643401,0.1834615,48861900
7228.079,36.7238212887725,0.1808441,48808800
7258.079,36.0671389693494,0.1797089,48787200
7300.505,35.4638865524426,0.1821962,48775500
7342.932,35.0385337635052,0.1826718,48761100
7372.932,33.6787352511909,0.1887292,48733200
7402.932,31.5210569779242,0.1944743,48626100
7432.932,31.2987849684885,0.1976724,48591000
7462.932,31.2987849684885,0.1976724,48590100
7505.358,30.4989295786677,0.1969256,48565800
7565.358,29.5044870377664,0.1852245,48534300
7607.784,29.9528548777857,0.1825144,48528000
7637.784,29.5566830728008,0.1837954,48520800
7710.21,29.0525934913527,0.1773568,47999700
7837.489,25.2444283899592,0.1953638,20069100
7867.489,24.0363830777214,0.2127813,20062800
7897.489,23.1750102274691,0.2226194,20057400
7927.489,22.4413855798034,0.2146124,20038500
7999.916,20.7999206061176,0.2113665,20034900
8029.916,19.0924689257677,0.2187698,20031300
8059.916,18.584221382503,0.2161944,20016900
8132.342,16.2351070330231,0.2297551,19962000
8162.342,14.9098436601288,0.2217153,19946700
8192.342,14.9098436601288,0.2217153,19733400
8264.769,13.7593864715514,0.2342302,19728900
8294.769,13.7593864715514,0.2342302,19657800
8324.769,13.7516180162896,0.2319926,19656900
8354.769,13.1770429210438,0.2451397,19634400
8384.769,12.9914496652398,0.2401124,19631700
8414.769,12.7576691059389,0.238564,19630800
8487.195,12.2493396631633,0.2288062,19585800
8529.622,12.2679833161639,0.2454039,19580400
8559.622,12.4105859722682,0.2688792,19571400
8589.622,12.4588619717372,0.2821032,19570500
8619.622,12.4588619717372,0.2821032,19543500
8734.476,11.7980916526147,0.3062192,19423800
8806.902,11.4574851327037,0.2952277,19226700
8836.902,11.3723635305241,0.2781264,19223100
8879.329,11.5218444280867,0.2793148,19201500
8921.756,12.3936897761164,0.291073,19183500
8994.183,12.6747392715337,0.2808505,19080000
9036.609,12.8637970258312,0.2805272,19062900
9066.609,13.1189670521452,0.2854445,19059300
9181.463,13.7543622896059,0.2778528,18921600
9211.463,13.7543622896059,0.2778528,18919800
9241.463,13.8056329728339,0.2717104,18913500
9271.463,13.792988105365,0.2710011,18341100
9313.89,13.8553485014501,0.2583712,18312300
9343.89,13.9041883124158,0.2428285,18309600
9373.89,13.9041883124158,0.2428285,18297900
9416.316,13.8862944522014,0.2463046,18260100
9488.743,14.6091045821404,0.2414715,18252000
9518.743,14.6861125334588,0.2399259,18239400
9561.17,14.6862193533808,0.2258373,18192600
9603.597,14.4640859138607,0.2169176,18107100
9676.023,14.1240718325928,0.2077419,18092700
9718.45,14.167946242172,0.2070937,18063900
9748.45,14.1929388312814,0.2146246,17911800
9778.45,14.5833376773514,0.2206682,17905500
9808.45,14.5438959336266,0.2285481,17904600
9838.45,14.8189567011248,0.2355076,17841600
9923.304,14.2578327951099,0.2224837,17729100
9953.304,14.3485393707831,0.2275172,17726400
9983.304,14.3485393707831,0.2275172,17691300
10013.3,14.4043994376385,0.2278636,17668800
10085.73,14.6207812406658,0.2236836,17630100
10115.73,15.2558933839198,0.2299883,17628300
10145.73,15.8173971256237,0.2303544,17627400
10175.73,15.8173971256237,0.2303544,17396100
10205.73,16.9028904774592,0.2221113,17339400
10278.16,17.9276289596814,0.2219806,17227800
10308.16,18.0658500964104,0.225479,17226000
10380.58,17.933617393077,0.2389746,15628500
10410.58,17.933617393077,0.2389746,15616800
10440.58,18.4355917741626,0.239161,15615000
10513.01,18.3365049641453,0.2428482,15600600
10585.44,18.934752791394,0.2292202,15588000
10615.44,19.312477263977,0.2278642,15573600
10645.44,19.6770299349277,0.2347294,15525000
10687.86,20.5074399879865,0.2497074,15521400
10760.29,20.3445797273952,0.238668,15166800
10790.29,20.7294344901639,0.2293531,15165900
10820.29,21.3927499098547,0.2241656,15138000
10850.29,21.2896996985805,0.2237148,15135300
10922.72,22.0724090335438,0.2165792,15084000
10952.72,22.3408670536522,0.2105454,15083100
11025.14,22.3032614869279,0.2098229,14353200
11067.57,22.0633169335328,0.2097543,14351400
11110,22.4870056161154,0.2049587,14337000
11182.42,21.8637307240171,0.200784,14276700
11224.85,20.6339723232815,0.202277,14268600
11267.28,19.9753456548021,0.1947311,13465800
11309.71,20.3942031902365,0.1891647,13458600
11339.71,20.861491772986,0.1896437,13455000
11369.71,20.5990557647453,0.1832944,13446900
11412.13,20.2567812884195,0.1893097,13433400
11454.56,19.3040145297466,0.1949791,13410000
11496.99,18.7991643474808,0.1988931,13388400
11526.99,18.5303964939118,0.1976513,13288500
11556.99,18.1681403182266,0.1969993,13279500
11586.99,17.4985048148614,0.1954786,13276800
11659.41,16.8911685357709,0.1981075,11234700
11701.84,16.3553809500149,0.1839618,11233800
11731.84,16.2775125876211,0.1842348,11223000
11761.84,16.4915833966035,0.182927,11196000
11804.27,16.1489090008021,0.1949385,11185200
11846.69,15.4290753959108,0.1921879,11163600
11876.69,15.1766470070881,0.1895118,11146500
11949.12,14.8772076415486,0.1941242,11133900
