dist,smooth_w,smooth_g,drn_ar
102.4264,9.94238644384436,0.2912583,3472200
120,9.94238644384436,0.2912583,36108900
150,9.99276484985932,0.2802711,36093600
222.4264,10.1760213325154,0.2542294,36085500
294.8528,9.94828448856052,0.2493076,36053100
337.2792,9.7413593104212,0.2435579,35990100
367.2792,9.7413593104212,0.2435579,35981100
409.7056,9.43686646097162,0.2538514,35939700
439.7056,9.27617482585366,0.2568307,35882100
512.132,9.29330826335703,0.2544872,35847000
542.132,9.29330826335703,0.2544872,35836200
572.132,9.2438522272109,0.2637694,35831700
602.132,9.08449679115286,0.25904,35830800
632.132,8.49422355940786,0.2491259,35825400
662.132,8.43132974058049,0.2284665,35609400
704.5584,8.33502412239383,0.2264185,35375400
746.9848,8.25875574608926,0.2431609,35374500
789.4112,8.31021191807713,0.248165,35348400
831.8376,8.26474780737908,0.2504434,35346600
874.264,8.37392180851851,0.243604,35299800
904.264,8.37392180851851,0.243604,35296200
934.264,8.41094664317748,0.2371169,35257500
1006.69,8.28650426450964,0.2256224,35229600
1049.117,8.38699196192339,0.2130658,35209800
1079.117,8.43884519345097,0.2150228,35205300
1109.117,8.23639038403467,0.2179701,20405700
1151.543,8.1502727503197,0.2208463,20382300
1181.543,7.90484243180519,0.2229781,20373300
1211.543,7.68252675593348,0.2303779,19422900
1241.543,7.57862728439962,0.2339747,19418400
1271.543,7.46025204349149,0.2407619,19408500
1313.97,7.48809808821658,0.2414478,19405800
1343.97,7.44994866427367,0.2398307,19379700
1373.97,7.36425448974825,0.2358856,19369800
1416.396,7.34040062150932,0.2263841,19359000
1446.396,7.36857421144116,0.2224822,19323000
1476.396,7.35266069722963,0.2294851,14426100
1506.396,7.34983543617755,0.2251767,14416200
1518.822,7.2724884877691,0.2259183,4869000
1536.396,7.2724884877691,0.2259183,14382000
1566.396,7.20906826278461,0.2155547,14376600
1608.822,7.2418871065879,0.2174278,14373000
1681.249,7.2260092719187,0.2095507,14318100
1711.249,7.17856922237638,0.2105276,14292000
1741.249,7.15293472274175,0.2052666,14282100
1771.249,7.04105125576339,0.1978988,14270400
1813.675,6.90470325800119,0.19208,14266800
1843.675,6.7583987981266,0.2056012,14265900
1873.675,6.68167671249446,0.2091423,14254200
1903.675,6.6671992904047,0.2160507,14203800
1933.675,6.48912871051061,0.2161221,14202000
1963.675,6.51152558576054,0.2236941,14199300
2006.102,6.47171694741805,0.2357105,14184000
2048.528,6.24801386360555,0.2518862,13747500
2090.955,6.12430938740332,0.2501235,13741200
2133.381,6.1543546862122,0.2552369,13727700
2175.808,6.19983355854008,0.2556497,13683600
2205.808,6.28010309250351,0.2574729,13678200
2248.234,6.39941439163603,0.2552958,13551300
2278.234,6.47746560866156,0.2511993,13544100
2308.234,6.53523804884298,0.2538693,13466700
2338.234,6.48184697005437,0.2541379,13398300
2380.661,6.64751742571988,0.2618424,13383000
2410.661,6.69301473014176,0.2749406,13373100
2453.087,6.68633260739877,0.2722065,13276800
2495.514,6.67582684753556,0.272485,13275000
2537.94,6.61906692095509,0.2795593,13269600
2567.94,6.63444878297879,0.2837521,13248000
2610.367,6.62487444913573,0.2842249,13232700
2640.367,6.56229155025104,0.3028027,13224600
2682.793,6.53413488041919,0.3086442,13192200
2725.22,6.58937713518015,0.306143,13135500
2755.22,6.5827754594511,0.2948298,10055700
2797.646,6.62301117245454,0.2999415,10028700
2827.646,6.81311921586844,0.2966286,10025100
2857.646,6.83099245538565,0.2843271,10020600
2887.646,6.73515899628233,0.2855947,10012500
2930.073,6.75100073929453,0.290269,9972000
2972.499,6.74392182202959,0.29434,9937800
3002.499,6.68782713527881,0.282608,9925200
3032.499,6.67449774454995,0.2820074,9922500
3074.926,6.70272997425069,0.268088,9888300
3117.352,6.65889289661544,0.2786324,9848700
3189.779,7.03385534908976,0.300699,9826200
3232.205,6.99956210700498,0.3038082,9815400
3274.632,6.95626133529172,0.3082242,9765900
3304.632,6.91483026179116,0.3041551,9664200
3334.632,7.032031607619,0.2999446,9641700
3364.632,7.00208280908398,0.3052011,9637200
3437.058,7.05886050305924,0.2889305,9601200
3479.485,7.09779323793993,0.2751768,9586800
3521.911,7.14282261353981,0.2711137,9569700
3551.911,7.18802582301005,0.2708577,8976600
3581.911,7.23373848513224,0.2740913,8955000
3611.911,7.22161856521645,0.2696728,8915400
3641.911,7.36311342374822,0.2645613,8911800
3671.911,7.36311342374822,0.2645613,8909100
3714.338,7.42849963617319,0.272723,8891100
3744.338,7.49496164755417,0.2845007,8879400
3786.764,7.41360178127672,0.2826319,8830800
3829.191,7.22010416422219,0.2860456,8811000
3871.617,7.32797057079562,0.2786056,8771400
3901.617,7.32797057079562,0.2786056,8768700
3931.617,7.32797057079562,0.2786056,8671500
3974.044,7.30955429903517,0.2729073,8669700
4016.47,7.19853213675681,0.2722676,8367300
4058.897,7.25776046339745,0.2749048,8349300
4101.323,7.186044461879,0.2693967,8337600
4131.323,7.19960378911481,0.2617433,8211600
4173.75,6.7537839700527,0.2359245,8196300
4216.176,6.78133439861083,0.2309243,8170200
4258.602,6.7543977101889,0.2219117,8160300
4288.602,6.73975947060347,0.2220088,8120700
4361.028,6.61456009319807,0.2270283,8109900
4433.455,6.51215515117662,0.2356713,7900200
4475.881,6.42695444159893,0.247454,7894800
4505.881,6.42695444159893,0.247454,7871400
4578.307,6.26471987862952,0.2489304,7834500
