river_w,river_w_std,cl_d,cl_d_std,up_dist,dn_dist,drain_area,pw_drain_area,grad
16.495093981425,0.521610860451338,3156.11420355903,3.27679676537708,2485.219,3334.631,3619800,2455482.16602802,0.3317148
18.2548917134603,1.14969259246331,3134.11907552083,10.0743391327501,2442.793,3377.057,3650400,2476239.59856033,0.1835226
20.1086330413818,1.41028287951461,3074.3633219401,2.33969895472609,2442.793,3377.057,3650400,2476239.59856033,0.1835226
14.0158391316732,4.86862034382909,3054.55457356771,9.14897464306227,2400.366,3419.484,3653100,2478071.13672495,0.16298
11.6450097560883,1.02436805226253,3025.48005167643,7.98063870610235,2400.366,3419.484,3653100,2478071.13672495,0.16298
18.2230154673258,0.780905018885866,3112.75016276042,2.4489145612246,2442.793,3377.057,3650400,2476239.59856033,0.1835226
15.9321443557739,1.03750132082606,3093.90328125,8.88808785415597,2400.366,3419.484,3653100,2478071.13672495,0.16298
12.0138767560323,0.487121529696045,3008.21919759115,2.18499287074182,2400.366,3419.484,3653100,2478071.13672495,0.16298
10.888195314715,0.747735217743758,2985.18509797127,11.2091179608115,2327.94,3491.91,3712500,2518364.97634649,0.1595349
7.81028876304626,0.70471948584389,2949.51276041667,10.3690892680101,2327.94,3491.91,3712500,2518364.97634649,0.1595349
7.79029989242554,1.53500133601218,2917.912109375,2.73861278752583,2327.94,3491.91,3712500,2518364.97634649,0.1595349
11.5574107170105,4.42668572968617,2914.30119977679,11.0339638673518,2285.513,3908.897,6161400,4179570.09165287,0.130836
25.0190893809001,2.56901026907054,2882.2502360026,10.2522010512334,2285.513,3908.897,6161400,4179570.09165287,0.130836
26.3547222773234,0.895779023916641,2847.68006184896,10.214669430451,2255.513,3938.897,6164100,4181401.62981749,0.1096079
24.4632015228271,1.01529219927142,2824.86584472656,3.11727925079182,2213.087,3981.323,6179400,4191780.34608364,0.16884
24.9845904436978,1.2159070322545,2806.21792879972,7.84818753132063,2213.087,3981.323,6179400,4191780.34608364,0.16884
23.6431158701579,1.43090619409105,2775.21223958333,10.2234826329061,2183.087,4011.323,6216300,4216811.36766672,0.2125409
26.8742602212088,1.09984532098269,2749.35808454241,4.86728065555931,2140.66,4053.75,6273900,4255884.18184519,0.1096079
26.8951811790466,2.93290961827471,2732.0318145752,5.62690093642889,2140.66,4053.75,6273900,4255884.18184519,0.1096079
26.0151638666789,0.703584782035113,2703.62806803385,10.9180025498331,2098.234,4096.176,6316200,4284578.2797575,0.1783411
