dist,smooth_w,smooth_g,drn_ar
4061.029,11.4917188407104,0.2537532,6696000
4091.029,11.3729989175112,0.2595563,6693300
4121.029,11.3729989175112,0.2595563,6687900
4151.029,11.3822852853295,0.2543264,6448500
4181.029,11.3822852853295,0.2543264,6447600
4211.029,11.3822852853295,0.2543264,6446700
4283.455,11.1518954028895,0.2991526,5824800
4355.881,11.3397941682351,0.3220155,5812200
4398.308,11.3397941682351,0.3220155,5737500
4440.734,11.2307413800365,0.3351182,5701500
4483.16,11.0896336797501,0.3342865,5695200
4525.586,11.0868069663017,0.3454345,5690700
4568.013,11.2109774832795,0.3502152,5392800
4640.439,11.2287015975317,0.3680197,5383800
4712.865,10.9204077770166,0.3708413,4726800
4742.865,10.8937300932045,0.3597268,4725000
4785.292,10.9215129842083,0.3565361,4653000
4827.718,10.9019460321563,0.3585472,4650300
4900.144,10.4299144585436,0.3801287,4566600
4930.144,10.5142594181503,0.3911114,4551300
4960.144,10.5576311977586,0.3939619,4495500
4990.144,10.5486508653084,0.3979592,4493700
5062.57,10.4257412718516,0.4212058,4399200
5092.57,10.2680355969517,0.409518,4388400
5134.997,10.2680355969517,0.409518,4285800
5177.423,10.2274095402665,0.416582,4276800
5219.849,10.329374477032,0.3964447,4266900
5262.275,10.6770152045592,0.3645408,3947400
5322.275,10.9801981784922,0.351568,3888000
5364.702,10.7368832703836,0.3506626,3877200
5394.702,10.7368832703836,0.3506626,3862800
5424.702,10.4606784905483,0.3502645,3832200
5497.128,10.2803001398673,0.3447693,3788100
5569.554,10.1226178759793,0.3480321,3781800
5641.98,9.79972589858288,0.3763728,3508200
5684.407,9.75129078991874,0.3839896,3504600
5726.833,9.47876087915531,0.3884092,3488400
5756.833,9.44913795919344,0.3810288,3480300
5786.833,9.36805647098813,0.3876816,3452400
5816.833,9.16057901721219,0.3835767,3395700
5859.259,8.95649492674295,0.381442,2734200
5901.686,9.05654425175292,0.3848723,2733300
5944.112,8.90669193122068,0.3809463,2732400
5986.538,8.92677561934475,0.3660238,2731500
6058.964,8.95428982084327,0.3493256,2660400
6088.964,9.14881925035411,0.3533034,2630700
6131.391,9.14881925035411,0.3533034,2626200
6161.391,9.1091650663079,0.3636141,2622600
6191.391,8.86430628331465,0.3779825,2621700
6233.817,8.74927651478025,0.3884356,2479500
6306.243,8.05217920289861,0.4024889,2439900
6336.243,7.75000039742437,0.4076077,2431800
6378.669,7.84966369744318,0.4048882,2393100
6408.669,7.98247512237796,0.3945419,2385000
6451.096,8.07015236201955,0.3983288,2384100
6493.522,7.97987958405559,0.4047956,2262600
6523.522,7.97987958405559,0.4047956,1713600
6565.948,7.83193616278136,0.4015044,1708200
6638.375,7.76062630035567,0.3862786,1648800
6680.801,7.75571677385759,0.3854843,1643400
6753.227,7.88624352094191,0.4031309,1593000
6795.653,7.88624352094191,0.4031309,1530000
6838.08,8.22245014903393,0.4132128,1527300
6880.506,8.22224793378456,0.3996849,1524600
6952.932,8.06861575160814,0.416245,1138500
6982.932,8.06861575160814,0.416245,1134900
7055.358,7.81287754369817,0.4362798,1108800
7127.785,7.46364060061972,0.4619863,1075500
