dist,smooth_w,smooth_g,drn_ar
0,137.793285811656,0.08909176,70495200
42.42641,136.06994311874,0.08338816,70350300
84.85281,132.973945403028,0.08137411,70332300
157.2792,129.760789330734,0.07876897,70317900
272.132,123.153563022085,0.07672175,70169400
314.5584,123.153563022085,0.07672175,70130700
344.5584,123.153563022085,0.07672175,70129800
374.5584,123.153563022085,0.07672175,70120800
404.5584,123.153563022085,0.07672175,70119000
464.5584,121.875294551752,0.07275014,70005600
506.9848,125.335603495189,0.08086659,70003800
549.4112,123.856999739051,0.09191255,69934500
651.8376,120.378700293473,0.09567946,69852600
681.8376,118.320448157421,0.09551575,69840900
754.264,118.793439564476,0.09429996,69513300
929.1168,105.77566480312,0.0846623,2025000
971.5432,101.115685591404,0.09188199,2024100
1006.69,98.475518684468,0.09830144,67185900
1013.97,97.505947374701,0.1017276,2021400
1036.69,97.505947374701,0.1017276,67185000
1066.69,95.0633252959866,0.1079566,67171500
1096.69,95.0633252959866,0.1079566,67164300
1169.117,91.7599678451971,0.1163766,67157100
1241.543,91.2576551747046,0.116902,66991500
1271.543,92.535318705115,0.1225928,66942900
1301.543,93.7828230494526,0.1235643,66889800
1331.543,94.9789702742801,0.1209197,66886200
1361.543,96.1643407805289,0.1218612,66842100
1391.543,96.1643407805289,0.1218612,66822300
1421.543,96.1643407805289,0.1218612,66644100
1451.543,96.8587997649039,0.1238727,66617100
1481.543,96.4945828980705,0.1178316,66590100
1553.97,94.6104173686181,0.1189135,66534300
1626.396,95.2554920671176,0.1197405,66505500
1656.396,95.2554920671176,0.1197405,66454200
1686.396,95.6431377898147,0.1227582,66431700
1758.822,94.7606917047325,0.1245143,66420000
1801.249,93.2062333242261,0.1269292,66393900
1831.249,91.9314889863425,0.1274116,66391200
1861.249,90.6372001723208,0.1270534,66322800
1933.675,91.8764946671821,0.127455,66303000
1963.675,94.238325430015,0.1188848,66294900
1993.675,96.0754796277078,0.1135622,66260700
2023.675,94.946892645063,0.1137839,66248100
2066.102,95.659569323273,0.109604,66220200
2096.102,94.3948591638585,0.1083233,66217500
2168.528,96.8204449736842,0.1021207,66121200
2240.955,98.5270727154402,0.1025374,61649100
2313.381,96.6321430707115,0.09848756,61638300
2343.381,95.5377803879451,0.1047472,61631100
2373.381,94.4116706819141,0.1091129,61625700
2458.234,94.7420660848854,0.1269402,61241400
2488.234,94.367902933603,0.1294792,61240500
2518.234,94.6885532017944,0.1343876,61235100
2548.234,94.6143672522243,0.1304117,61234200
