day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,7.70042553191489,8.62978723404255,4.49418932770689,2.96224409010805
2,8.86468085106383,8.49221526908636,7.48573919932048,2.9841299773833
3,9.9268085106383,8.40964539007092,3.25641946954032,2.83502330048769
4,10.1514893617021,8.2820156774916,1.48724307914575,2.9247621297052
5,10.6212765957447,8.18246808510639,3.23291555096706,3.04284813775371
6,9.31404255319149,8.14492401215806,0.0694827212020755,3.06315707758232
7,9.68170212765957,8.0495164410058,5.26083792615682,3.12830312373893
8,10.8663829787234,7.95707678075856,2.55500499345362,3.11150988114633
9,9.31404255319149,7.83234042553192,3.8046956056729,3.33110974145368
10,7.82297872340426,7.70859574468085,5.41651713053385,3.53447248241461
11,8.23148936170213,7.6014402618658,0.587714474710325,3.59732686254011
12,7.80255319148936,7.50449172576832,6.37457003047069,3.63505446920315
13,8.0068085106383,7.46772036474164,1.33320141515384,3.93327154526293
14,6.80170212765957,7.4665884079237,1.78445675500358,4.02545244019591
15,6.53617021276596,7.53429787234043,0.0177328591234982,4.22486863928181
16,6.43404255319149,7.58709677419355,0.235184903567036,4.28891075349379
17,6.29106382978723,7.5943445435827,3.33430417378744,4.32402901112469
18,7.00595744680851,7.54624571036376,0.300209793262184,4.18971891327647
19,5.98468085106383,7.43752916952642,4.54006105562051,4.14703106132883
20,6.29106382978723,7.30048043925875,5.28648229067524,4.12598256183123
21,7.39404255319149,7.13246396705559,3.46933587415454,4.04303379093643
22,6.04595744680851,7.00463967055594,4.49637009302775,4.14591716840539
23,5.92340425531915,6.86034317089911,2.74205854410926,4.1907032451598
24,4.96340425531915,6.69693891557996,8.38190652852257,4.13016695317778
25,4.73872340425532,6.58031571722718,8.41517826547691,4.12871428696315
26,4.92255319148936,6.51047357584077,5.16868636567766,4.02412521938739
27,4.98382978723404,6.44458476321208,4.61597224244227,4.19090107787577
28,6.47489361702128,6.41098146877145,11.985132598877,4.09483449033728
29,7.43489361702128,6.37935483870968,6.60651749831935,4.16889424851241
30,9.49787234042553,6.41098146877145,10.0079384127729,4.24446020553305
31,9.17106382978723,6.47489361702128,6.21017417985325,4.45990204108555
32,7.92510638297872,6.52628689087166,5.58285531426469,4.64713419564125
33,7.3736170212766,6.55461908030199,3.3221261660258,4.96466693599835
34,6.55659574468085,6.52101578586136,1.93309605916341,5.13777594695585
35,5.90297872340426,6.51047357584077,0.834739594720304,5.44505464205154
36,5.41276595744681,6.48477693891558,0.661503653228283,5.57820251071782
37,5.35148936170213,6.50059025394647,3.25886742273966,5.5620908293393
38,5.20851063829787,6.51508579272478,6.64920630554358,5.60001871265798
39,5.80085106382979,6.51772134522992,0.678379942011088,5.76225067951913
40,5.69872340425532,6.53024021962938,3.75966295301914,5.5430609920974
41,5.65787234042553,6.58031571722718,2.17425603568554,5.37379005524732
42,6.18893617021277,6.61721345229924,5.75776608784993,5.44088412648078
43,6.76085106382979,6.65806451612903,3.39650581677755,5.40938809536709
44,7.0263829787234,6.61523678792038,3.6290539185827,5.65954454512597
45,7.78212765957447,6.53551132463967,4.12700142264366,5.61942401241583
46,8.51744680851064,6.3931914893617,6.69642976125081,5.44999578652593
47,8.02723404255319,6.24691832532601,6.0393816947937,5.4208403985672
48,7.16936170212766,6.13161290322581,13.1778191248576,5.2906684856987
49,5.96425531914894,6.06045298558682,5.66658913294474,5.41323572680084
50,5.65787234042553,6.06374742621826,14.0657006035869,5.51336782490684
51,5.49446808510638,6.03343857240906,9.41406621932983,5.66429172284871
52,7.88425531914894,6.0261908030199,2.96987375142053,5.88120271706082
53,6.49531914893617,6.00971859986273,5.67213447590669,6.08456550036977
54,6.00510638297872,6.00049416609472,7.77124951680501,6.00983426689561
55,5.35148936170213,5.97150308853809,1.58702621844908,6.1503316086787
56,6.29106382978723,5.98665751544269,3.16777922312419,6.20882562807891
57,6.0663829787234,6.03343857240906,7.24860257391507,6.36135114815326
58,6.25021276595745,6.03607412491421,3.63959527791788,6.28739105564973
59,5.14723404255319,6.02816746739876,19.7399825414022,6.26837881813226
60,4.96340425531915,5.9912697323267,5.36278098430485,6.30769654778283
61,5.08595744680851,5.92867536032944,4.75566341018615,6.19411718901397
62,4.63659574468085,5.84170212765957,5.30635715313256,6.07188134121268
63,4.35063829787234,5.77647220315717,1.54752601534128,6.19815547836354
64,5.16765957446809,5.75341111873713,7.12171064019203,5.89656740110718
65,6.65872340425532,5.78635552505148,5.03719110044961,5.90639428487598
66,4.96340425531915,5.81468771448181,5.51338043091819,5.52768546475989
67,5.18808510638298,5.84763212079616,7.38574447380379,5.36243651344401
68,4.84085106382979,5.79294440631434,9.56311370531718,5.51124618991819
69,4.92255319148936,5.78833218943034,4.33253806784439,5.49414103561161
70,4.90212765957447,5.81402882635552,5.03379753728708,5.46017566269454
71,6.16851063829787,5.86739876458476,5.5729775544256,5.49117990363119
72,7.10808510638298,5.88914207275223,6.90254715799044,5.65154455128747
73,6.27063829787234,5.93855868222375,3.46500322024028,5.51045310976164
74,6.51574468085106,6.00510638297872,2.80712645373618,5.52312219459864
75,5.88255319148936,6.11909402882636,4.84790353775024,4.95022720215706
76,5.84170212765958,6.45776252573782,0.606041300809011,5.08611374054428
77,5.82127659574468,6.60205902539465,2.90711847941081,5.12829397930908
78,6.00510638297872,6.73581331503089,9.95387994647026,5.1781146643893
79,6.45446808510638,6.90317089910776,3.82858872991055,5.17212929990166
80,6.98553191489362,7.07448181194235,5.97122252977764,5.09613791475309
81,6.53617021276596,7.2128483184626,2.32572717998798,5.06696145509912
82,6.51574468085106,7.3835003431709,4.29134872853756,5.04210132461533
83,6.18893617021277,7.52647906657516,7.58297372212013,4.9128830583231
84,6.35234042553192,7.72678105696637,5.14187469240278,4.67766563099996
85,6.80170212765958,7.95277968428277,6.71832295637578,4.69623584122659
86,7.00595744680851,8.16823610157859,2.54815768748522,4.66267397859145
87,6.96510638297872,8.35272477693892,8.13908330046882,4.57178217721483
88,7.59829787234043,8.50690459849005,2.87476788661443,4.48105138274572
