day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,2.27820895522388,2.60328358208955,5.70950496991475,2.35106035054972
2,3.78268656716418,2.52853380158033,6.59642436901728,2.21339081508272
3,1.76238805970149,2.50985074626866,2.2572026570638,2.0969787509905
4,5.50208955223881,2.42300078554595,1.98879027764002,2.15444474560127
5,5.54507462686567,2.42005970149254,0.0261052817106247,2.10784993767738
6,4.81432835820895,2.40921108742004,1.27824862003326,2.02075508416645
7,2.14925373134328,2.32705563093623,4.21869602203369,2.25255586071448
8,1.59044776119403,2.25017521090201,1.82874286969503,2.21427537423653
9,1.16059701492537,2.17432835820896,3.15187517801921,2.26381392335623
10,0.558805970149254,2.10111044776119,2.70176982879639,2.54658664770921
11,0.343880597014925,2.03517795637199,0.0171217242876689,2.56047755758732
12,0.988656716417911,1.98208955223881,5.23083287874858,2.51639541773884
13,3.26686567164179,1.943539445629,0.407136027018229,2.61009419062618
14,2.27820895522388,2.03956767884714,0.077424168586731,2.75596278603349
15,3.05194029850746,2.03176119402985,0.0215336759885152,2.7997222174435
16,2.57910447761194,2.01197881559942,2.1055570602417,2.88664512479457
17,1.33253731343284,1.99117958594126,0.0106782476107279,2.75367011269855
18,2.19223880597015,1.90520943668753,0.117973661422729,2.55186080056773
19,0.859701492537313,1.87470389985556,3.18883264859517,2.60201038130789
20,2.36417910447761,1.73188252286952,1.22254858712355,2.56860911226681
21,2.19223880597015,1.57103514684641,0.278858013947805,2.71953880478257
22,0.601791044776119,1.45317284545017,7.12037216822306,2.74118512242992
23,0.558805970149254,1.40880115551276,1.37210467172166,2.66210214587589
24,0.429850746268657,1.42960038517092,3.40320055310925,2.64625006640751
25,0.343880597014925,1.42960038517092,9.33313203218083,2.68399641730733
26,0.386865671641791,1.43653346172364,2.90775030454,2.60220974867022
27,0.601791044776119,1.48090515166105,1.37025978167852,2.63430206984562
28,0.902686567164179,1.49477130476649,5.13996105858435,2.62357327608612
29,4.72835820895522,1.42821376986038,6.84028345743815,2.63129402851506
30,1.80537313432836,1.37968223399133,4.06874572833379,2.67989040245252
31,1.41850746268657,1.34501685122773,5.49433234532674,2.81265185767564
32,1.6334328358209,1.29093885411651,1.58727959493796,2.77415088034405
33,1.11761194029851,1.26875300914781,0.340335692962011,3.07164732734322
34,0.816716417910448,1.21606162734714,3.81183966000875,3.31451384396923
35,1.07462686567164,1.22299470389986,0.953350937366486,3.61911312858224
36,0.558805970149254,1.17168993740973,4.70492574969927,3.70453028519267
37,1.16059701492537,1.11622532498796,1.9492844671011,3.8007785056928
38,0.773731343283582,1.12593163216177,1.76712374885877,3.60699172539697
39,2.23522388059701,1.13702455464612,1.33732840617498,3.62255272580291
40,1.16059701492537,1.13425132402504,4.32201205591361,3.60584917083903
41,0.773731343283582,1.13425132402504,0.166383101046085,3.39153419365125
42,1.71940298507463,1.13425132402504,1.0119836807251,3.46507417262201
43,1.41850746268657,1.12731824747232,4.89824027220408,3.60454153133937
44,1.20358208955224,1.12177178623014,0.646479352315267,3.80084294011836
45,0.773731343283582,1.01084256138662,1.58391176064809,3.60915551411529
46,1.97731343283582,0.985883485796822,4.13713878790537,3.58066979180421
47,0.902686567164179,0.969244102070294,0.912026762962341,3.48922644592421
48,0.644776119402985,0.93735194992778,9.23306810458501,3.48588553774421
49,0.558805970149254,0.929032258064516,7.64683567682902,3.54925546080515
50,1.07462686567164,0.941511795859413,12.6314104715983,3.70031985901697
51,0.773731343283582,0.927645642753972,3.87048044204712,3.68894044159241
52,0.472835820895522,1.01084256138662,3.2625528494517,3.6726027098234
53,0.902686567164179,0.995589792970631,1.11298197905223,3.70167736098651
54,0.902686567164179,0.996976408281175,1.85449568430583,3.71936639645087
55,0.343880597014925,0.959537794896485,2.88539034922918,3.82283499273722
56,0.343880597014925,0.963697640828118,2.68936773935954,3.81249262111322
57,0.386865671641791,0.98172363986519,5.18748965263367,3.89174255093419
58,0.386865671641791,0.947058257101589,5.6937479019165,3.91200897478128
59,0.730746268656716,0.924872412132884,11.2253047307332,3.82744282794095
60,1.28955223880597,0.912392874337987,0.897973251342773,3.9157646675504
61,1.03164179104478,0.960924410207029,3.18568833669027,3.89045474288124
62,0.902686567164179,0.931805488685604,2.65958862304687,3.81448351781695
63,0.644776119402985,0.929032258064516,1.48371144135793,3.90844844562873
64,0.859701492537313,0.927645642753972,2.30480330785116,3.66144452770391
65,1.20358208955224,0.934578719306693,8.49483600457509,3.58382766306881
66,0.644776119402985,0.926259027443428,0.600588997205099,3.2287091999525
67,3.13791044776119,0.927645642753972,4.19845606486003,3.1257792235302
68,0.687761194029851,0.938738565238324,2.85059865315755,3.11038678111408
69,0.816716417910448,0.93041887337506,2.31548384825389,3.077188407822
70,1.07462686567164,0.92348579682234,4.54485489105185,3.17226225851524
71,1.28955223880597,0.931805488685604,4.00139853556951,3.11814766900354
72,1.33253731343284,0.93735194992778,2.62313092549642,3.13589308180956
73,0.644776119402985,0.940125180548868,1.64024281998475,3.08395964608237
74,0.730746268656716,0.938738565238324,2.27668972015381,3.11806955653974
75,0.816716417910448,0.927645642753972,3.38445638020833,2.85344472196634
76,2.27820895522388,0.931805488685604,0.799304095904032,2.96219680241199
77,1.07462686567164,0.909619643716899,1.78203081091245,2.88586777271603
