day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,5.32196162046908,4.12963752665245,0.20880260070165,2.46857457018147
2,4.35991471215352,4.12151009657594,5.1197718779246,2.32336430134727
3,3.4183368869936,4.11087420042644,3.57134079933167,2.36771795975941
4,3.2136460554371,4.10782179328919,3.24182199041049,2.64302389077973
5,3.1317697228145,4.07027718550106,3.78114430507024,2.76256176789602
6,3.336460554371,4.0577520560463,1.52899523774783,2.66588208032033
7,3.15223880597015,4.05660011630161,3.39671042760213,2.69492241905043
8,2.927078891258,4.05376842495596,1.93969174424807,2.75855401845082
9,3.88912579957356,4.06993603411514,0.97130097001791,2.70253512012876
10,4.19616204690832,4.04960341151386,3.37861831982931,2.76634396912654
11,3.52068230277186,4.01823847793997,0.639098485310872,2.76703954325655
12,4.58507462686567,3.99677801468846,6.91036829799414,2.82481267866161
13,6.3863539445629,4.01925068534876,2.58792068163554,3.1820327046549
14,6.4682302771855,4.04582016028233,1.0245426038901,3.48162684195686
15,4.15522388059702,4.07334754797441,0.632819541295369,3.56717809705271
16,4.01194029850746,4.21729142306899,0.564245239893595,3.69930151074484
17,3.99147121535181,4.23445904119953,0,3.72096373652138
18,3.93006396588486,4.25426783135016,3.12173015276591,3.56899025772087
19,4.05287846481876,4.28728248160121,7.59853064914544,3.51020032063487
20,3.35692963752665,4.33482357796272,5.03378143310547,3.40838510847741
21,3.80724946695096,4.4034940504849,0.732288328806559,3.31517832988012
22,4.03240938166311,4.44245133778114,3.30476953238249,3.43381188324983
23,3.99147121535181,4.47282481601211,4.15844920525948,3.47408893145821
24,4.44179104477612,4.49725565719788,1.41410045872132,3.43743084144568
25,3.56162046908316,4.52102620537864,4.29775634507338,3.56984761010615
26,3.23411513859275,4.53819382350918,2.78442889650663,3.55624095519344
27,3.43880597014925,4.58507462686567,4.32691419919332,3.66077232742782
28,4.62601279317697,4.58045257583052,12.8269734064738,3.46900889619344
29,4.78976545842217,4.51640415434349,11.8702626864115,3.42906237865287
30,4.87164179104478,4.47282481601211,6.04816449483236,3.46951522050646
31,8.53560767590618,4.48008803906734,7.66300392150879,3.58871592186111
32,5.85415778251599,4.49923653621294,0.88033159977446,3.72113373286581
33,4.97398720682303,4.51178210330834,0.408594035108884,4.05965381008923
34,4.44179104477612,4.52102620537864,1.74885274966558,4.27449162346661
35,4.68742004264392,4.50517917325813,0.0855504135290782,4.14362988498222
36,5.26055437100213,4.52366737739872,0.891734168554346,4.11361251467619
37,4.54413646055437,4.55073939060458,5.20663539220889,4.13039940493682
38,4.09381663113006,4.59762019396107,4.64529892206192,4.09726787778919
39,3.68443496801706,4.62403191416191,0.803290953859687,4.11448538723772
40,4.62601279317697,4.62403191416191,5.07622079849243,4.27713761729218
41,4.72835820895522,4.66563037347823,2.95681201753517,4.20920956845205
42,4.97398720682303,4.70458766077447,3.87957102457682,4.37971290398629
43,4.44179104477612,4.72175527890501,0.96570192972819,4.45992097550783
44,4.40085287846482,4.69336267968911,1.3495786378781,4.35430047821894
45,5.11727078891258,4.65968773643304,2.27858070135117,4.22542072767492
46,4.38038379530917,4.6332760162322,4.32804128328959,4.29896506888852
47,4.60554371002132,4.47480569502717,4.66919738103946,4.23902885459404
48,4.38038379530917,4.41009698053511,10.494122393926,4.23943878162692
49,4.21663113006397,4.36651764220373,9.7817023674647,4.38658199869297
50,3.56162046908316,4.35331178210331,3.54181675612926,4.38628194288661
51,3.93006396588486,4.32623976889745,4.10324295361837,4.4270839231249
52,4.64648187633262,4.28133984455602,1.25268192688624,4.59692233580375
53,5.48571428571428,4.28266043056606,2.27769219080607,4.56703975784682
54,4.81023454157782,4.29982804869661,4.69219199816386,4.52497953401618
55,4.44179104477612,4.37972350230415,6.4563195904096,4.63087772481464
56,4.85117270788913,4.38632643235436,2.19198683102926,4.53273789630702
57,4.44179104477612,4.43056606369076,8.07003229806821,4.57236392882562
58,3.97100213219616,4.44047045876608,6.81336441636086,4.51865757876827
59,3.74584221748401,4.47414540202215,9.55273799051841,4.69652014140801
60,3.74584221748401,4.48933214113763,7.87499041954676,4.82616297119167
61,4.05287846481876,4.47150423000206,8.32803907245398,4.77027635738174
62,3.62302771855011,4.47744686704725,5.80498127837976,4.70368129576166
