day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,0.411536842105263,0.376578947368421,2.1435374657313,2.23743965185046
2,0.404715789473684,0.37489040247678,3.38804307775184,2.13776470135051
3,0.381978947368421,0.373894736842105,3.91106165250142,2.04480372483905
4,0.375157894736842,0.373482548476454,0.986563348770142,2.01127498645362
5,0.379705263157895,0.373111578947368,1.66020258347271,2.05434077141273
6,0.377431578947368,0.372451127819549,0.385853496752679,2.13686521892475
7,0.379705263157895,0.371437320574163,2.20468690395355,2.22157206857713
8,0.37061052631579,0.370313958810069,1.46193129817645,2.22754733145205
9,0.368336842105263,0.369,3.37487057646116,2.32462675900582
10,0.368336842105263,0.367791157894737,3.66821540420254,2.47707964005143
11,0.368336842105263,0.366238056680162,1.45714140670995,2.42989824248115
12,0.368336842105263,0.364715789473684,4.37359764178594,2.37487726542749
13,0.384252631578947,0.363302255639098,1.01264604125172,2.55565381114034
14,0.366063157894737,0.361829401088929,2.05166716786916,2.67105547141815
15,0.356968421052632,0.360454736842105,1.6618318349123,2.72956538948806
16,0.363789473684211,0.359682173174873,2.0571845293045,2.73393332345608
17,0.347873684210526,0.357628522920204,0.542965493351221,2.77329615545328
18,0.356968421052632,0.356161629881154,0.464467124144236,2.72909621575738
19,0.366063157894737,0.354988115449915,1.40775769551595,2.70760917200748
20,0.366063157894737,0.353521222410866,2.87259068563581,2.74108107053376
21,0.359242105263158,0.351540916808149,3.78735416916509,2.75629520594982
22,0.350147368421053,0.34948726655348,4.00041591127713,2.92772823229942
23,0.3456,0.346993548387097,2.35900311470032,2.90507707971427
24,0.338778947368421,0.345233276740238,4.55745359274248,2.94208024923548
25,0.338778947368421,0.343326315789474,6.13594878514608,2.86813862334044
26,0.327410526315789,0.341786078098472,1.25036330322425,2.7996662866992
27,0.325136842105263,0.340465874363328,0.944331862032413,2.83856832717003
28,0.325136842105263,0.339292359932088,7.43662054538727,2.76037565753614
29,0.320589473684211,0.337825466893039,5.90230195919673,2.7638193040332
30,0.320589473684211,0.337385398981324,4.42635301351547,2.77538164830078
31,0.336505263157895,0.337825466893039,2.86497134249657,2.82024187240412
32,0.347873684210526,0.338118845500849,3.36378525764449,2.782108674894
33,0.359242105263158,0.338558913412564,2.01784494717916,2.97418756818922
34,0.3456,0.338265534804754,3.24496329625448,3.04943557222066
35,0.329684210526316,0.337385398981324,2.02419220308463,3.12676232605234
36,0.318315789473684,0.336725297113752,2.1318407813708,3.15441301292552
37,0.313768421052632,0.336285229202037,5.70027731359005,3.1407560797857
38,0.3024,0.335918505942275,1.50250117381414,3.11573123509566
39,0.316042105263158,0.33547843803056,2.60902955333392,3.24618321203418
40,0.309221052631579,0.33547843803056,1.08268017371496,3.29791707368549
41,0.32058947368421,0.335551782682513,1.54557296832403,3.13858984190531
42,0.327410526315789,0.335845161290323,2.66310466130575,3.19030959501303
