day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,0.274542056074766,0.258392523364486,1.33855936725934,1.0301016864037
2,0.290691588785047,0.257442550852117,1.33699860488996,0.984643620689053
3,0.290691588785047,0.257495327102804,0.97505765358607,1.0752364306245
4,0.274542056074766,0.258392523364486,0.240978514154752,1.12324246416326
5,0.274542056074766,0.258392523364486,2.18251673740645,1.25245351508105
6,0.274542056074766,0.25762349799733,0.323784379661083,1.20574910126124
7,0.274542056074766,0.256190314358539,2.17449175318082,1.20887465220594
8,0.242242990654206,0.25488175538399,0.608651587367058,1.20749441684237
9,0.242242990654206,0.254355140186916,0.0609836600720882,1.21269798167955
10,0.226093457943925,0.254516635514019,0.655152861277262,1.21147659964239
11,0.242242990654206,0.253423436376707,0.397403606710335,1.27441217607866
12,0.242242990654206,0.253009345794392,3.28497092177471,1.26652175223823
13,0.258392523364486,0.252624833110814,0.93475902179877,1.4783313707127
14,0.242242990654206,0.252266838543345,0.800349801778793,1.50834872598342
15,0.242242990654206,0.251394392523364,0.960110300779343,1.51990837118381
16,0.242242990654206,0.250578233343383,0.206858210762342,1.59193668565463
17,0.242242990654206,0.250578233343383,0.257314569254716,1.59022218810034
18,0.258392523364486,0.249536328007235,2.6153141995271,1.56476891383889
19,0.274542056074766,0.248494422671088,1.98735106786092,1.53768936776386
20,0.258392523364486,0.247973470003015,3.70746348251899,1.54419230180442
21,0.242242990654206,0.246931564666868,0.271660824865103,1.48103439100287
22,0.226093457943925,0.246410611998794,1.27451122204463,1.50205525783722
23,0.226093457943925,0.245368706662647,1.17712923884392,1.46283854043251
24,0.242242990654206,0.245368706662647,1.33237997293472,1.47872269050048
25,0.258392523364486,0.245368706662647,1.18216343075037,1.53335499050276
26,0.226093457943925,0.245889659330721,2.84780158698559,1.52157760850324
27,0.242242990654206,0.245889659330721,1.06137073238691,1.52829283775501
28,0.242242990654206,0.245889659330721,7.19719106952349,1.42963522457948
29,0.242242990654206,0.245889659330721,2.34883467356364,1.42046681193895
30,0.226093457943925,0.246410611998794,1.85513808199515,1.41741023672524
31,0.226093457943925,0.247452517334941,3.75278611977895,1.51511285266569
32,0.274542056074766,0.249536328007235,1.28540994307647,1.52165322806886
33,0.258392523364486,0.251099186011456,0.54794710278511,1.59383869102245
34,0.258392523364486,0.251099186011456,0.135591725260019,1.62572293821522
35,0.258392523364486,0.251099186011456,0.442569469412168,1.61515697691069
36,0.242242990654206,0.251099186011456,0.22462150255839,1.6507660837824
37,0.258392523364486,0.252141091347603,0.975431251525879,1.71009422450937
38,0.242242990654206,0.25318299668375,0.958773513635,1.70490839699263
39,0.242242990654206,0.253703949351824,1.10106023947398,1.7456848752755
40,0.242242990654206,0.253703949351824,1.75458496014277,1.72599326250374
41,0.242242990654206,0.253703949351824,0.290054019292196,1.71447964065498
42,0.242242990654206,0.254224902019897,0.605575713515282,1.75994843963974
43,0.242242990654206,0.253703949351824,0.226584913333257,1.79543777353341
44,0.258392523364486,0.254224902019897,0.650538229942322,1.67424616239645
45,0.258392523364486,0.254224902019897,0.705595970153809,1.67746972444477
46,0.274542056074766,0.255787760024118,3.98889139493306,1.76550475615928
47,0.306841121495327,0.257350618028339,0.40960984826088,1.77080791561153
48,0.290691588785047,0.257350618028339,2.49506392081579,1.7422265934808
49,0.258392523364486,0.257871570696412,3.60372586250305,1.80387695878344
50,0.274542056074766,0.258392523364486,1.65980626742045,1.92144251656869
51,0.258392523364486,0.25891347603256,4.811345795542,1.95354966003328
52,0.274542056074766,0.26047633403678,2.11083318740129,2.05087395600013
53,0.258392523364486,0.261518239372927,1.11375056902568,2.10496165638249
54,0.242242990654206,0.264643955381369,2.44120006561279,2.10621370746484
55,0.242242990654206,0.270374434730178,0.721939977010091,2.14816044882661
56,0.258392523364486,0.274542056074766,0.825241153438886,2.11654158952015
57,0.242242990654206,0.277667772083208,4.25733435551325,2.1176888093112
58,0.226093457943925,0.280793488091649,2.16154008309046,2.12142328151291
59,0.258392523364486,0.28391920410009,3.44025112427771,2.15950713509353
60,0.242242990654206,0.286003014772385,2.44876509706179,2.25386406566988
61,0.274542056074766,0.288607778112752,4.58422406514486,2.25160091601873
62,0.274542056074766,0.290691588785047,3.91718406279882,2.21669241823657
63,0.274542056074766,0.292775399457341,0.399388957023621,2.40405571895742
64,0.274542056074766,0.296422068133856,2.45910842716694,2.38016628317775
65,0.274542056074766,0.302152547482665,3.78012401660283,2.34155844010172
66,0.274542056074766,0.306841121495327,1.43789091681441,2.30931756958686
67,0.290691588785047,0.313613506180283,3.24167467753092,2.26612605063185
68,0.290691588785047,0.32038589086524,2.65214996337891,2.27684187805781
69,0.339140186915888,0.328721133554417,0.997587097187837,2.28918605869816
70,0.41988785046729,0.337577328911667,2.40140922168891,2.25123322266404
71,0.371439252336449,0.347996382273138,0.774400321642558,2.25148341098139
72,0.339140186915888,0.362062104311125,0.325617832814654,2.36882316415669
73,0.339140186915888,0.377690684353331,0.721344351768494,2.27729619232717
74,0.339140186915888,0.400091649080494,1.40718437433243,2.2725229086815
75,0.322990654205607,0.419366897799216,3.57560307780902,2.24174936288387
76,0.339140186915888,0.438642146517938,0.635438330968221,2.35162885095724
77,0.339140186915888,0.456875489900512,2.90672796368599,2.30106468293215
78,0.371439252336449,0.479276454627675,6.21787217060725,2.42973503569361
79,0.403738317757009,0.506886946035574,1.75449141164621,2.52941687827709
80,0.43603738317757,0.542311727464576,2.40688272714615,2.54652075203116
81,0.41988785046729,0.577215556225505,0.660339281459649,2.51721739363206
82,0.468336448598131,0.606388905637624,3.4724087079366,2.54024966502142
83,0.484485981308411,0.632957491709376,2.44302383760611,2.49481230812768
84,0.516785046728972,0.680885137172143,1.49642016887665,2.47308363974174
85,0.516785046728972,0.729333735302985,1.26466214855512,2.54315562024312
86,0.565233644859813,0.764237564063913,0.729695814847946,2.60771569642088
87,0.694429906542056,0.802788061501357,4.46277350187302,2.71834920760524
88,0.726728971962617,0.839775700934579,1.41999822879831,2.74777375111176
89,0.920523364485981,0.874679529695508,2.01356829007467,2.80640575280914
90,0.85592523364486,0.907499547784142,2.48627120455106,2.9045076348208
91,0.839775700934579,0.94084051854085,5.85502922733625,2.89521548653482
92,0.839775700934579,0.984079589990956,3.01673485636711,2.99131378260671
93,0.968971962616822,1.02523485076877,7.90596499840419,3.04798785510563
94,1.13046728971963,1.06378534820621,3.48952607711156,2.96991785070909
95,1.37271028037383,1.10598251432017,2.98932851354281,3.02584374721653
96,1.35656074766355,1.14453301175761,2.87171990623077,3.01976942793336
97,1.17891588785047,1.18256255652698,2.15189132988453,3.11683084218092
98,1.11431775700935,1.22267591196865,1.83311661382516,3.14279315228904
99,1.77644859813084,1.26747784142297,1.97856124341488,3.24572367191475
100,1.84104672897196,1.31853120289418,3.16981849273046,3.32253812388867
101,1.50190654205607,1.35968646367199,4.4027715831995,3.36319060419356
102,1.5665046728972,1.39927886644558,4.20403916835785,3.41461531970129
103,1.48575700934579,1.43001507386192,1.23777868151665,3.357384055933
104,1.42115887850467,1.45658365993368,2.53893640438716,3.42917944972393
105,1.35656074766355,1.47898462466084,4.44834271669388,3.43768184173011
106,1.35656074766355,1.50294844739222,3.28754648094376,3.47062118515693
107,1.67955140186916,1.52795417545975,3.61448550919692,3.38142959351742
108,1.61495327102804,1.55191799819114,4.66362421115239,3.42395282473055
109,1.5665046728972,1.57640277359059,3.79770203431447,3.31966116520106
110,1.71185046728972,1.61078564968345,3.48819420337677,3.33718309827469
111,1.63110280373832,1.63579137775098,2.21857882936796,3.36773375374095
112,1.59880373831776,1.64777328911667,3.66924312313398,3.39622518471893
113,1.71185046728972,1.66600663249925,4.27724032128851,3.43012419878555
114,1.87334579439252,1.68840759722641,5.63386994600296,3.55978149938728
115,2.09943925233645,1.70143141392825,3.87766818006833,3.60204038549896
116,1.79259813084112,1.7181018993066,2.52488903800646,3.64870267638997
117,1.79259813084112,1.73737714802532,2.32386199558775,3.60671810804596
118,1.6472523364486,1.75665239674405,2.68860432505608,3.593387344083
