day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,0.052863436123348,0.0536563876651982,1.08557831247648,1.04099615409893
2,0.0570925110132159,0.0533609743456854,2.19948674937089,1.09330584014967
3,0.0570925110132159,0.053215859030837,0.678421629220247,1.05071714128092
4,0.0613215859030837,0.0530860190122884,1.07007264345884,1.01940823939318
5,0.0634361233480176,0.0526519823788546,1.79485578934352,1.05004853234471
6,0.0549779735682819,0.0523599748269352,1.21587104080245,1.0940798132976
7,0.052863436123348,0.0521906287545054,0.404869184891383,1.10585817277685
8,0.0570925110132159,0.0520360084275043,0.490510000785192,1.10274362532908
9,0.0549779735682819,0.0519823788546256,0.968828587730726,1.09196194810922
10,0.0507488986784141,0.0517638766519824,1.3170956581831,1.16125955950345
11,0.0465198237885462,0.051562182311081,0.156340887180219,1.12915220856249
12,0.0507488986784141,0.0512971120900636,1.47720991770426,1.13014750027696
13,0.0507488986784141,0.0512775330396476,0.967879633108775,1.23088587227643
14,0.0507488986784141,0.0512593042685706,0.3925423959891,1.29353637206796
15,0.0507488986784141,0.0511718061674009,0.951114520430565,1.34200333455836
16,0.0465198237885463,0.0511581639903368,1.48526151490708,1.3452488249313
17,0.0486343612334802,0.0527270143527071,1.93026081696153,1.36927463174798
18,0.0507488986784141,0.054227653829757,0.326709260512143,1.338255951494
19,0.0507488986784141,0.0544322864857184,0.455848005414009,1.38175649230408
20,0.0444052863436123,0.0541594429444366,1.63221409842372,1.38645773228829
21,0.0465198237885463,0.0538865994031548,1.9747054323554,1.37513288330031
22,0.0486343612334802,0.0539548102884752,1.35320372184118,1.40731513011044
23,0.0486343612334802,0.0538865994031548,1.034223581478,1.41823396212797
24,0.0507488986784141,0.0536819667471934,0.843983372052511,1.41861663247153
25,0.0465198237885463,0.053613755861873,2.82440223296483,1.42218092580962
26,0.0465198237885463,0.0537501776325139,0.326468435038502,1.38329861052259
27,0.0444052863436123,0.0542958647150775,1.15602508485317,1.41719917478966
28,0.0507488986784141,0.0545687082563592,3.95082191626231,1.38936728832127
29,0.0507488986784141,0.054841551797641,3.04775036623081,1.37945672648193
