day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,3.22990654205607,3.12392523364486,0,1.24370833784342
2,3.22990654205608,3.12065970313359,3.057601749897,1.32303350976869
3,3.22990654205608,3.1177570093458,2.30014031728109,1.25219822967494
4,3.22990654205608,3.1151598622725,0,1.3231668252694
5,3.14915887850467,3.11282242990654,0.632712999979655,1.40669563432535
6,3.06841121495327,3.11070761014686,0.591180419921875,1.38997048707235
7,3.06841121495327,3.10511469838573,0.308271567026774,1.39454217363488
8,3.06841121495327,3.10000812677773,2.51504395405451,1.40137548973595
9,3.06841121495327,3.09532710280374,2.31528428395589,1.45967115801242
10,3.06841121495327,3.09102056074766,0,1.52922715735435
11,3.14915887850467,3.08704529115744,1.33145179748535,1.58118928678525
12,3.06841121495327,3.08336448598131,3.15344022115072,1.65881264217106
13,3.14915887850467,3.07994659546061,0.814144372940063,1.87232185978265
14,3.06841121495327,3.07954882371898,0,1.95434802900786
15,3.06841121495327,3.07917757009346,0,2.13994966818227
16,3.06841121495327,3.07883026831474,2.88006172180176,2.31354005150898
17,3.06841121495327,3.07362074163401,2.59223626057307,2.33854920601332
18,3.06841121495327,3.06841121495327,0.0479984680811564,2.23991689150051
19,3.06841121495327,3.06320168827254,2.60060154596965,2.17748648306375
20,3.06841121495327,3.0579921615918,2.99374300638835,2.23993732576729
21,3.06841121495327,3.05538739825143,1.05546754201253,2.2290341036935
22,2.98766355140187,3.05538739825143,1.49054759144783,2.30838867137509
23,2.98766355140187,3.05538739825143,1.55170844395955,2.35621895053053
24,2.98766355140187,3.05538739825143,2.80047152837118,2.37383721252923
25,2.98766355140187,3.05538739825143,3.19857114156087,2.34968576937593
26,2.98766355140187,3.0579921615918,2.88024252255758,2.42127618988355
27,2.98766355140187,3.0579921615918,3.67701988220215,2.41936954676464
28,2.98766355140187,3.0579921615918,7.63707073529561,2.36146940204405
29,3.06841121495327,3.05538739825143,4.25108076731364,2.36838400793332
30,3.06841121495327,3.05538739825143,7.52239720424016,2.4794561139358
31,3.06841121495327,3.05538739825143,7.52125155131022,2.59381255174196
32,3.06841121495327,3.05538739825143,0.775283789634705,2.62000152725045
33,3.06841121495327,3.0579921615918,0,2.77253287075668
34,3.06841121495327,3.0579921615918,0.364797655741374,2.85630280516481
35,3.06841121495327,3.0579921615918,1.93597612380981,2.82259612115481
36,3.06841121495327,3.0579921615918,0.294713115692139,2.82476500009978
37,3.06841121495327,3.0579921615918,3.05117201805115,2.9684056007093
38,3.06841121495327,3.06059692493217,1.79101022084554,2.93739690806276
39,3.06841121495327,3.06320168827254,3.0612100760142,2.94718681073958
40,3.06841121495327,3.06320168827254,1.56658954620361,3.00941393599715
41,3.14915887850467,3.06320168827254,2.21930303573608,2.94670578068303
42,3.14915887850467,3.06320168827254,1.27234586079915,2.95781353769764
43,3.06841121495327,3.06320168827254,1.35853573481242,2.98624047918986
44,3.06841121495327,3.06320168827254,1.02849715550741,3.01457408262837
45,3.06841121495327,3.06059692493217,3.44323528607686,3.07832129165049
