day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,2.39707317073171,2.27689024390244,3.88385893503825,1.83777302578092
2,2.52878048780488,2.28086083213773,2.96928278605143,1.79841779517192
3,2.10731707317073,2.26243902439024,0.945404370625814,1.70173731777403
4,2.68682926829268,2.22100128369705,2.85470536549886,1.72848176621554
5,4.18829268292683,2.18239024390244,0.629946565628052,1.6487313858668
6,2.47609756097561,2.19261324041812,1.68332132895788,1.57434430576506
7,2.18634146341463,2.16,3.94427553812663,1.91192301656261
8,1.71219512195122,2.13136797454931,1.52664076487223,1.89407052924668
9,1.60682926829268,2.08646341463415,2.93733348051707,1.84921744656232
10,1.23804878048781,2.03988292682927,3.66650727589925,1.95361679259936
11,1.36975609756098,1.99485928705441,0.568183660507202,1.95152538059614
12,1.60682926829268,1.9609756097561,3.06660381158193,1.93118700230563
13,2.87121951219512,1.93327526132404,0,2.00728928829942
14,2.37073170731707,1.94835996635828,0,2.14525478201351
15,2.31804878048781,1.93346341463415,0,2.25611191762818
16,2.76585365853659,1.91018095987411,0.728304529190063,2.36210647616335
17,2.34439024390244,1.87789142407553,1.16873410542806,2.24710279610208
18,1.94926829268293,1.83710464201416,0.0581692020098368,2.17325886843666
19,1.47512195121951,1.80651455546814,2.20988183816274,2.25133153478945
20,1.44878048780488,1.7606294256491,0.133474159240723,2.18910985111549
21,2.39707317073171,1.68245476003147,0.0866027037302653,2.26810360457948
22,1.47512195121951,1.68500393391031,9.00107594331106,2.28477137245799
23,1.50146341463415,1.6654602675059,1.5013158082962,2.20131062721052
24,1.05365853658537,1.69350118017309,0.817596544822057,2.17923148950582
25,0.921951219512195,1.70029897718332,4.4592010974884,2.18780819081491
26,0.869268292682927,1.70624704956727,1.89924008051554,2.07061615964418
27,1.08,1.7249409913454,1.4023891667525,2.07112453163311
28,1.18536585365854,1.74023603461841,4.06205101013184,2.12048315405846
29,2.37073170731707,1.7011487018096,6.00828860600789,2.14447266741465
30,1.50146341463415,1.67395751376869,5.4709688504537,2.24273718114822
31,1.21170731707317,1.70539732494099,5.54194323221842,2.37661436873098
32,1.39609756097561,1.69180173092054,0.318744853138924,2.38196165138675
33,1.26439024390244,1.67055861526357,0.680121028423309,2.60349375932447
34,1.1590243902439,1.65186467348544,3.36565702756246,2.83096901344997
35,1.26439024390244,1.6416679779701,0.925833171606064,2.99836459928943
36,1.76487804878049,1.6340204563336,3.07875292301178,3.19104185347916
