day_number,grdc_mean_daily_runoff_mm_day,grdc_smoothed_mean_daily_runoff_mm_day,trmm_mean_daily_rainfall_mm_day,trmm_smoothed_mean_daily_rainfall_mm_day
1,3.06382978723404,3.35451063829787,3.41463764649864,3.82612177876484
2,3.48051063829787,3.31145932415519,9.81561651603164,3.77077888210359
3,4.28323404255319,3.28646808510638,2.70559393962224,3.60668229687856
4,4.56510638297872,3.26313997760358,2.56538196802139,3.57156948275505
5,3.69497872340426,3.24091914893617,6.01024647951126,3.69295636048696
6,3.40085106382979,3.21147720364742,0.151093254819959,3.62413695553564
7,3.21702127659574,3.17830560928433,7.38380409181118,3.77502639881625
8,3.73787234042553,3.14562072155412,3.4114483277003,3.75256945750886
9,3.24765957446809,3.10902127659575,2.01363903276312,3.8049751388616
10,3.24765957446808,3.07044765957447,4.89281679497411,3.79854668411399
11,3.51727659574468,3.03201309328969,0.416909190018972,3.7692367606304
12,3.16187234042553,2.99506382978723,6.79250073107736,3.73629345642376
13,2.91676595744681,2.96775683890578,4.64731852213542,4.26998667531244
14,2.78808510638298,2.94275568598679,1.50848268419504,4.64854097738516
15,2.65940425531915,2.93739574468085,3.63878606550861,4.86996913574548
16,2.69004255319149,2.93929993136582,1.8496732155482,4.97270335305837
17,2.62263829787234,2.94443925875086,2.88529253552357,4.99648204278708
18,2.8616170212766,2.93297460535347,0.817040348052979,4.77940156120408
19,2.84323404255319,2.88395332875772,2.9395388285319,4.82921255782368
20,2.81872340425532,2.81951407000686,5.99930703739325,4.78046283571592
21,2.62263829787234,2.77899245024022,2.24774885650925,4.60736353259856
22,2.48170212765957,2.74874948524365,6.94370470770906,4.75400239584114
23,2.42655319148936,2.7224598490048,3.25851674874624,4.61464808130669
24,2.26723404255319,2.67877556623198,5.01030580997467,4.53000015964163
25,2.14468085106383,2.65050926561428,3.64426377017129,4.61439843711655
26,2.07114893617021,2.62046396705559,3.03648867354083,4.52313358634812
27,2.0343829787234,2.58112834591627,2.87976754705111,4.67700694471059
28,2.23046808510638,2.56017570350034,18.6797035853068,4.5460541483328
29,2.24272340425532,2.55207137954701,15.2480614354213,4.53161460011724
30,2.78195744680851,2.55839670555937,11.2913857281945,4.58075831320104
31,2.99642553191489,2.58132601235415,8.05472987244527,4.68008668614323
32,3.22314893617021,2.60563898421414,4.15177702808869,4.77705523326289
33,3.12510638297872,2.62718462594372,3.08612158695857,5.09472085103971
34,2.76357446808511,2.63489361702128,4.24973483482997,5.33056813492347
35,2.56748936170213,2.63331228551819,1.0541405826807,5.53627695448714
36,2.4388085106383,2.62876595744681,0.644168082873027,5.59497711627491
37,2.46331914893617,2.6402306108442,4.69689801534017,5.71063540637384
38,2.40204255319149,2.66315991763898,3.06382034124302,5.63951247168424
39,2.38365957446809,2.68431022649279,0.787362756083409,5.83327620842934
40,2.37140425531915,2.70170487302677,4.62998563448588,5.80396078542525
41,2.31625531914894,2.72937817433082,2.06360642115275,5.73403671964872
42,2.29787234042553,2.75883047357584,5.18698329925537,5.87926373000607
43,2.51234042553192,2.7991544269046,2.73296404336579,6.0476623955387
44,2.66553191489362,2.82070006863418,4.1996925274531,6.04728982728515
45,2.98417021276596,2.83849004804393,3.03193778979282,5.89455169139229
46,3.37021276595745,2.82801372683597,6.71796562671661,5.78691051439835
47,3.44374468085106,2.80666575154427,4.85569817625777,5.67920191875171
48,3.29055319148936,2.77800411805079,12.7329266866048,5.63919450237505
49,3.10059574468085,2.75309814687715,8.12830614844958,5.74789549428872
50,2.79421276595745,2.77681811942347,9.3165122350057,5.81911666641691
51,2.67778723404255,2.78828277282086,7.81901205281417,6.06859165435272
52,2.97804255319149,2.80113109128346,5.833155849576,6.26686315673089
53,3.19251063829787,2.81397940974605,4.73889373233154,6.33599078112468
54,3.08221276595745,2.8388853809197,9.26519258784441,6.32560477332441
55,2.80646808510638,2.86043102264928,4.10152769684792,6.46004426536579
