yr,mnth,dy,Q,R
1978,1,1,777600,0.521879194630872
1978,1,2,777600,0.521879194630872
1978,1,3,777600,0.521879194630872
1978,1,4,864000,0.579865771812081
1978,1,5,777600,0.521879194630872
1978,1,6,777600,0.521879194630872
1978,1,7,777600,0.521879194630872
1978,1,8,777600,0.521879194630872
1978,1,9,777600,0.521879194630872
1978,1,10,777600,0.521879194630872
1978,1,11,777600,0.521879194630872
1978,1,12,691200,0.463892617449664
1978,1,13,604800,0.405906040268456
1978,1,14,604800,0.405906040268456
1978,1,15,691200,0.463892617449664
1978,1,16,691200,0.463892617449664
1978,1,17,604800,0.405906040268456
1978,1,18,604800,0.405906040268456
1978,1,19,604800,0.405906040268456
1978,1,20,604800,0.405906040268456
1978,1,21,691200,0.463892617449664
1978,1,22,691200,0.463892617449664
1978,1,23,691200,0.463892617449664
1978,1,24,691200,0.463892617449664
1978,1,25,691200,0.463892617449664
1978,1,26,691200,0.463892617449664
1978,1,27,604800,0.405906040268456
1978,1,28,604800,0.405906040268456
1978,1,29,604800,0.405906040268456
1978,1,30,604800,0.405906040268456
1978,1,31,604800,0.405906040268456
1978,2,1,604800,0.405906040268456
1978,2,2,604800,0.405906040268456
1978,2,3,604800,0.405906040268456
1978,2,4,604800,0.405906040268456
1978,2,5,604800,0.405906040268456
1978,2,6,604800,0.405906040268456
1978,2,7,604800,0.405906040268456
1978,2,8,604800,0.405906040268456
1978,2,9,604800,0.405906040268456
1978,2,10,604800,0.405906040268456
1978,2,11,604800,0.405906040268456
1978,2,12,604800,0.405906040268456
1978,2,13,604800,0.405906040268456
1978,2,14,604800,0.405906040268456
1978,2,15,691200,0.463892617449664
1978,2,16,777600,0.521879194630872
1978,2,17,777600,0.521879194630872
1978,2,18,777600,0.521879194630872
1978,2,19,777600,0.521879194630872
1978,2,20,691200,0.463892617449664
1978,2,21,691200,0.463892617449664
1978,2,22,691200,0.463892617449664
1978,2,23,604800,0.405906040268456
1978,2,24,604800,0.405906040268456
1978,2,25,518400,0.347919463087248
1978,2,26,604800,0.405906040268456
1978,2,27,691200,0.463892617449664
1978,2,28,691200,0.463892617449664
1978,3,1,691200,0.463892617449664
1978,3,2,691200,0.463892617449664
1978,3,3,604800,0.405906040268456
1978,3,4,604800,0.405906040268456
1978,3,5,604800,0.405906040268456
1978,3,6,691200,0.463892617449664
1978,3,7,691200,0.463892617449664
1978,3,8,691200,0.463892617449664
1978,3,9,691200,0.463892617449664
1978,3,10,691200,0.463892617449664
1978,3,11,691200,0.463892617449664
1978,3,12,691200,0.463892617449664
1978,3,13,691200,0.463892617449664
1978,3,14,604800,0.405906040268456
1978,3,15,604800,0.405906040268456
1978,3,16,691200,0.463892617449664
1978,3,17,777600,0.521879194630872
1978,3,18,777600,0.521879194630872
1978,3,19,777600,0.521879194630872
1978,3,20,864000,0.579865771812081
1978,3,21,777600,0.521879194630872
1978,3,22,777600,0.521879194630872
1978,3,23,864000,0.579865771812081
1978,3,24,864000,0.579865771812081
1978,3,25,950400,0.637852348993289
1978,3,26,950400,0.637852348993289
1978,3,27,864000,0.579865771812081
1978,3,28,950400,0.637852348993289
1978,3,29,950400,0.637852348993289
1978,3,30,864000,0.579865771812081
1978,3,31,950400,0.637852348993289
1978,4,1,950400,0.637852348993289
1978,4,2,864000,0.579865771812081
1978,4,3,950400,0.637852348993289
1978,4,4,950400,0.637852348993289
1978,4,5,1123200,0.753825503355705
1978,4,6,1209600,0.811812080536913
1978,4,7,1123200,0.753825503355705
1978,4,8,864000,0.579865771812081
1978,4,9,864000,0.579865771812081
1978,4,10,950400,0.637852348993289
1978,4,11,950400,0.637852348993289
1978,4,12,950400,0.637852348993289
1978,4,13,950400,0.637852348993289
1978,4,14,950400,0.637852348993289
1978,4,15,1036800,0.695838926174497
1978,4,16,1209600,0.811812080536913
1978,4,17,1123200,0.753825503355705
1978,4,18,1209600,0.811812080536913
1978,4,19,1209600,0.811812080536913
1978,4,20,1382400,0.927785234899329
1978,4,21,1382400,0.927785234899329
1978,4,22,1382400,0.927785234899329
1978,4,23,1382400,0.927785234899329
1978,4,24,1209600,0.811812080536913
1978,4,25,1641600,1.10174496644295
1978,4,26,2160000,1.4496644295302
1978,4,27,1641600,1.10174496644295
1978,4,28,1641600,1.10174496644295
1978,4,29,1814400,1.21771812080537
1978,4,30,1555200,1.04375838926174
1978,5,1,1555200,1.04375838926174
1978,5,2,1814400,1.21771812080537
1978,5,3,1987200,1.33369127516779
1978,5,4,2332800,1.56563758389262
1978,5,5,2505600,1.68161073825503
1978,5,6,2764800,1.85557046979866
1978,5,7,2505600,1.68161073825503
1978,5,8,2073600,1.39167785234899
1978,5,9,2160000,1.4496644295302
1978,5,10,3024000,2.02953020134228
1978,5,11,5011200,3.36322147651007
1978,5,12,4406400,2.95731543624161
1978,5,13,4406400,2.95731543624161
1978,5,14,4233600,2.84134228187919
1978,5,15,4406400,2.95731543624161
1978,5,16,4320000,2.8993288590604
1978,5,17,4492800,3.01530201342282
1978,5,18,4665600,3.13127516778523
1978,5,19,4147200,2.78335570469799
1978,5,20,4233600,2.84134228187919
