yr,mnth,dy,Q,R
1978,11,20,345600,1.45210084033613
1978,11,21,345600,1.45210084033613
1978,11,22,345600,1.45210084033613
1978,11,23,345600,1.45210084033613
1978,11,24,345600,1.45210084033613
1978,11,25,345600,1.45210084033613
1978,11,26,345600,1.45210084033613
1978,11,27,345600,1.45210084033613
1978,11,28,345600,1.45210084033613
1978,11,29,345600,1.45210084033613
1978,11,30,259200,1.0890756302521
1978,12,1,2678400,11.253781512605
1978,12,2,2419200,10.1647058823529
1978,12,3,1382400,5.80840336134454
1978,12,4,950400,3.99327731092437
1978,12,5,691200,2.90420168067227
1978,12,6,1296000,5.4453781512605
1978,12,7,4924800,20.6924369747899
1978,12,8,1987200,8.34957983193277
1978,12,9,1209600,5.08235294117647
1978,12,10,950400,3.99327731092437
1978,12,11,950400,3.99327731092437
1978,12,12,1209600,5.08235294117647
1978,12,13,777600,3.2672268907563
1978,12,14,604800,2.54117647058824
1978,12,15,4579200,19.2403361344538
1978,12,16,7776000,32.672268907563
1978,12,17,3196800,13.4319327731092
1978,12,18,5356800,22.5075630252101
1978,12,19,2937600,12.3428571428571
1978,12,20,1987200,8.34957983193277
1978,12,21,1900800,7.98655462184874
1978,12,22,2419200,10.1647058823529
1978,12,23,1641600,6.89747899159664
1978,12,24,1468800,6.17142857142857
1978,12,25,1382400,5.80840336134454
1978,12,26,2505600,10.527731092437
1978,12,27,2419200,10.1647058823529
1978,12,28,3196800,13.4319327731092
1978,12,29,3283200,13.7949579831933
1978,12,30,4838400,20.3294117647059
1978,12,31,6134400,25.7747899159664
1979,1,1,7603200,31.946218487395
1979,1,2,5356800,22.5075630252101
1979,1,3,13824000,58.0840336134454
1979,1,4,10972800,46.1042016806723
1979,1,5,4233600,17.7882352941176
1979,1,6,3196800,13.4319327731092
1979,1,7,2419200,10.1647058823529
1979,1,8,1900800,7.98655462184874
1979,1,9,1728000,7.26050420168067
1979,1,10,1555200,6.53445378151261
1979,1,11,1555200,6.53445378151261
1979,1,12,1814400,7.62352941176471
1979,1,13,1814400,7.62352941176471
1979,1,14,1900800,7.98655462184874
1979,1,15,1814400,7.62352941176471
1979,1,16,1728000,7.26050420168067
1979,1,17,1555200,6.53445378151261
1979,1,18,1555200,6.53445378151261
1979,1,19,1641600,6.89747899159664
1979,1,20,1728000,7.26050420168067
1979,1,21,1814400,7.62352941176471
1979,1,22,1641600,6.89747899159664
1979,1,23,1382400,5.80840336134454
1979,1,24,1209600,5.08235294117647
1979,1,25,1036800,4.3563025210084
1979,1,26,1036800,4.3563025210084
1979,1,27,1036800,4.3563025210084
1979,1,28,950400,3.99327731092437
1979,1,29,864000,3.63025210084034
1979,1,30,864000,3.63025210084034
1979,1,31,5011200,21.0554621848739
1979,2,1,3628800,15.2470588235294
1979,2,2,5356800,22.5075630252101
1979,2,3,2592000,10.890756302521
1979,2,4,1900800,7.98655462184874
1979,2,5,1900800,7.98655462184874
1979,2,6,3456000,14.5210084033613
1979,2,7,2937600,12.3428571428571
1979,2,8,3628800,15.2470588235294
1979,2,9,2419200,10.1647058823529
1979,2,10,3369600,14.1579831932773
1979,2,11,4579200,19.2403361344538
1979,2,12,4579200,19.2403361344538
1979,2,13,2419200,10.1647058823529
1979,2,14,2764800,11.6168067226891
1979,2,15,4492800,18.8773109243697
1979,2,16,3110400,13.0689075630252
1979,2,17,2592000,10.890756302521
1979,2,18,2073600,8.71260504201681
1979,2,19,1814400,7.62352941176471
1979,2,20,1641600,6.89747899159664
1979,2,21,1555200,6.53445378151261
1979,2,22,1382400,5.80840336134454
1979,2,23,1382400,5.80840336134454
1979,2,24,1296000,5.4453781512605
1979,2,25,1209600,5.08235294117647
1979,2,26,1123200,4.71932773109244
1979,2,27,1036800,4.3563025210084
1979,2,28,950400,3.99327731092437
1979,3,1,950400,3.99327731092437
1979,3,2,864000,3.63025210084034
1979,3,3,864000,3.63025210084034
1979,3,4,864000,3.63025210084034
1979,3,5,777600,3.2672268907563
1979,3,6,777600,3.2672268907563
1979,3,7,777600,3.2672268907563
1979,3,8,777600,3.2672268907563
1979,3,9,1123200,4.71932773109244
1979,3,10,1036800,4.3563025210084
1979,3,11,864000,3.63025210084034
1979,3,12,864000,3.63025210084034
1979,3,13,864000,3.63025210084034
1979,3,14,1814400,7.62352941176471
1979,3,15,1641600,6.89747899159664
1979,3,16,1555200,6.53445378151261
1979,3,17,1555200,6.53445378151261
1979,3,18,1814400,7.62352941176471
1979,3,19,1641600,6.89747899159664
1979,3,20,1555200,6.53445378151261
1979,3,21,2592000,10.890756302521
1979,3,22,2073600,8.71260504201681
1979,3,23,1814400,7.62352941176471
1979,3,24,1641600,6.89747899159664
1979,3,25,1641600,6.89747899159664
1979,3,26,1728000,7.26050420168067
1979,3,27,1555200,6.53445378151261
1979,3,28,1296000,5.4453781512605
1979,3,29,1296000,5.4453781512605
1979,3,30,1468800,6.17142857142857
1979,3,31,1641600,6.89747899159664
1979,4,1,1814400,7.62352941176471
1979,4,2,1728000,7.26050420168067
1979,4,3,2073600,8.71260504201681
1979,4,4,2592000,10.890756302521
1979,4,5,1900800,7.98655462184874
1979,4,6,1641600,6.89747899159664
1979,4,7,1641600,6.89747899159664
1979,4,8,1814400,7.62352941176471
1979,4,9,2160000,9.07563025210084
1979,4,10,2419200,10.1647058823529
1979,4,11,1814400,7.62352941176471
1979,4,12,2764800,11.6168067226891
1979,4,13,2246400,9.43865546218487
1979,4,14,1900800,7.98655462184874
1979,4,15,1728000,7.26050420168067
1979,4,16,1555200,6.53445378151261
1979,4,17,1555200,6.53445378151261
1979,4,18,1382400,5.80840336134454
1979,4,19,3628800,15.2470588235294
1979,4,20,3110400,13.0689075630252
1979,4,21,2073600,8.71260504201681
1979,4,22,1641600,6.89747899159664
1979,4,23,1382400,5.80840336134454
1979,4,24,1296000,5.4453781512605
1979,4,25,1036800,4.3563025210084
1979,4,26,1036800,4.3563025210084
1979,4,27,1036800,4.3563025210084
1979,4,28,1296000,5.4453781512605
1979,4,29,1555200,6.53445378151261
1979,4,30,1814400,7.62352941176471
1979,5,1,1900800,7.98655462184874
1979,5,2,2246400,9.43865546218487
1979,5,3,1900800,7.98655462184874
1979,5,4,1728000,7.26050420168067
1979,5,5,1555200,6.53445378151261
1979,5,6,1382400,5.80840336134454
1979,5,7,1555200,6.53445378151261
1979,5,8,1728000,7.26050420168067
1979,5,9,1641600,6.89747899159664
1979,5,10,1555200,6.53445378151261
1979,5,11,1555200,6.53445378151261
1979,5,12,1555200,6.53445378151261
1979,5,13,1468800,6.17142857142857
1979,5,14,1296000,5.4453781512605
1979,5,15,1296000,5.4453781512605
1979,5,16,1123200,4.71932773109244
1979,5,17,1036800,4.3563025210084
1979,5,18,1036800,4.3563025210084
1979,5,19,1123200,4.71932773109244
1979,5,20,1036800,4.3563025210084
1979,5,21,1036800,4.3563025210084
1979,5,22,1036800,4.3563025210084
1979,5,23,864000,3.63025210084034
1979,5,24,950400,3.99327731092437
1979,5,25,864000,3.63025210084034
1979,5,26,864000,3.63025210084034
1979,5,27,777600,3.2672268907563
1979,5,28,777600,3.2672268907563
1979,5,29,1036800,4.3563025210084
1979,5,30,777600,3.2672268907563
1979,5,31,691200,2.90420168067227
1979,6,1,691200,2.90420168067227
1979,6,2,604800,2.54117647058824
1979,6,3,604800,2.54117647058824
1979,6,4,518400,2.1781512605042
1979,6,5,518400,2.1781512605042
1979,6,6,432000,1.81512605042017
1979,6,7,432000,1.81512605042017
1979,6,8,432000,1.81512605042017
1979,6,9,432000,1.81512605042017
1979,6,10,432000,1.81512605042017
1979,6,11,432000,1.81512605042017
1979,6,12,345600,1.45210084033613
1979,6,13,432000,1.81512605042017
1979,6,14,432000,1.81512605042017
1979,6,15,345600,1.45210084033613
1979,6,16,345600,1.45210084033613
1979,6,17,259200,1.0890756302521
1979,6,18,259200,1.0890756302521
1979,6,19,259200,1.0890756302521
1979,6,20,259200,1.0890756302521
1979,6,21,259200,1.0890756302521
1979,6,22,259200,1.0890756302521
1979,6,23,604800,2.54117647058824
1979,6,24,345600,1.45210084033613
1979,6,25,259200,1.0890756302521
1979,6,26,259200,1.0890756302521
1979,6,27,259200,1.0890756302521
1979,6,28,259200,1.0890756302521
1979,6,29,259200,1.0890756302521
1979,6,30,259200,1.0890756302521
1979,7,1,172800,0.726050420168067
1979,7,2,172800,0.726050420168067
1979,7,3,172800,0.726050420168067
1979,7,4,172800,0.726050420168067
1979,7,5,172800,0.726050420168067
1979,7,6,1296000,5.4453781512605
1979,7,7,432000,1.81512605042017
1979,7,8,345600,1.45210084033613
1979,7,9,259200,1.0890756302521
1979,7,10,259200,1.0890756302521
1979,7,11,518400,2.1781512605042
1979,7,12,432000,1.81512605042017
1979,7,13,604800,2.54117647058824
1979,7,14,432000,1.81512605042017
1979,7,15,345600,1.45210084033613
1979,7,16,518400,2.1781512605042
1979,7,17,432000,1.81512605042017
1979,7,18,432000,1.81512605042017
1979,7,19,345600,1.45210084033613
1979,7,20,259200,1.0890756302521
1979,7,21,259200,1.0890756302521
1979,7,22,259200,1.0890756302521
1979,7,23,172800,0.726050420168067
1979,7,24,172800,0.726050420168067
1979,7,25,172800,0.726050420168067
1979,7,26,259200,1.0890756302521
1979,7,27,172800,0.726050420168067
1979,7,28,172800,0.726050420168067
1979,7,29,172800,0.726050420168067
1979,7,30,172800,0.726050420168067
1979,7,31,172800,0.726050420168067
1979,8,1,172800,0.726050420168067
1979,8,2,172800,0.726050420168067
1979,8,3,172800,0.726050420168067
1979,8,4,172800,0.726050420168067
1979,8,5,172800,0.726050420168067
1979,8,6,172800,0.726050420168067
1979,8,7,172800,0.726050420168067
1979,8,8,172800,0.726050420168067
1979,8,9,172800,0.726050420168067
1979,8,10,172800,0.726050420168067
1979,8,11,172800,0.726050420168067
1979,8,12,86400,0.363025210084034
1979,8,13,86400,0.363025210084034
1979,8,14,86400,0.363025210084034
1979,8,15,86400,0.363025210084034
1979,8,16,86400,0.363025210084034
1979,8,17,172800,0.726050420168067
1979,8,18,172800,0.726050420168067
1979,8,19,172800,0.726050420168067
1979,8,20,86400,0.363025210084034
1979,8,21,86400,0.363025210084034
1979,8,22,86400,0.363025210084034
1979,8,23,86400,0.363025210084034
1979,8,24,86400,0.363025210084034
1979,8,25,86400,0.363025210084034
1979,8,26,86400,0.363025210084034
1979,8,27,86400,0.363025210084034
1979,8,28,86400,0.363025210084034
1979,8,29,86400,0.363025210084034
1979,8,30,86400,0.363025210084034
1979,8,31,86400,0.363025210084034
1979,9,1,172800,0.726050420168067
1979,9,2,86400,0.363025210084034
1979,9,3,86400,0.363025210084034
1979,9,4,86400,0.363025210084034
1979,9,5,86400,0.363025210084034
1979,9,6,86400,0.363025210084034
1979,9,7,86400,0.363025210084034
1979,9,8,86400,0.363025210084034
1979,9,9,86400,0.363025210084034
1979,9,10,86400,0.363025210084034
1979,9,11,86400,0.363025210084034
1979,9,12,86400,0.363025210084034
1979,9,13,86400,0.363025210084034
1979,9,14,86400,0.363025210084034
1979,9,15,86400,0.363025210084034
1979,9,16,86400,0.363025210084034
1979,9,17,432000,1.81512605042017
1979,9,18,172800,0.726050420168067
1979,9,19,86400,0.363025210084034
1979,9,20,86400,0.363025210084034
1979,9,21,86400,0.363025210084034
1979,9,22,86400,0.363025210084034
1979,9,23,86400,0.363025210084034
1979,9,24,86400,0.363025210084034
1979,9,25,86400,0.363025210084034
1979,9,26,86400,0.363025210084034
1979,9,27,86400,0.363025210084034
1979,9,28,86400,0.363025210084034
1979,9,29,86400,0.363025210084034
1979,9,30,86400,0.363025210084034
1979,10,1,86400,0.363025210084034
1979,10,2,86400,0.363025210084034
1979,10,3,86400,0.363025210084034
1979,10,4,86400,0.363025210084034
1979,10,5,86400,0.363025210084034
1979,10,6,86400,0.363025210084034
1979,10,7,86400,0.363025210084034
1979,10,8,86400,0.363025210084034
1979,10,9,86400,0.363025210084034
1979,10,10,86400,0.363025210084034
1979,10,11,86400,0.363025210084034
1979,10,12,86400,0.363025210084034
1979,10,13,86400,0.363025210084034
1979,10,14,172800,0.726050420168067
1979,10,15,86400,0.363025210084034
1979,10,16,86400,0.363025210084034
1979,10,17,86400,0.363025210084034
1979,10,18,86400,0.363025210084034
1979,10,19,86400,0.363025210084034
1979,10,20,259200,1.0890756302521
1979,10,21,259200,1.0890756302521
1979,10,22,86400,0.363025210084034
1979,10,23,86400,0.363025210084034
1979,10,24,259200,1.0890756302521
1979,10,25,518400,2.1781512605042
1979,10,26,432000,1.81512605042017
1979,10,27,172800,0.726050420168067
1979,10,28,172800,0.726050420168067
1979,10,29,172800,0.726050420168067
1979,10,30,172800,0.726050420168067
1979,10,31,345600,1.45210084033613
1979,11,1,691200,2.90420168067227
1979,11,2,3024000,12.7058823529412
1979,11,3,950400,3.99327731092437
1979,11,4,604800,2.54117647058824
1979,11,5,432000,1.81512605042017
1979,11,6,432000,1.81512605042017
1979,11,7,345600,1.45210084033613
1979,11,8,2332800,9.80168067226891
1979,11,9,1382400,5.80840336134454
1979,11,10,777600,3.2672268907563
1979,11,11,604800,2.54117647058824
1979,11,12,518400,2.1781512605042
1979,11,13,432000,1.81512605042017
1979,11,14,1209600,5.08235294117647
1979,11,15,777600,3.2672268907563
1979,11,16,604800,2.54117647058824
1979,11,17,518400,2.1781512605042
1979,11,18,432000,1.81512605042017
1979,11,19,432000,1.81512605042017
1979,11,20,432000,1.81512605042017
1979,11,21,432000,1.81512605042017
1979,11,22,432000,1.81512605042017
1979,11,23,432000,1.81512605042017
1979,11,24,604800,2.54117647058824
1979,11,25,518400,2.1781512605042
1979,11,26,432000,1.81512605042017
1979,11,27,432000,1.81512605042017
1979,11,28,3283200,13.7949579831933
1979,11,29,4752000,19.9663865546218
1979,11,30,1555200,6.53445378151261
1979,12,1,2937600,12.3428571428571
1979,12,2,2246400,9.43865546218487
1979,12,3,3542400,14.8840336134454
1979,12,4,1900800,7.98655462184874
1979,12,5,1555200,6.53445378151261
1979,12,6,1814400,7.62352941176471
1979,12,7,4406400,18.5142857142857
1979,12,8,6652800,27.9529411764706
1979,12,9,10454400,43.9260504201681
1979,12,10,3628800,15.2470588235294
1979,12,11,2592000,10.890756302521
1979,12,12,2246400,9.43865546218487
1979,12,13,2073600,8.71260504201681
1979,12,14,1987200,8.34957983193277
1979,12,15,2764800,11.6168067226891
1979,12,16,2073600,8.71260504201681
1979,12,17,1728000,7.26050420168067
1979,12,18,1555200,6.53445378151261
1979,12,19,1468800,6.17142857142857
1979,12,20,1382400,5.80840336134454
1979,12,21,1296000,5.4453781512605
1979,12,22,1209600,5.08235294117647
1979,12,23,1123200,4.71932773109244
1979,12,24,1036800,4.3563025210084
1979,12,25,1123200,4.71932773109244
1979,12,26,1123200,4.71932773109244
1979,12,27,1036800,4.3563025210084
1979,12,28,1468800,6.17142857142857
1979,12,29,1036800,4.3563025210084
1979,12,30,1036800,4.3563025210084
1979,12,31,1036800,4.3563025210084
1980,1,1,2505600,10.527731092437
1980,1,2,7862400,33.0352941176471
1980,1,3,3456000,14.5210084033613
1980,1,4,2764800,11.6168067226891
1980,1,5,2764800,11.6168067226891
1980,1,6,2764800,11.6168067226891
1980,1,7,2764800,11.6168067226891
1980,1,8,2332800,9.80168067226891
1980,1,9,2160000,9.07563025210084
1980,1,10,3801600,15.9731092436975
1980,1,11,2678400,11.253781512605
1980,1,12,2419200,10.1647058823529
1980,1,13,1900800,7.98655462184874
1980,1,14,1728000,7.26050420168067
1980,1,15,1728000,7.26050420168067
1980,1,16,1555200,6.53445378151261
1980,1,17,1555200,6.53445378151261
1980,1,18,1641600,6.89747899159664
1980,1,19,1641600,6.89747899159664
1980,1,20,1641600,6.89747899159664
1980,1,21,1555200,6.53445378151261
1980,1,22,1296000,5.4453781512605
1980,1,23,1209600,5.08235294117647
1980,1,24,950400,3.99327731092437
1980,1,25,950400,3.99327731092437
