yr,mnth,dy,Q,R
1978,1,1,2160000,0.568421052631579
1978,1,2,2073600,0.545684210526316
1978,1,3,1987200,0.522947368421053
1978,1,4,1814400,0.477473684210526
1978,1,5,1814400,0.477473684210526
1978,1,6,1555200,0.409263157894737
1978,1,7,1382400,0.36378947368421
1978,1,8,1382400,0.36378947368421
1978,1,9,1382400,0.36378947368421
1978,1,10,1382400,0.36378947368421
1978,1,11,1296000,0.341052631578947
1978,1,12,1209600,0.318315789473684
1978,1,13,1209600,0.318315789473684
1978,1,14,1209600,0.318315789473684
1978,1,15,1296000,0.341052631578947
1978,1,16,1382400,0.36378947368421
1978,1,17,1209600,0.318315789473684
1978,1,18,1209600,0.318315789473684
1978,1,19,1209600,0.318315789473684
1978,1,20,1296000,0.341052631578947
1978,1,21,1296000,0.341052631578947
1978,1,22,1209600,0.318315789473684
1978,1,23,1209600,0.318315789473684
1978,1,24,1382400,0.36378947368421
1978,1,25,1382400,0.36378947368421
1978,1,26,1382400,0.36378947368421
1978,1,27,1382400,0.36378947368421
1978,1,28,1296000,0.341052631578947
1978,1,29,1296000,0.341052631578947
1978,1,30,1296000,0.341052631578947
1978,1,31,1296000,0.341052631578947
1978,2,1,1296000,0.341052631578947
1978,2,2,1296000,0.341052631578947
1978,2,3,1209600,0.318315789473684
1978,2,4,1296000,0.341052631578947
1978,2,5,1209600,0.318315789473684
1978,2,6,1209600,0.318315789473684
1978,2,7,1296000,0.341052631578947
1978,2,8,1296000,0.341052631578947
1978,2,9,1296000,0.341052631578947
1978,2,10,1468800,0.386526315789474
1978,2,11,1728000,0.454736842105263
1978,2,12,1728000,0.454736842105263
1978,2,13,1728000,0.454736842105263
1978,2,14,1728000,0.454736842105263
1978,2,15,1728000,0.454736842105263
1978,2,16,1900800,0.50021052631579
1978,2,17,2073600,0.545684210526316
1978,2,18,1900800,0.50021052631579
1978,2,19,1814400,0.477473684210526
1978,2,20,1814400,0.477473684210526
1978,2,21,1814400,0.477473684210526
1978,2,22,1814400,0.477473684210526
1978,2,23,1641600,0.432
1978,2,24,1728000,0.454736842105263
1978,2,25,1728000,0.454736842105263
1978,2,26,1641600,0.432
1978,2,27,1814400,0.477473684210526
1978,2,28,1900800,0.50021052631579
1978,3,1,1987200,0.522947368421053
1978,3,2,1900800,0.50021052631579
1978,3,3,1900800,0.50021052631579
1978,3,4,1900800,0.50021052631579
1978,3,5,1900800,0.50021052631579
1978,3,6,1900800,0.50021052631579
1978,3,7,1900800,0.50021052631579
1978,3,8,1900800,0.50021052631579
1978,3,9,1900800,0.50021052631579
1978,3,10,1900800,0.50021052631579
1978,3,11,1900800,0.50021052631579
1978,3,12,1900800,0.50021052631579
1978,3,13,1900800,0.50021052631579
1978,3,14,1814400,0.477473684210526
1978,3,15,1814400,0.477473684210526
1978,3,16,1728000,0.454736842105263
1978,3,17,1814400,0.477473684210526
1978,3,18,1728000,0.454736842105263
1978,3,19,1814400,0.477473684210526
1978,3,20,1814400,0.477473684210526
1978,3,21,1814400,0.477473684210526
1978,3,22,1814400,0.477473684210526
1978,3,23,1814400,0.477473684210526
1978,3,24,1900800,0.50021052631579
1978,3,25,2160000,0.568421052631579
1978,3,26,2246400,0.591157894736842
1978,3,27,2419200,0.636631578947368
1978,3,28,2505600,0.659368421052632
1978,3,29,2419200,0.636631578947368
1978,3,30,2419200,0.636631578947368
1978,3,31,2505600,0.659368421052632
1978,4,1,3715200,0.977684210526316
1978,4,2,4406400,1.15957894736842
1978,4,3,3974400,1.04589473684211
1978,4,4,3888000,1.02315789473684
1978,4,5,3888000,1.02315789473684
1978,4,6,4406400,1.15957894736842
1978,4,7,3888000,1.02315789473684
1978,4,8,3369600,0.886736842105263
1978,4,9,3369600,0.886736842105263
1978,4,10,2851200,0.750315789473684
1978,4,11,2505600,0.659368421052632
1978,4,12,2505600,0.659368421052632
1978,4,13,2505600,0.659368421052632
1978,4,14,2419200,0.636631578947368
1978,4,15,2419200,0.636631578947368
1978,4,16,2592000,0.682105263157895
1978,4,17,2937600,0.773052631578947
1978,4,18,3888000,1.02315789473684
1978,4,19,3888000,1.02315789473684
1978,4,20,3801600,1.00042105263158
1978,4,21,3715200,0.977684210526316
1978,4,22,3542400,0.932210526315789
1978,4,23,3715200,0.977684210526316
1978,4,24,3888000,1.02315789473684
1978,4,25,4579200,1.20505263157895
1978,4,26,5356800,1.40968421052632
1978,4,27,5184000,1.36421052631579
1978,4,28,5616000,1.47789473684211
