yr,mnth,dy,Q,R
1978,1,1,12009600,15.6988235294118
1978,1,2,18316800,23.9435294117647
1978,1,3,6739200,8.80941176470588
1978,1,4,3456000,4.51764705882353
1978,1,5,3110400,4.06588235294118
1978,1,6,4924800,6.43764705882353
1978,1,7,3888000,5.08235294117647
1978,1,8,2764800,3.61411764705882
1978,1,9,2419200,3.16235294117647
1978,1,10,1900800,2.48470588235294
1978,1,11,1900800,2.48470588235294
1978,1,12,2073600,2.71058823529412
1978,1,13,1814400,2.37176470588235
1978,1,14,2505600,3.27529411764706
1978,1,15,28771200,37.6094117647059
1978,1,16,7344000,9.6
1978,1,17,3110400,4.06588235294118
1978,1,18,2332800,3.04941176470588
1978,1,19,1814400,2.37176470588235
1978,1,20,1468800,1.92
1978,1,21,1036800,1.35529411764706
1978,1,22,950400,1.24235294117647
1978,1,23,1036800,1.35529411764706
1978,1,24,1382400,1.80705882352941
1978,1,25,4233600,5.53411764705882
1978,1,26,3456000,4.51764705882353
1978,1,27,13564800,17.7317647058824
1978,1,28,6393600,8.35764705882353
1978,1,29,6048000,7.90588235294118
1978,1,30,3456000,4.51764705882353
1978,1,31,2073600,2.71058823529412
1978,2,1,2592000,3.38823529411765
1978,2,2,3628800,4.74352941176471
1978,2,3,2937600,3.84
1978,2,4,2160000,2.82352941176471
1978,2,5,2246400,2.93647058823529
1978,2,6,1900800,2.48470588235294
1978,2,7,1641600,2.14588235294118
1978,2,8,1900800,2.48470588235294
1978,2,9,2073600,2.71058823529412
1978,2,10,1900800,2.48470588235294
1978,2,11,2073600,2.71058823529412
1978,2,12,1468800,1.92
1978,2,13,1123200,1.46823529411765
1978,2,14,1036800,1.35529411764706
1978,2,15,1036800,1.35529411764706
1978,2,16,1555200,2.03294117647059
1978,2,17,3456000,4.51764705882353
1978,2,18,1900800,2.48470588235294
1978,2,19,14428800,18.8611764705882
1978,2,20,6739200,8.80941176470588
1978,2,21,3024000,3.95294117647059
1978,2,22,2419200,3.16235294117647
1978,2,23,1814400,2.37176470588235
1978,2,24,1987200,2.59764705882353
1978,2,25,1555200,2.03294117647059
1978,2,26,1555200,2.03294117647059
1978,2,27,2160000,2.82352941176471
1978,2,28,9072000,11.8588235294118
1978,3,1,14256000,18.6352941176471
1978,3,2,11836800,15.4729411764706
1978,3,3,8726400,11.4070588235294
1978,3,4,5443200,7.11529411764706
1978,3,5,4060800,5.30823529411765
1978,3,6,2764800,3.61411764705882
1978,3,7,2073600,2.71058823529412
1978,3,8,1728000,2.25882352941176
1978,3,9,8467200,11.0682352941176
1978,3,10,8380800,10.9552941176471
1978,3,11,3110400,4.06588235294118
1978,3,12,2160000,2.82352941176471
1978,3,13,1728000,2.25882352941176
1978,3,14,1468800,1.92
1978,3,15,1468800,1.92
1978,3,16,1900800,2.48470588235294
1978,3,17,1555200,2.03294117647059
1978,3,18,1382400,1.80705882352941
1978,3,19,1036800,1.35529411764706
1978,3,20,864000,1.12941176470588
1978,3,21,950400,1.24235294117647
1978,3,22,1382400,1.80705882352941
1978,3,23,1036800,1.35529411764706
1978,3,24,864000,1.12941176470588
1978,3,25,864000,1.12941176470588
1978,3,26,777600,1.01647058823529
1978,3,27,777600,1.01647058823529
1978,3,28,691200,0.903529411764706
1978,3,29,604800,0.790588235294118
1978,3,30,604800,0.790588235294118
1978,3,31,691200,0.903529411764706
1978,4,1,1036800,1.35529411764706
1978,4,2,691200,0.903529411764706
1978,4,3,604800,0.790588235294118
1978,4,4,518400,0.677647058823529
1978,4,5,1382400,1.80705882352941
1978,4,6,1728000,2.25882352941176
1978,4,7,13910400,18.1835294117647
1978,4,8,6912000,9.03529411764706
1978,4,9,10800000,14.1176470588235
1978,4,10,4838400,6.32470588235294
1978,4,11,2073600,2.71058823529412
1978,4,12,1555200,2.03294117647059
1978,4,13,1296000,1.69411764705882
1978,4,14,1036800,1.35529411764706
1978,4,15,864000,1.12941176470588
1978,4,16,864000,1.12941176470588
1978,4,17,777600,1.01647058823529
1978,4,18,777600,1.01647058823529
1978,4,19,604800,0.790588235294118
1978,4,20,864000,1.12941176470588
1978,4,21,1382400,1.80705882352941
1978,4,22,777600,1.01647058823529
1978,4,23,604800,0.790588235294118
1978,4,24,604800,0.790588235294118
1978,4,25,604800,0.790588235294118
1978,4,26,432000,0.564705882352941
1978,4,27,345600,0.451764705882353
1978,4,28,345600,0.451764705882353
1978,4,29,345600,0.451764705882353
1978,4,30,950400,1.24235294117647
1978,5,1,777600,1.01647058823529
1978,5,2,432000,0.564705882352941
1978,5,3,345600,0.451764705882353
1978,5,4,345600,0.451764705882353
1978,5,5,345600,0.451764705882353
1978,5,6,345600,0.451764705882353
1978,5,7,345600,0.451764705882353
1978,5,8,259200,0.338823529411765
1978,5,9,259200,0.338823529411765
1978,5,10,259200,0.338823529411765
1978,5,11,259200,0.338823529411765
1978,5,12,172800,0.225882352941176
1978,5,13,172800,0.225882352941176
1978,5,14,259200,0.338823529411765
1978,5,15,259200,0.338823529411765
1978,5,16,172800,0.225882352941176
1978,5,17,259200,0.338823529411765
1978,5,18,259200,0.338823529411765
1978,5,19,172800,0.225882352941176
1978,5,20,172800,0.225882352941176
1978,5,21,259200,0.338823529411765
1978,5,22,259200,0.338823529411765
1978,5,23,172800,0.225882352941176
