yr,mnth,dy,Q,R
1978,1,1,1123200,1.46823529411765
1978,1,2,1382400,1.80705882352941
1978,1,3,864000,1.12941176470588
1978,1,4,777600,1.01647058823529
1978,1,5,691200,0.903529411764706
1978,1,6,604800,0.790588235294118
1978,1,7,518400,0.677647058823529
1978,1,8,432000,0.564705882352941
1978,1,9,432000,0.564705882352941
1978,1,10,432000,0.564705882352941
1978,1,11,432000,0.564705882352941
1978,1,12,432000,0.564705882352941
1978,1,13,432000,0.564705882352941
1978,1,14,432000,0.564705882352941
1978,1,15,432000,0.564705882352941
1978,1,16,518400,0.677647058823529
1978,1,17,518400,0.677647058823529
1978,1,18,604800,0.790588235294118
1978,1,19,604800,0.790588235294118
1978,1,20,604800,0.790588235294118
1978,1,21,518400,0.677647058823529
1978,1,22,518400,0.677647058823529
1978,1,23,432000,0.564705882352941
1978,1,24,432000,0.564705882352941
1978,1,25,432000,0.564705882352941
1978,1,26,432000,0.564705882352941
1978,1,27,432000,0.564705882352941
1978,1,28,432000,0.564705882352941
1978,1,29,604800,0.790588235294118
1978,1,30,864000,1.12941176470588
1978,1,31,777600,1.01647058823529
1978,2,1,518400,0.677647058823529
1978,2,2,604800,0.790588235294118
1978,2,3,1987200,2.59764705882353
1978,2,4,1036800,1.35529411764706
1978,2,5,1123200,1.46823529411765
1978,2,6,1296000,1.69411764705882
1978,2,7,1123200,1.46823529411765
1978,2,8,1036800,1.35529411764706
1978,2,9,1555200,2.03294117647059
1978,2,10,1382400,1.80705882352941
1978,2,11,2592000,3.38823529411765
1978,2,12,1641600,2.14588235294118
1978,2,13,1123200,1.46823529411765
1978,2,14,1036800,1.35529411764706
1978,2,15,1555200,2.03294117647059
1978,2,16,2160000,2.82352941176471
1978,2,17,5443200,7.11529411764706
1978,2,18,2073600,2.71058823529412
1978,2,19,1468800,1.92
1978,2,20,1296000,1.69411764705882
1978,2,21,1123200,1.46823529411765
1978,2,22,777600,1.01647058823529
1978,2,23,777600,1.01647058823529
1978,2,24,691200,0.903529411764706
1978,2,25,604800,0.790588235294118
1978,2,26,691200,0.903529411764706
1978,2,27,777600,1.01647058823529
1978,2,28,2160000,2.82352941176471
1978,3,1,4665600,6.09882352941177
1978,3,2,3283200,4.29176470588235
1978,3,3,2505600,3.27529411764706
1978,3,4,1641600,2.14588235294118
1978,3,5,1123200,1.46823529411765
1978,3,6,1036800,1.35529411764706
1978,3,7,864000,1.12941176470588
1978,3,8,777600,1.01647058823529
1978,3,9,691200,0.903529411764706
1978,3,10,2332800,3.04941176470588
1978,3,11,2419200,3.16235294117647
1978,3,12,1468800,1.92
1978,3,13,1123200,1.46823529411765
1978,3,14,950400,1.24235294117647
1978,3,15,777600,1.01647058823529
1978,3,16,691200,0.903529411764706
1978,3,17,691200,0.903529411764706
1978,3,18,691200,0.903529411764706
1978,3,19,604800,0.790588235294118
1978,3,20,604800,0.790588235294118
1978,3,21,864000,1.12941176470588
1978,3,22,1036800,1.35529411764706
1978,3,23,777600,1.01647058823529
1978,3,24,777600,1.01647058823529
1978,3,25,691200,0.903529411764706
1978,3,26,604800,0.790588235294118
1978,3,27,604800,0.790588235294118
1978,3,28,604800,0.790588235294118
1978,3,29,604800,0.790588235294118
1978,3,30,604800,0.790588235294118
1978,3,31,604800,0.790588235294118
1978,4,1,604800,0.790588235294118
1978,4,2,2937600,3.84
1978,4,3,1123200,1.46823529411765
1978,4,4,777600,1.01647058823529
1978,4,5,691200,0.903529411764706
1978,4,6,691200,0.903529411764706
1978,4,7,777600,1.01647058823529
1978,4,8,950400,1.24235294117647
1978,4,9,2592000,3.38823529411765
1978,4,10,2851200,3.72705882352941
1978,4,11,1641600,2.14588235294118
1978,4,12,1123200,1.46823529411765
1978,4,13,950400,1.24235294117647
1978,4,14,864000,1.12941176470588
1978,4,15,777600,1.01647058823529
1978,4,16,777600,1.01647058823529
1978,4,17,950400,1.24235294117647
1978,4,18,1296000,1.69411764705882
1978,4,19,1468800,1.92
1978,4,20,950400,1.24235294117647
1978,4,21,2332800,3.04941176470588
1978,4,22,1555200,2.03294117647059
1978,4,23,1296000,1.69411764705882
1978,4,24,1296000,1.69411764705882
1978,4,25,1036800,1.35529411764706
1978,4,26,864000,1.12941176470588
1978,4,27,777600,1.01647058823529
1978,4,28,777600,1.01647058823529
1978,4,29,777600,1.01647058823529
1978,4,30,777600,1.01647058823529
1978,5,1,777600,1.01647058823529
1978,5,2,691200,0.903529411764706
1978,5,3,691200,0.903529411764706
1978,5,4,1296000,1.69411764705882
1978,5,5,1036800,1.35529411764706
1978,5,6,777600,1.01647058823529
1978,5,7,777600,1.01647058823529
1978,5,8,777600,1.01647058823529
1978,5,9,777600,1.01647058823529
1978,5,10,777600,1.01647058823529
1978,5,11,777600,1.01647058823529
1978,5,12,777600,1.01647058823529
1978,5,13,864000,1.12941176470588
1978,5,14,1123200,1.46823529411765
1978,5,15,864000,1.12941176470588
1978,5,16,777600,1.01647058823529
1978,5,17,777600,1.01647058823529
1978,5,18,950400,1.24235294117647
1978,5,19,777600,1.01647058823529
1978,5,20,604800,0.790588235294118
1978,5,21,604800,0.790588235294118
1978,5,22,518400,0.677647058823529
1978,5,23,518400,0.677647058823529
1978,5,24,604800,0.790588235294118
1978,5,25,604800,0.790588235294118
1978,5,26,604800,0.790588235294118
1978,5,27,691200,0.903529411764706
1978,5,28,777600,1.01647058823529
1978,5,29,691200,0.903529411764706
1978,5,30,864000,1.12941176470588
1978,5,31,604800,0.790588235294118
1978,6,1,604800,0.790588235294118
1978,6,2,604800,0.790588235294118
1978,6,3,3283200,4.29176470588235
1978,6,4,4320000,5.64705882352941
1978,6,5,1296000,1.69411764705882
1978,6,6,864000,1.12941176470588
1978,6,7,691200,0.903529411764706
1978,6,8,691200,0.903529411764706
1978,6,9,691200,0.903529411764706
1978,6,10,2764800,3.61411764705882
1978,6,11,1555200,2.03294117647059
1978,6,12,1036800,1.35529411764706
1978,6,13,950400,1.24235294117647
1978,6,14,864000,1.12941176470588
1978,6,15,777600,1.01647058823529
1978,6,16,777600,1.01647058823529
1978,6,17,691200,0.903529411764706
1978,6,18,777600,1.01647058823529
1978,6,19,691200,0.903529411764706
1978,6,20,604800,0.790588235294118
1978,6,21,604800,0.790588235294118
1978,6,22,518400,0.677647058823529
1978,6,23,432000,0.564705882352941
1978,6,24,432000,0.564705882352941
1978,6,25,604800,0.790588235294118
1978,6,26,518400,0.677647058823529
1978,6,27,432000,0.564705882352941
1978,6,28,432000,0.564705882352941
1978,6,29,432000,0.564705882352941
1978,6,30,691200,0.903529411764706
1978,7,1,1382400,1.80705882352941
1978,7,2,604800,0.790588235294118
1978,7,3,1468800,1.92
1978,7,4,864000,1.12941176470588
1978,7,5,604800,0.790588235294118
1978,7,6,518400,0.677647058823529
1978,7,7,432000,0.564705882352941
1978,7,8,432000,0.564705882352941
1978,7,9,518400,0.677647058823529
1978,7,10,518400,0.677647058823529
1978,7,11,432000,0.564705882352941
1978,7,12,345600,0.451764705882353
1978,7,13,345600,0.451764705882353
1978,7,14,345600,0.451764705882353
1978,7,15,345600,0.451764705882353
1978,7,16,345600,0.451764705882353
1978,7,17,345600,0.451764705882353
1978,7,18,345600,0.451764705882353
1978,7,19,345600,0.451764705882353
1978,7,20,259200,0.338823529411765
1978,7,21,259200,0.338823529411765
1978,7,22,259200,0.338823529411765
1978,7,23,259200,0.338823529411765
1978,7,24,259200,0.338823529411765
1978,7,25,259200,0.338823529411765
1978,7,26,259200,0.338823529411765
1978,7,27,172800,0.225882352941176
1978,7,28,172800,0.225882352941176
1978,7,29,172800,0.225882352941176
1978,7,30,172800,0.225882352941176
1978,7,31,172800,0.225882352941176
1978,8,1,259200,0.338823529411765
1978,8,2,345600,0.451764705882353
1978,8,3,259200,0.338823529411765
1978,8,4,345600,0.451764705882353
