yr,mnth,dy,Q,R
1978,1,1,86400,0.260240963855422
1978,1,2,86400,0.260240963855422
1978,1,3,86400,0.260240963855422
1978,1,4,86400,0.260240963855422
1978,1,5,86400,0.260240963855422
1978,1,6,86400,0.260240963855422
1978,1,7,86400,0.260240963855422
1978,1,8,86400,0.260240963855422
1978,1,9,86400,0.260240963855422
1978,1,10,86400,0.260240963855422
1978,1,11,86400,0.260240963855422
1978,1,12,86400,0.260240963855422
1978,1,13,86400,0.260240963855422
1978,1,14,86400,0.260240963855422
1978,1,15,86400,0.260240963855422
1978,1,16,86400,0.260240963855422
1978,1,17,86400,0.260240963855422
1978,1,18,86400,0.260240963855422
1978,1,19,86400,0.260240963855422
1978,1,20,86400,0.260240963855422
1978,1,21,86400,0.260240963855422
1978,1,22,86400,0.260240963855422
1978,1,23,86400,0.260240963855422
1978,1,24,86400,0.260240963855422
1978,1,25,86400,0.260240963855422
1978,1,26,86400,0.260240963855422
1978,1,27,86400,0.260240963855422
1978,1,28,86400,0.260240963855422
1978,1,29,86400,0.260240963855422
1978,1,30,86400,0.260240963855422
1978,1,31,86400,0.260240963855422
1978,2,1,86400,0.260240963855422
1978,2,2,86400,0.260240963855422
1978,2,3,86400,0.260240963855422
1978,2,4,86400,0.260240963855422
1978,2,5,86400,0.260240963855422
1978,2,6,86400,0.260240963855422
1978,2,7,86400,0.260240963855422
1978,2,8,86400,0.260240963855422
1978,2,9,86400,0.260240963855422
1978,2,10,86400,0.260240963855422
1978,2,11,86400,0.260240963855422
1978,2,12,86400,0.260240963855422
1978,2,13,86400,0.260240963855422
1978,2,14,86400,0.260240963855422
1978,2,15,86400,0.260240963855422
1978,2,16,172800,0.520481927710843
1978,2,17,172800,0.520481927710843
1978,2,18,259200,0.780722891566265
1978,2,19,259200,0.780722891566265
1978,2,20,172800,0.520481927710843
1978,2,21,172800,0.520481927710843
1978,2,22,172800,0.520481927710843
1978,2,23,86400,0.260240963855422
1978,2,24,172800,0.520481927710843
1978,2,25,172800,0.520481927710843
1978,2,26,86400,0.260240963855422
1978,2,27,86400,0.260240963855422
1978,2,28,86400,0.260240963855422
1978,3,1,172800,0.520481927710843
1978,3,2,172800,0.520481927710843
1978,3,3,172800,0.520481927710843
1978,3,4,172800,0.520481927710843
1978,3,5,172800,0.520481927710843
1978,3,6,172800,0.520481927710843
1978,3,7,172800,0.520481927710843
1978,3,8,172800,0.520481927710843
1978,3,9,172800,0.520481927710843
1978,3,10,172800,0.520481927710843
1978,3,11,345600,1.04096385542169
1978,3,12,518400,1.56144578313253
1978,3,13,432000,1.30120481927711
1978,3,14,345600,1.04096385542169
1978,3,15,259200,0.780722891566265
1978,3,16,259200,0.780722891566265
1978,3,17,259200,0.780722891566265
1978,3,18,259200,0.780722891566265
1978,3,19,259200,0.780722891566265
1978,3,20,259200,0.780722891566265
1978,3,21,259200,0.780722891566265
1978,3,22,345600,1.04096385542169
1978,3,23,345600,1.04096385542169
1978,3,24,345600,1.04096385542169
1978,3,25,518400,1.56144578313253
1978,3,26,432000,1.30120481927711
1978,3,27,345600,1.04096385542169
1978,3,28,432000,1.30120481927711
1978,3,29,432000,1.30120481927711
1978,3,30,345600,1.04096385542169
1978,3,31,432000,1.30120481927711
1978,4,1,432000,1.30120481927711
1978,4,2,432000,1.30120481927711
1978,4,3,345600,1.04096385542169
1978,4,4,432000,1.30120481927711
1978,4,5,345600,1.04096385542169
1978,4,6,432000,1.30120481927711
1978,4,7,518400,1.56144578313253
1978,4,8,432000,1.30120481927711
1978,4,9,518400,1.56144578313253
1978,4,10,604800,1.82168674698795
1978,4,11,604800,1.82168674698795
1978,4,12,604800,1.82168674698795
1978,4,13,604800,1.82168674698795
1978,4,14,518400,1.56144578313253
1978,4,15,604800,1.82168674698795
1978,4,16,777600,2.3421686746988
1978,4,17,777600,2.3421686746988
1978,4,18,777600,2.3421686746988
1978,4,19,777600,2.3421686746988
1978,4,20,777600,2.3421686746988
1978,4,21,604800,1.82168674698795
1978,4,22,518400,1.56144578313253
1978,4,23,518400,1.56144578313253
1978,4,24,604800,1.82168674698795
1978,4,25,691200,2.08192771084337
1978,4,26,777600,2.3421686746988
1978,4,27,691200,2.08192771084337
1978,4,28,604800,1.82168674698795
1978,4,29,604800,1.82168674698795
1978,4,30,518400,1.56144578313253
1978,5,1,518400,1.56144578313253
1978,5,2,518400,1.56144578313253
1978,5,3,518400,1.56144578313253
1978,5,4,604800,1.82168674698795
1978,5,5,1036800,3.12289156626506
1978,5,6,1209600,3.6433734939759
1978,5,7,1382400,4.16385542168675
1978,5,8,1209600,3.6433734939759
1978,5,9,950400,2.86265060240964
1978,5,10,1036800,3.12289156626506
1978,5,11,1296000,3.90361445783133
1978,5,12,950400,2.86265060240964
1978,5,13,864000,2.60240963855422
1978,5,14,950400,2.86265060240964
1978,5,15,1036800,3.12289156626506
1978,5,16,950400,2.86265060240964
1978,5,17,950400,2.86265060240964
1978,5,18,950400,2.86265060240964
1978,5,19,864000,2.60240963855422
1978,5,20,864000,2.60240963855422
1978,5,21,950400,2.86265060240964
1978,5,22,950400,2.86265060240964
1978,5,23,950400,2.86265060240964
1978,5,24,864000,2.60240963855422
1978,5,25,864000,2.60240963855422
1978,5,26,1036800,3.12289156626506
1978,5,27,1123200,3.38313253012048
1978,5,28,1123200,3.38313253012048
1978,5,29,1123200,3.38313253012048
1978,5,30,2505600,7.54698795180723
1978,5,31,2073600,6.24578313253012
1978,6,1,2160000,6.50602409638554
1978,6,2,2246400,6.76626506024096
1978,6,3,1814400,5.46506024096386
1978,6,4,1382400,4.16385542168675
1978,6,5,1382400,4.16385542168675
1978,6,6,1728000,5.20481927710843
1978,6,7,1814400,5.46506024096386
1978,6,8,1468800,4.42409638554217
1978,6,9,1382400,4.16385542168675
1978,6,10,1209600,3.6433734939759
1978,6,11,1296000,3.90361445783133
1978,6,12,1209600,3.6433734939759
1978,6,13,1209600,3.6433734939759
1978,6,14,1123200,3.38313253012048
1978,6,15,1209600,3.6433734939759
1978,6,16,1123200,3.38313253012048
1978,6,17,1036800,3.12289156626506
1978,6,18,1123200,3.38313253012048
1978,6,19,1036800,3.12289156626506
1978,6,20,1555200,4.68433734939759
1978,6,21,2073600,6.24578313253012
1978,6,22,1814400,5.46506024096386
1978,6,23,1728000,5.20481927710843
1978,6,24,1728000,5.20481927710843
1978,6,25,2419200,7.28674698795181
1978,6,26,2246400,6.76626506024096
1978,6,27,1814400,5.46506024096386
1978,6,28,1382400,4.16385542168675
1978,6,29,1209600,3.6433734939759
1978,6,30,1209600,3.6433734939759
1978,7,1,1123200,3.38313253012048
1978,7,2,1123200,3.38313253012048
1978,7,3,864000,2.60240963855422
1978,7,4,864000,2.60240963855422
1978,7,5,777600,2.3421686746988
1978,7,6,777600,2.3421686746988
1978,7,7,777600,2.3421686746988
1978,7,8,777600,2.3421686746988
1978,7,9,691200,2.08192771084337
1978,7,10,691200,2.08192771084337
1978,7,11,691200,2.08192771084337
1978,7,12,691200,2.08192771084337
1978,7,13,691200,2.08192771084337
1978,7,14,604800,1.82168674698795
1978,7,15,604800,1.82168674698795
1978,7,16,604800,1.82168674698795
1978,7,17,604800,1.82168674698795
1978,7,18,604800,1.82168674698795
1978,7,19,518400,1.56144578313253
1978,7,20,518400,1.56144578313253
1978,7,21,518400,1.56144578313253
1978,7,22,518400,1.56144578313253
1978,7,23,518400,1.56144578313253
1978,7,24,604800,1.82168674698795
1978,7,25,518400,1.56144578313253
1978,7,26,518400,1.56144578313253
1978,7,27,518400,1.56144578313253
1978,7,28,432000,1.30120481927711
1978,7,29,432000,1.30120481927711
1978,7,30,432000,1.30120481927711
1978,7,31,432000,1.30120481927711
1978,8,1,432000,1.30120481927711
1978,8,2,432000,1.30120481927711
1978,8,3,432000,1.30120481927711
1978,8,4,432000,1.30120481927711
1978,8,5,432000,1.30120481927711
1978,8,6,432000,1.30120481927711
1978,8,7,432000,1.30120481927711
1978,8,8,432000,1.30120481927711
