yr,mnth,dy,Q,R
1978,1,1,172800,0.359251559251559
1978,1,2,172800,0.359251559251559
1978,1,3,172800,0.359251559251559
1978,1,4,86400,0.17962577962578
1978,1,5,86400,0.17962577962578
1978,1,6,86400,0.17962577962578
1978,1,7,86400,0.17962577962578
1978,1,8,86400,0.17962577962578
1978,1,9,86400,0.17962577962578
1978,1,10,86400,0.17962577962578
1978,1,11,86400,0.17962577962578
1978,1,12,86400,0.17962577962578
1978,1,13,86400,0.17962577962578
1978,1,14,86400,0.17962577962578
1978,1,15,86400,0.17962577962578
1978,1,16,86400,0.17962577962578
1978,1,17,86400,0.17962577962578
1978,1,18,86400,0.17962577962578
1978,1,19,86400,0.17962577962578
1978,1,20,86400,0.17962577962578
1978,1,21,86400,0.17962577962578
1978,1,22,86400,0.17962577962578
1978,1,23,86400,0.17962577962578
1978,1,24,86400,0.17962577962578
1978,1,25,86400,0.17962577962578
1978,1,26,86400,0.17962577962578
1978,1,27,86400,0.17962577962578
1978,1,28,86400,0.17962577962578
1978,1,29,86400,0.17962577962578
1978,1,30,86400,0.17962577962578
1978,1,31,86400,0.17962577962578
1978,2,1,86400,0.17962577962578
1978,2,2,86400,0.17962577962578
1978,2,3,86400,0.17962577962578
1978,2,4,86400,0.17962577962578
1978,2,5,86400,0.17962577962578
1978,2,6,86400,0.17962577962578
1978,2,7,86400,0.17962577962578
1978,2,8,86400,0.17962577962578
1978,2,9,86400,0.17962577962578
1978,2,10,86400,0.17962577962578
1978,2,11,86400,0.17962577962578
1978,2,12,86400,0.17962577962578
1978,2,13,86400,0.17962577962578
1978,2,14,86400,0.17962577962578
1978,2,15,86400,0.17962577962578
1978,2,16,86400,0.17962577962578
1978,2,17,86400,0.17962577962578
1978,2,18,86400,0.17962577962578
1978,2,19,86400,0.17962577962578
1978,2,20,86400,0.17962577962578
1978,2,21,86400,0.17962577962578
1978,2,22,86400,0.17962577962578
1978,2,23,86400,0.17962577962578
1978,2,24,86400,0.17962577962578
1978,2,25,86400,0.17962577962578
1978,2,26,172800,0.359251559251559
1978,2,27,172800,0.359251559251559
1978,2,28,172800,0.359251559251559
1978,3,1,172800,0.359251559251559
1978,3,2,172800,0.359251559251559
1978,3,3,172800,0.359251559251559
1978,3,4,172800,0.359251559251559
1978,3,5,172800,0.359251559251559
1978,3,6,172800,0.359251559251559
1978,3,7,172800,0.359251559251559
1978,3,8,172800,0.359251559251559
1978,3,9,172800,0.359251559251559
1978,3,10,172800,0.359251559251559
1978,3,11,172800,0.359251559251559
1978,3,12,172800,0.359251559251559
1978,3,13,172800,0.359251559251559
1978,3,14,172800,0.359251559251559
1978,3,15,172800,0.359251559251559
1978,3,16,172800,0.359251559251559
1978,3,17,172800,0.359251559251559
1978,3,18,172800,0.359251559251559
1978,3,19,259200,0.538877338877339
1978,3,20,259200,0.538877338877339
1978,3,21,259200,0.538877338877339
1978,3,22,259200,0.538877338877339
1978,3,23,259200,0.538877338877339
1978,3,24,259200,0.538877338877339
1978,3,25,259200,0.538877338877339
1978,3,26,345600,0.718503118503118
1978,3,27,345600,0.718503118503118
1978,3,28,345600,0.718503118503118
1978,3,29,345600,0.718503118503118
1978,3,30,432000,0.898128898128898
1978,3,31,432000,0.898128898128898
1978,4,1,432000,0.898128898128898
1978,4,2,432000,0.898128898128898
1978,4,3,432000,0.898128898128898
1978,4,4,432000,0.898128898128898
1978,4,5,432000,0.898128898128898
1978,4,6,432000,0.898128898128898
1978,4,7,432000,0.898128898128898
1978,4,8,432000,0.898128898128898
1978,4,9,518400,1.07775467775468
1978,4,10,691200,1.43700623700624
1978,4,11,604800,1.25738045738046
1978,4,12,604800,1.25738045738046
1978,4,13,518400,1.07775467775468
1978,4,14,604800,1.25738045738046
1978,4,15,518400,1.07775467775468
1978,4,16,518400,1.07775467775468
1978,4,17,691200,1.43700623700624
1978,4,18,691200,1.43700623700624
1978,4,19,691200,1.43700623700624
1978,4,20,691200,1.43700623700624
1978,4,21,691200,1.43700623700624
1978,4,22,691200,1.43700623700624
1978,4,23,691200,1.43700623700624
1978,4,24,777600,1.61663201663202
1978,4,25,777600,1.61663201663202
1978,4,26,777600,1.61663201663202
1978,4,27,777600,1.61663201663202
1978,4,28,777600,1.61663201663202
1978,4,29,777600,1.61663201663202
1978,4,30,777600,1.61663201663202
1978,5,1,691200,1.43700623700624
1978,5,2,777600,1.61663201663202
1978,5,3,864000,1.7962577962578
1978,5,4,1209600,2.51476091476091
1978,5,5,1468800,3.05363825363825
1978,5,6,1296000,2.69438669438669
1978,5,7,1036800,2.15550935550936
1978,5,8,950400,1.97588357588358
1978,5,9,1123200,2.33513513513514
1978,5,10,1728000,3.59251559251559
1978,5,11,1987200,4.13139293139293
1978,5,12,1641600,3.41288981288981
1978,5,13,1814400,3.77214137214137
1978,5,14,2246400,4.67027027027027
1978,5,15,2332800,4.84989604989605
1978,5,16,2419200,5.02952182952183
1978,5,17,2332800,4.84989604989605
1978,5,18,2246400,4.67027027027027
1978,5,19,2160000,4.49064449064449
1978,5,20,1900800,3.95176715176715
1978,5,21,1641600,3.41288981288981
1978,5,22,1555200,3.23326403326403
1978,5,23,1555200,3.23326403326403
1978,5,24,1468800,3.05363825363825
1978,5,25,1382400,2.87401247401247
1978,5,26,1382400,2.87401247401247
1978,5,27,1296000,2.69438669438669
1978,5,28,1209600,2.51476091476091
1978,5,29,1036800,2.15550935550936
1978,5,30,1036800,2.15550935550936
1978,5,31,1209600,2.51476091476091
1978,6,1,1209600,2.51476091476091
1978,6,2,1296000,2.69438669438669
1978,6,3,1382400,2.87401247401247
1978,6,4,1209600,2.51476091476091
1978,6,5,864000,1.7962577962578
1978,6,6,864000,1.7962577962578
1978,6,7,950400,1.97588357588358
1978,6,8,1123200,2.33513513513514
1978,6,9,1728000,3.59251559251559
1978,6,10,2505600,5.20914760914761
1978,6,11,2592000,5.38877338877339
1978,6,12,2851200,5.92765072765073
1978,6,13,2937600,6.10727650727651
1978,6,14,2851200,5.92765072765073
1978,6,15,2851200,5.92765072765073
1978,6,16,2851200,5.92765072765073
1978,6,17,3024000,6.28690228690229
1978,6,18,3196800,6.64615384615385
1978,6,19,3110400,6.46652806652807
1978,6,20,3456000,7.18503118503119
1978,6,21,3110400,6.46652806652807
1978,6,22,2592000,5.38877338877339
1978,6,23,1987200,4.13139293139293
1978,6,24,1814400,3.77214137214137
1978,6,25,1900800,3.95176715176715
1978,6,26,1728000,3.59251559251559
1978,6,27,1641600,3.41288981288981
1978,6,28,1728000,3.59251559251559
1978,6,29,1900800,3.95176715176715
1978,6,30,2160000,4.49064449064449
1978,7,1,2160000,4.49064449064449
1978,7,2,2073600,4.31101871101871
1978,7,3,1987200,4.13139293139293
1978,7,4,1900800,3.95176715176715
1978,7,5,2073600,4.31101871101871
1978,7,6,1987200,4.13139293139293
1978,7,7,2246400,4.67027027027027
1978,7,8,2246400,4.67027027027027
1978,7,9,2332800,4.84989604989605
1978,7,10,2505600,5.20914760914761
1978,7,11,2678400,5.56839916839917
1978,7,12,2764800,5.74802494802495
1978,7,13,2764800,5.74802494802495
1978,7,14,2592000,5.38877338877339
1978,7,15,2592000,5.38877338877339
1978,7,16,2592000,5.38877338877339
1978,7,17,2246400,4.67027027027027
1978,7,18,2160000,4.49064449064449
1978,7,19,2073600,4.31101871101871
1978,7,20,1900800,3.95176715176715
1978,7,21,1900800,3.95176715176715
1978,7,22,2073600,4.31101871101871
1978,7,23,2073600,4.31101871101871
1978,7,24,1987200,4.13139293139293
1978,7,25,1987200,4.13139293139293
1978,7,26,1814400,3.77214137214137
1978,7,27,1641600,3.41288981288981
1978,7,28,1641600,3.41288981288981
1978,7,29,1641600,3.41288981288981
1978,7,30,1641600,3.41288981288981
1978,7,31,1555200,3.23326403326403
1978,8,1,1382400,2.87401247401247
1978,8,2,1382400,2.87401247401247
1978,8,3,1382400,2.87401247401247
1978,8,4,1296000,2.69438669438669
1978,8,5,1296000,2.69438669438669
1978,8,6,1296000,2.69438669438669
1978,8,7,1209600,2.51476091476091
1978,8,8,1209600,2.51476091476091
1978,8,9,1123200,2.33513513513514
1978,8,10,1123200,2.33513513513514
1978,8,11,1123200,2.33513513513514
1978,8,12,1036800,2.15550935550936
1978,8,13,950400,1.97588357588358
1978,8,14,950400,1.97588357588358
1978,8,15,950400,1.97588357588358
1978,8,16,864000,1.7962577962578
1978,8,17,864000,1.7962577962578
1978,8,18,864000,1.7962577962578
1978,8,19,864000,1.7962577962578
1978,8,20,864000,1.7962577962578
1978,8,21,864000,1.7962577962578
1978,8,22,864000,1.7962577962578
1978,8,23,777600,1.61663201663202
1978,8,24,777600,1.61663201663202
1978,8,25,777600,1.61663201663202
1978,8,26,777600,1.61663201663202
1978,8,27,777600,1.61663201663202
1978,8,28,777600,1.61663201663202
1978,8,29,777600,1.61663201663202
1978,8,30,691200,1.43700623700624
1978,8,31,691200,1.43700623700624
1978,9,1,691200,1.43700623700624
1978,9,2,691200,1.43700623700624
1978,9,3,691200,1.43700623700624
1978,9,4,691200,1.43700623700624
1978,9,5,691200,1.43700623700624
1978,9,6,604800,1.25738045738046
1978,9,7,604800,1.25738045738046
1978,9,8,604800,1.25738045738046
1978,9,9,604800,1.25738045738046
1978,9,10,604800,1.25738045738046
1978,9,11,604800,1.25738045738046
1978,9,12,604800,1.25738045738046
1978,9,13,518400,1.07775467775468
1978,9,14,518400,1.07775467775468
1978,9,15,518400,1.07775467775468
1978,9,16,518400,1.07775467775468
1978,9,17,518400,1.07775467775468
1978,9,18,518400,1.07775467775468
1978,9,19,604800,1.25738045738046
1978,9,20,604800,1.25738045738046
1978,9,21,518400,1.07775467775468
1978,9,22,518400,1.07775467775468
1978,9,23,518400,1.07775467775468
1978,9,24,518400,1.07775467775468
1978,9,25,518400,1.07775467775468
1978,9,26,518400,1.07775467775468
1978,9,27,518400,1.07775467775468
1978,9,28,518400,1.07775467775468
1978,9,29,518400,1.07775467775468
1978,9,30,432000,0.898128898128898
1978,10,1,432000,0.898128898128898
1978,10,2,432000,0.898128898128898
1978,10,3,432000,0.898128898128898
1978,10,4,432000,0.898128898128898
1978,10,5,432000,0.898128898128898
1978,10,6,432000,0.898128898128898
1978,10,7,432000,0.898128898128898
1978,10,8,432000,0.898128898128898
1978,10,9,432000,0.898128898128898
1978,10,10,432000,0.898128898128898
1978,10,11,345600,0.718503118503118
1978,10,12,345600,0.718503118503118
1978,10,13,345600,0.718503118503118
1978,10,14,345600,0.718503118503118
1978,10,15,345600,0.718503118503118
1978,10,16,345600,0.718503118503118
1978,10,17,345600,0.718503118503118
1978,10,18,345600,0.718503118503118
1978,10,19,345600,0.718503118503118
1978,10,20,345600,0.718503118503118
1978,10,21,345600,0.718503118503118
1978,10,22,345600,0.718503118503118
1978,10,23,345600,0.718503118503118
1978,10,24,345600,0.718503118503118
1978,10,25,345600,0.718503118503118
1978,10,26,345600,0.718503118503118
1978,10,27,345600,0.718503118503118
1978,10,28,345600,0.718503118503118
1978,10,29,345600,0.718503118503118
1978,10,30,259200,0.538877338877339
1978,10,31,259200,0.538877338877339
1978,11,1,345600,0.718503118503118
1978,11,2,259200,0.538877338877339
1978,11,3,259200,0.538877338877339
1978,11,4,259200,0.538877338877339
1978,11,5,259200,0.538877338877339
1978,11,6,259200,0.538877338877339
1978,11,7,259200,0.538877338877339
1978,11,8,259200,0.538877338877339
1978,11,9,259200,0.538877338877339
1978,11,10,259200,0.538877338877339
1978,11,11,259200,0.538877338877339
1978,11,12,259200,0.538877338877339
1978,11,13,259200,0.538877338877339
1978,11,14,259200,0.538877338877339
1978,11,15,259200,0.538877338877339
1978,11,16,259200,0.538877338877339
1978,11,17,259200,0.538877338877339
1978,11,18,259200,0.538877338877339
1978,11,19,259200,0.538877338877339
1978,11,20,259200,0.538877338877339
1978,11,21,259200,0.538877338877339
1978,11,22,259200,0.538877338877339
1978,11,23,259200,0.538877338877339
1978,11,24,259200,0.538877338877339
1978,11,25,259200,0.538877338877339
1978,11,26,259200,0.538877338877339
1978,11,27,259200,0.538877338877339
1978,11,28,259200,0.538877338877339
1978,11,29,259200,0.538877338877339
1978,11,30,259200,0.538877338877339
1978,12,1,259200,0.538877338877339
1978,12,2,259200,0.538877338877339
1978,12,3,259200,0.538877338877339
1978,12,4,259200,0.538877338877339
1978,12,5,172800,0.359251559251559
1978,12,6,259200,0.538877338877339
1978,12,7,259200,0.538877338877339
1978,12,8,259200,0.538877338877339
1978,12,9,172800,0.359251559251559
1978,12,10,172800,0.359251559251559
1978,12,11,172800,0.359251559251559
1978,12,12,172800,0.359251559251559
1978,12,13,259200,0.538877338877339
1978,12,14,172800,0.359251559251559
1978,12,15,259200,0.538877338877339
1978,12,16,259200,0.538877338877339
1978,12,17,172800,0.359251559251559
1978,12,18,172800,0.359251559251559
1978,12,19,172800,0.359251559251559
1978,12,20,172800,0.359251559251559
1978,12,21,172800,0.359251559251559
1978,12,22,172800,0.359251559251559
1978,12,23,172800,0.359251559251559
1978,12,24,172800,0.359251559251559
1978,12,25,172800,0.359251559251559
1978,12,26,172800,0.359251559251559
1978,12,27,172800,0.359251559251559
1978,12,28,172800,0.359251559251559
1978,12,29,172800,0.359251559251559
1978,12,30,172800,0.359251559251559
1978,12,31,172800,0.359251559251559
1979,1,1,172800,0.359251559251559
1979,1,2,172800,0.359251559251559
1979,1,3,172800,0.359251559251559
1979,1,4,172800,0.359251559251559
1979,1,5,86400,0.17962577962578
1979,1,6,86400,0.17962577962578
1979,1,7,86400,0.17962577962578
1979,1,8,86400,0.17962577962578
1979,1,9,86400,0.17962577962578
1979,1,10,86400,0.17962577962578
1979,1,11,86400,0.17962577962578
1979,1,12,172800,0.359251559251559
1979,1,13,172800,0.359251559251559
1979,1,14,172800,0.359251559251559
1979,1,15,172800,0.359251559251559
1979,1,16,172800,0.359251559251559
1979,1,17,345600,0.718503118503118
1979,1,18,345600,0.718503118503118
1979,1,19,345600,0.718503118503118
1979,1,20,259200,0.538877338877339
1979,1,21,172800,0.359251559251559
1979,1,22,172800,0.359251559251559
1979,1,23,172800,0.359251559251559
1979,1,24,172800,0.359251559251559
1979,1,25,86400,0.17962577962578
1979,1,26,172800,0.359251559251559
1979,1,27,86400,0.17962577962578
1979,1,28,172800,0.359251559251559
1979,1,29,86400,0.17962577962578
1979,1,30,172800,0.359251559251559
1979,1,31,86400,0.17962577962578
1979,2,1,172800,0.359251559251559
1979,2,2,172800,0.359251559251559
1979,2,3,172800,0.359251559251559
1979,2,4,172800,0.359251559251559
1979,2,5,86400,0.17962577962578
1979,2,6,86400,0.17962577962578
1979,2,7,172800,0.359251559251559
1979,2,8,86400,0.17962577962578
1979,2,9,172800,0.359251559251559
1979,2,10,86400,0.17962577962578
1979,2,11,86400,0.17962577962578
1979,2,12,86400,0.17962577962578
1979,2,13,86400,0.17962577962578
1979,2,14,86400,0.17962577962578
1979,2,15,86400,0.17962577962578
1979,2,16,86400,0.17962577962578
1979,2,17,86400,0.17962577962578
1979,2,18,86400,0.17962577962578
1979,2,19,86400,0.17962577962578
1979,2,20,86400,0.17962577962578
1979,2,21,86400,0.17962577962578
1979,2,22,86400,0.17962577962578
1979,2,23,86400,0.17962577962578
1979,2,24,86400,0.17962577962578
1979,2,25,86400,0.17962577962578
1979,2,26,86400,0.17962577962578
1979,2,27,86400,0.17962577962578
1979,2,28,86400,0.17962577962578
1979,3,1,86400,0.17962577962578
1979,3,2,86400,0.17962577962578
1979,3,3,86400,0.17962577962578
1979,3,4,86400,0.17962577962578
1979,3,5,86400,0.17962577962578
1979,3,6,86400,0.17962577962578
1979,3,7,86400,0.17962577962578
1979,3,8,86400,0.17962577962578
1979,3,9,86400,0.17962577962578
1979,3,10,86400,0.17962577962578
1979,3,11,86400,0.17962577962578
1979,3,12,86400,0.17962577962578
1979,3,13,86400,0.17962577962578
1979,3,14,86400,0.17962577962578
1979,3,15,86400,0.17962577962578
1979,3,16,86400,0.17962577962578
1979,3,17,86400,0.17962577962578
1979,3,18,86400,0.17962577962578
1979,3,19,86400,0.17962577962578
1979,3,20,86400,0.17962577962578
1979,3,21,86400,0.17962577962578
1979,3,22,172800,0.359251559251559
1979,3,23,172800,0.359251559251559
1979,3,24,172800,0.359251559251559
1979,3,25,172800,0.359251559251559
1979,3,26,172800,0.359251559251559
1979,3,27,172800,0.359251559251559
1979,3,28,172800,0.359251559251559
1979,3,29,172800,0.359251559251559
1979,3,30,172800,0.359251559251559
1979,3,31,259200,0.538877338877339
1979,4,1,345600,0.718503118503118
1979,4,2,518400,1.07775467775468
1979,4,3,518400,1.07775467775468
1979,4,4,604800,1.25738045738046
1979,4,5,691200,1.43700623700624
1979,4,6,691200,1.43700623700624
1979,4,7,604800,1.25738045738046
1979,4,8,691200,1.43700623700624
1979,4,9,604800,1.25738045738046
1979,4,10,691200,1.43700623700624
1979,4,11,691200,1.43700623700624
1979,4,12,691200,1.43700623700624
1979,4,13,691200,1.43700623700624
1979,4,14,604800,1.25738045738046
1979,4,15,691200,1.43700623700624
1979,4,16,604800,1.25738045738046
1979,4,17,604800,1.25738045738046
1979,4,18,518400,1.07775467775468
1979,4,19,432000,0.898128898128898
1979,4,20,518400,1.07775467775468
1979,4,21,604800,1.25738045738046
1979,4,22,604800,1.25738045738046
1979,4,23,518400,1.07775467775468
1979,4,24,604800,1.25738045738046
1979,4,25,518400,1.07775467775468
1979,4,26,518400,1.07775467775468
1979,4,27,518400,1.07775467775468
1979,4,28,518400,1.07775467775468
1979,4,29,518400,1.07775467775468
1979,4,30,604800,1.25738045738046
1979,5,1,604800,1.25738045738046
1979,5,2,604800,1.25738045738046
1979,5,3,604800,1.25738045738046
1979,5,4,604800,1.25738045738046
1979,5,5,691200,1.43700623700624
1979,5,6,777600,1.61663201663202
1979,5,7,691200,1.43700623700624
1979,5,8,777600,1.61663201663202
1979,5,9,691200,1.43700623700624
1979,5,10,777600,1.61663201663202
1979,5,11,1123200,2.33513513513514
1979,5,12,1209600,2.51476091476091
1979,5,13,1382400,2.87401247401247
1979,5,14,1468800,3.05363825363825
1979,5,15,1468800,3.05363825363825
1979,5,16,1296000,2.69438669438669
1979,5,17,1209600,2.51476091476091
1979,5,18,1382400,2.87401247401247
1979,5,19,1123200,2.33513513513514
1979,5,20,1209600,2.51476091476091
1979,5,21,1209600,2.51476091476091
1979,5,22,1555200,3.23326403326403
1979,5,23,1728000,3.59251559251559
1979,5,24,1555200,3.23326403326403
1979,5,25,1814400,3.77214137214137
1979,5,26,1987200,4.13139293139293
1979,5,27,2073600,4.31101871101871
1979,5,28,2246400,4.67027027027027
1979,5,29,1987200,4.13139293139293
1979,5,30,1728000,3.59251559251559
1979,5,31,1814400,3.77214137214137
1979,6,1,1728000,3.59251559251559
1979,6,2,1728000,3.59251559251559
1979,6,3,1814400,3.77214137214137
1979,6,4,1468800,3.05363825363825
1979,6,5,1641600,3.41288981288981
1979,6,6,2073600,4.31101871101871
1979,6,7,1555200,3.23326403326403
1979,6,8,1468800,3.05363825363825
1979,6,9,1468800,3.05363825363825
1979,6,10,1382400,2.87401247401247
1979,6,11,1468800,3.05363825363825
1979,6,12,1641600,3.41288981288981
1979,6,13,1641600,3.41288981288981
1979,6,14,1814400,3.77214137214137
1979,6,15,1728000,3.59251559251559
1979,6,16,1814400,3.77214137214137
1979,6,17,1641600,3.41288981288981
1979,6,18,1555200,3.23326403326403
1979,6,19,1728000,3.59251559251559
1979,6,20,2073600,4.31101871101871
1979,6,21,1900800,3.95176715176715
1979,6,22,2073600,4.31101871101871
1979,6,23,2073600,4.31101871101871
1979,6,24,2592000,5.38877338877339
1979,6,25,2505600,5.20914760914761
1979,6,26,2419200,5.02952182952183
1979,6,27,2678400,5.56839916839917
1979,6,28,2592000,5.38877338877339
1979,6,29,2851200,5.92765072765073
1979,6,30,2505600,5.20914760914761
1979,7,1,2678400,5.56839916839917
1979,7,2,2851200,5.92765072765073
1979,7,3,2851200,5.92765072765073
1979,7,4,2764800,5.74802494802495
1979,7,5,2851200,5.92765072765073
1979,7,6,3024000,6.28690228690229
1979,7,7,2851200,5.92765072765073
1979,7,8,3196800,6.64615384615385
1979,7,9,2678400,5.56839916839917
1979,7,10,2419200,5.02952182952183
1979,7,11,2505600,5.20914760914761
1979,7,12,2419200,5.02952182952183
1979,7,13,2332800,4.84989604989605
1979,7,14,2246400,4.67027027027027
1979,7,15,2160000,4.49064449064449
1979,7,16,2246400,4.67027027027027
1979,7,17,2246400,4.67027027027027
1979,7,18,2160000,4.49064449064449
1979,7,19,2073600,4.31101871101871
1979,7,20,1900800,3.95176715176715
1979,7,21,1814400,3.77214137214137
1979,7,22,1728000,3.59251559251559
1979,7,23,1728000,3.59251559251559
1979,7,24,1728000,3.59251559251559
1979,7,25,1814400,3.77214137214137
1979,7,26,1641600,3.41288981288981
1979,7,27,2332800,4.84989604989605
1979,7,28,1900800,3.95176715176715
1979,7,29,1814400,3.77214137214137
1979,7,30,1468800,3.05363825363825
1979,7,31,1382400,2.87401247401247
1979,8,1,1382400,2.87401247401247
1979,8,2,1296000,2.69438669438669
1979,8,3,1209600,2.51476091476091
1979,8,4,1209600,2.51476091476091
1979,8,5,1123200,2.33513513513514
1979,8,6,1036800,2.15550935550936
1979,8,7,1036800,2.15550935550936
1979,8,8,1036800,2.15550935550936
1979,8,9,950400,1.97588357588358
1979,8,10,950400,1.97588357588358
1979,8,11,950400,1.97588357588358
1979,8,12,950400,1.97588357588358
1979,8,13,864000,1.7962577962578
1979,8,14,864000,1.7962577962578
1979,8,15,864000,1.7962577962578
1979,8,16,864000,1.7962577962578
1979,8,17,864000,1.7962577962578
1979,8,18,864000,1.7962577962578
1979,8,19,777600,1.61663201663202
1979,8,20,777600,1.61663201663202
1979,8,21,691200,1.43700623700624
1979,8,22,777600,1.61663201663202
1979,8,23,691200,1.43700623700624
1979,8,24,691200,1.43700623700624
1979,8,25,691200,1.43700623700624
1979,8,26,691200,1.43700623700624
1979,8,27,691200,1.43700623700624
1979,8,28,691200,1.43700623700624
1979,8,29,691200,1.43700623700624
1979,8,30,691200,1.43700623700624
1979,8,31,604800,1.25738045738046
1979,9,1,604800,1.25738045738046
1979,9,2,604800,1.25738045738046
1979,9,3,604800,1.25738045738046
1979,9,4,604800,1.25738045738046
1979,9,5,604800,1.25738045738046
1979,9,6,604800,1.25738045738046
1979,9,7,604800,1.25738045738046
1979,9,8,604800,1.25738045738046
1979,9,9,604800,1.25738045738046
1979,9,10,604800,1.25738045738046
1979,9,11,604800,1.25738045738046
1979,9,12,604800,1.25738045738046
1979,9,13,604800,1.25738045738046
1979,9,14,518400,1.07775467775468
1979,9,15,518400,1.07775467775468
1979,9,16,518400,1.07775467775468
1979,9,17,518400,1.07775467775468
1979,9,18,432000,0.898128898128898
1979,9,19,432000,0.898128898128898
1979,9,20,345600,0.718503118503118
1979,9,21,345600,0.718503118503118
