yr,mnth,dy,Q,R
1978,1,1,2419200,12.0358208955224
1978,1,2,3369600,16.7641791044776
1978,1,3,518400,2.57910447761194
1978,1,4,259200,1.28955223880597
1978,1,5,172800,0.859701492537313
1978,1,6,172800,0.859701492537313
1978,1,7,172800,0.859701492537313
1978,1,8,86400,0.429850746268657
1978,1,9,86400,0.429850746268657
1978,1,10,0,0
1978,1,11,0,0
1978,1,12,0,0
1978,1,13,86400,0.429850746268657
1978,1,14,172800,0.859701492537313
1978,1,15,2937600,14.6149253731343
1978,1,16,691200,3.43880597014925
1978,1,17,259200,1.28955223880597
1978,1,18,172800,0.859701492537313
1978,1,19,86400,0.429850746268657
1978,1,20,0,0
1978,1,21,0,0
1978,1,22,0,0
1978,1,23,0,0
1978,1,24,0,0
1978,1,25,0,0
1978,1,26,86400,0.429850746268657
1978,1,27,172800,0.859701492537313
1978,1,28,259200,1.28955223880597
1978,1,29,259200,1.28955223880597
1978,1,30,172800,0.859701492537313
1978,1,31,172800,0.859701492537313
1978,2,1,172800,0.859701492537313
1978,2,2,172800,0.859701492537313
1978,2,3,172800,0.859701492537313
1978,2,4,86400,0.429850746268657
1978,2,5,0,0
1978,2,6,0,0
1978,2,7,0,0
1978,2,8,0,0
1978,2,9,0,0
1978,2,10,0,0
1978,2,11,0,0
1978,2,12,0,0
1978,2,13,0,0
1978,2,14,0,0
1978,2,15,0,0
1978,2,16,0,0
1978,2,17,86400,0.429850746268657
1978,2,18,0,0
1978,2,19,0,0
1978,2,20,345600,1.71940298507463
1978,2,21,86400,0.429850746268657
1978,2,22,86400,0.429850746268657
1978,2,23,86400,0.429850746268657
1978,2,24,86400,0.429850746268657
1978,2,25,86400,0.429850746268657
1978,2,26,86400,0.429850746268657
1978,2,27,86400,0.429850746268657
1978,2,28,777600,3.86865671641791
1978,3,1,1555200,7.73731343283582
1978,3,2,950400,4.72835820895522
1978,3,3,604800,3.0089552238806
1978,3,4,172800,0.859701492537313
1978,3,5,86400,0.429850746268657
1978,3,6,86400,0.429850746268657
1978,3,7,0,0
1978,3,8,0,0
1978,3,9,172800,0.859701492537313
1978,3,10,432000,2.14925373134328
1978,3,11,172800,0.859701492537313
1978,3,12,86400,0.429850746268657
1978,3,13,86400,0.429850746268657
1978,3,14,86400,0.429850746268657
1978,3,15,86400,0.429850746268657
1978,3,16,86400,0.429850746268657
1978,3,17,0,0
1978,3,18,0,0
1978,3,19,0,0
1978,3,20,0,0
1978,3,21,0,0
1978,3,22,0,0
1978,3,23,0,0
1978,3,24,0,0
1978,3,25,0,0
1978,3,26,0,0
1978,3,27,0,0
1978,3,28,0,0
1978,3,29,0,0
1978,3,30,0,0
1978,3,31,0,0
1978,4,1,0,0
1978,4,2,0,0
1978,4,3,0,0
1978,4,4,0,0
1978,4,5,0,0
1978,4,6,0,0
1978,4,7,432000,2.14925373134328
1978,4,8,345600,1.71940298507463
1978,4,9,345600,1.71940298507463
1978,4,10,259200,1.28955223880597
1978,4,11,86400,0.429850746268657
1978,4,12,86400,0.429850746268657
1978,4,13,86400,0.429850746268657
1978,4,14,86400,0.429850746268657
1978,4,15,86400,0.429850746268657
1978,4,16,86400,0.429850746268657
1978,4,17,86400,0.429850746268657
1978,4,18,86400,0.429850746268657
1978,4,19,0,0
1978,4,20,86400,0.429850746268657
1978,4,21,86400,0.429850746268657
1978,4,22,86400,0.429850746268657
1978,4,23,86400,0.429850746268657
1978,4,24,0,0
1978,4,25,0,0
1978,4,26,0,0
1978,4,27,0,0
1978,4,28,0,0
1978,4,29,0,0
1978,4,30,86400,0.429850746268657
1978,5,1,86400,0.429850746268657
1978,5,2,86400,0.429850746268657
1978,5,3,0,0
1978,5,4,0,0
1978,5,5,0,0
1978,5,6,0,0
1978,5,7,0,0
1978,5,8,0,0
1978,5,9,0,0
1978,5,10,0,0
1978,5,11,0,0
1978,5,12,0,0
1978,5,13,0,0
1978,5,14,0,0
1978,5,15,0,0
1978,5,16,0,0
1978,5,17,0,0
1978,5,18,0,0
1978,5,19,0,0
1978,5,20,0,0
1978,5,21,0,0
1978,5,22,0,0
1978,5,23,0,0
1978,5,24,0,0
1978,5,25,0,0
1978,5,26,0,0
1978,5,27,0,0
1978,5,28,0,0
1978,5,29,0,0
1978,5,30,0,0
1978,5,31,0,0
