yr,mnth,dy,Q,R
1978,1,1,172800,0.0380616740088106
1978,1,2,172800,0.0380616740088106
1978,1,3,172800,0.0380616740088106
1978,1,4,172800,0.0380616740088106
1978,1,5,172800,0.0380616740088106
1978,1,6,172800,0.0380616740088106
1978,1,7,172800,0.0380616740088106
1978,1,8,172800,0.0380616740088106
1978,1,9,172800,0.0380616740088106
1978,1,10,172800,0.0380616740088106
1978,1,11,172800,0.0380616740088106
1978,1,12,172800,0.0380616740088106
1978,1,13,172800,0.0380616740088106
1978,1,14,172800,0.0380616740088106
1978,1,15,172800,0.0380616740088106
1978,1,16,172800,0.0380616740088106
1978,1,17,172800,0.0380616740088106
1978,1,18,172800,0.0380616740088106
1978,1,19,172800,0.0380616740088106
1978,1,20,172800,0.0380616740088106
1978,1,21,172800,0.0380616740088106
1978,1,22,172800,0.0380616740088106
1978,1,23,172800,0.0380616740088106
1978,1,24,172800,0.0380616740088106
1978,1,25,172800,0.0380616740088106
1978,1,26,172800,0.0380616740088106
1978,1,27,172800,0.0380616740088106
1978,1,28,172800,0.0380616740088106
1978,1,29,172800,0.0380616740088106
1978,1,30,172800,0.0380616740088106
1978,1,31,172800,0.0380616740088106
1978,2,1,172800,0.0380616740088106
1978,2,2,172800,0.0380616740088106
1978,2,3,172800,0.0380616740088106
1978,2,4,172800,0.0380616740088106
1978,2,5,172800,0.0380616740088106
1978,2,6,172800,0.0380616740088106
1978,2,7,172800,0.0380616740088106
1978,2,8,172800,0.0380616740088106
1978,2,9,172800,0.0380616740088106
1978,2,10,172800,0.0380616740088106
1978,2,11,259200,0.0570925110132159
1978,2,12,259200,0.0570925110132159
1978,2,13,345600,0.0761233480176211
1978,2,14,345600,0.0761233480176211
1978,2,15,604800,0.133215859030837
1978,2,16,691200,0.152246696035242
1978,2,17,1209600,0.266431718061674
1978,2,18,1468800,0.32352422907489
1978,2,19,1641600,0.3615859030837
1978,2,20,1468800,0.32352422907489
1978,2,21,950400,0.209339207048458
1978,2,22,777600,0.171277533039648
1978,2,23,777600,0.171277533039648
1978,2,24,518400,0.114185022026432
1978,2,25,432000,0.0951541850220264
1978,2,26,604800,0.133215859030837
1978,2,27,518400,0.114185022026432
1978,2,28,432000,0.0951541850220264
1978,3,1,432000,0.0951541850220264
1978,3,2,604800,0.133215859030837
