yr,mnth,dy,Q,R
1978,1,1,345600,0.749674620390456
1978,1,2,345600,0.749674620390456
1978,1,3,345600,0.749674620390456
1978,1,4,345600,0.749674620390456
1978,1,5,259200,0.562255965292842
1978,1,6,259200,0.562255965292842
1978,1,7,259200,0.562255965292842
1978,1,8,259200,0.562255965292842
1978,1,9,259200,0.562255965292842
1978,1,10,259200,0.562255965292842
1978,1,11,345600,0.749674620390456
1978,1,12,432000,0.937093275488069
1978,1,13,432000,0.937093275488069
1978,1,14,432000,0.937093275488069
1978,1,15,432000,0.937093275488069
1978,1,16,432000,0.937093275488069
1978,1,17,432000,0.937093275488069
1978,1,18,432000,0.937093275488069
1978,1,19,432000,0.937093275488069
1978,1,20,432000,0.937093275488069
1978,1,21,432000,0.937093275488069
1978,1,22,432000,0.937093275488069
1978,1,23,432000,0.937093275488069
1978,1,24,432000,0.937093275488069
1978,1,25,432000,0.937093275488069
1978,1,26,432000,0.937093275488069
1978,1,27,432000,0.937093275488069
1978,1,28,432000,0.937093275488069
1978,1,29,432000,0.937093275488069
1978,1,30,432000,0.937093275488069
1978,1,31,432000,0.937093275488069
1978,2,1,432000,0.937093275488069
1978,2,2,432000,0.937093275488069
1978,2,3,432000,0.937093275488069
1978,2,4,432000,0.937093275488069
1978,2,5,432000,0.937093275488069
1978,2,6,345600,0.749674620390456
1978,2,7,345600,0.749674620390456
1978,2,8,345600,0.749674620390456
1978,2,9,345600,0.749674620390456
1978,2,10,432000,0.937093275488069
1978,2,11,432000,0.937093275488069
1978,2,12,432000,0.937093275488069
1978,2,13,432000,0.937093275488069
1978,2,14,432000,0.937093275488069
1978,2,15,432000,0.937093275488069
1978,2,16,518400,1.12451193058568
1978,2,17,518400,1.12451193058568
1978,2,18,518400,1.12451193058568
1978,2,19,518400,1.12451193058568
1978,2,20,518400,1.12451193058568
1978,2,21,432000,0.937093275488069
1978,2,22,432000,0.937093275488069
1978,2,23,432000,0.937093275488069
1978,2,24,432000,0.937093275488069
1978,2,25,432000,0.937093275488069
1978,2,26,432000,0.937093275488069
1978,2,27,432000,0.937093275488069
1978,2,28,432000,0.937093275488069
1978,3,1,432000,0.937093275488069
1978,3,2,432000,0.937093275488069
1978,3,3,518400,1.12451193058568
1978,3,4,518400,1.12451193058568
1978,3,5,518400,1.12451193058568
1978,3,6,518400,1.12451193058568
1978,3,7,518400,1.12451193058568
1978,3,8,518400,1.12451193058568
1978,3,9,518400,1.12451193058568
1978,3,10,518400,1.12451193058568
1978,3,11,518400,1.12451193058568
1978,3,12,518400,1.12451193058568
1978,3,13,518400,1.12451193058568
1978,3,14,518400,1.12451193058568
1978,3,15,518400,1.12451193058568
1978,3,16,518400,1.12451193058568
1978,3,17,518400,1.12451193058568
1978,3,18,518400,1.12451193058568
1978,3,19,518400,1.12451193058568
1978,3,20,518400,1.12451193058568
1978,3,21,432000,0.937093275488069
1978,3,22,432000,0.937093275488069
1978,3,23,432000,0.937093275488069
1978,3,24,432000,0.937093275488069
1978,3,25,432000,0.937093275488069
1978,3,26,518400,1.12451193058568
1978,3,27,604800,1.3119305856833
1978,3,28,691200,1.49934924078091
1978,3,29,777600,1.68676789587853
1978,3,30,950400,2.06160520607375
1978,3,31,1036800,2.24902386117137
1978,4,1,950400,2.06160520607375
1978,4,2,864000,1.87418655097614
1978,4,3,864000,1.87418655097614
1978,4,4,777600,1.68676789587853
1978,4,5,691200,1.49934924078091
1978,4,6,864000,1.87418655097614
1978,4,7,950400,2.06160520607375
1978,4,8,1123200,2.43644251626898
1978,4,9,1209600,2.62386117136659
1978,4,10,1382400,2.99869848156182
1978,4,11,1209600,2.62386117136659
1978,4,12,1036800,2.24902386117137
1978,4,13,864000,1.87418655097614
1978,4,14,691200,1.49934924078091
1978,4,15,691200,1.49934924078091
1978,4,16,777600,1.68676789587853
1978,4,17,777600,1.68676789587853
1978,4,18,864000,1.87418655097614
1978,4,19,950400,2.06160520607375
1978,4,20,1123200,2.43644251626898
1978,4,21,1209600,2.62386117136659
1978,4,22,1382400,2.99869848156182
1978,4,23,1468800,3.18611713665944
1978,4,24,1641600,3.56095444685466
1978,4,25,1728000,3.74837310195228
1978,4,26,1900800,4.12321041214751
1978,4,27,1987200,4.31062906724512
1978,4,28,2160000,4.68546637744035
1978,4,29,2246400,4.87288503253796
1978,4,30,2419200,5.24772234273319
1978,5,1,2332800,5.06030368763557
1978,5,2,2332800,5.06030368763557
1978,5,3,2246400,4.87288503253796
1978,5,4,2246400,4.87288503253796
1978,5,5,2160000,4.68546637744035
1978,5,6,2160000,4.68546637744035
1978,5,7,2160000,4.68546637744035
1978,5,8,2073600,4.49804772234273
1978,5,9,2073600,4.49804772234273
1978,5,10,1987200,4.31062906724512
1978,5,11,1987200,4.31062906724512
1978,5,12,1900800,4.12321041214751
1978,5,13,1900800,4.12321041214751
1978,5,14,1814400,3.93579175704989
1978,5,15,1814400,3.93579175704989
1978,5,16,1728000,3.74837310195228
1978,5,17,1728000,3.74837310195228
1978,5,18,1641600,3.56095444685466
1978,5,19,1468800,3.18611713665944
1978,5,20,1209600,2.62386117136659
1978,5,21,1036800,2.24902386117137
1978,5,22,777600,1.68676789587853
1978,5,23,864000,1.87418655097614
1978,5,24,950400,2.06160520607375
1978,5,25,950400,2.06160520607375
1978,5,26,1036800,2.24902386117137
1978,5,27,1123200,2.43644251626898
1978,5,28,1209600,2.62386117136659
1978,5,29,1209600,2.62386117136659
1978,5,30,1296000,2.81127982646421
1978,5,31,1382400,2.99869848156182
1978,6,1,1296000,2.81127982646421
1978,6,2,1209600,2.62386117136659
1978,6,3,1123200,2.43644251626898
1978,6,4,1123200,2.43644251626898
1978,6,5,1036800,2.24902386117137
1978,6,6,950400,2.06160520607375
1978,6,7,864000,1.87418655097614
1978,6,8,864000,1.87418655097614
1978,6,9,777600,1.68676789587853
1978,6,10,777600,1.68676789587853
1978,6,11,777600,1.68676789587853
1978,6,12,691200,1.49934924078091
1978,6,13,691200,1.49934924078091
1978,6,14,691200,1.49934924078091
1978,6,15,604800,1.3119305856833
1978,6,16,691200,1.49934924078091
1978,6,17,691200,1.49934924078091
1978,6,18,691200,1.49934924078091
1978,6,19,691200,1.49934924078091
1978,6,20,777600,1.68676789587853
1978,6,21,777600,1.68676789587853
1978,6,22,777600,1.68676789587853
1978,6,23,777600,1.68676789587853
1978,6,24,777600,1.68676789587853
1978,6,25,691200,1.49934924078091
1978,6,26,691200,1.49934924078091
1978,6,27,691200,1.49934924078091
1978,6,28,691200,1.49934924078091
1978,6,29,691200,1.49934924078091
1978,6,30,691200,1.49934924078091
1978,7,1,691200,1.49934924078091
1978,7,2,691200,1.49934924078091
1978,7,3,604800,1.3119305856833
1978,7,4,604800,1.3119305856833
1978,7,5,604800,1.3119305856833
1978,7,6,604800,1.3119305856833
1978,7,7,604800,1.3119305856833
1978,7,8,518400,1.12451193058568
1978,7,9,518400,1.12451193058568
1978,7,10,518400,1.12451193058568
1978,7,11,518400,1.12451193058568
1978,7,12,432000,0.937093275488069
1978,7,13,518400,1.12451193058568
1978,7,14,518400,1.12451193058568
1978,7,15,518400,1.12451193058568
1978,7,16,518400,1.12451193058568
1978,7,17,518400,1.12451193058568
1978,7,18,518400,1.12451193058568
1978,7,19,518400,1.12451193058568
1978,7,20,518400,1.12451193058568
1978,7,21,518400,1.12451193058568
1978,7,22,518400,1.12451193058568
1978,7,23,518400,1.12451193058568
1978,7,24,518400,1.12451193058568
1978,7,25,518400,1.12451193058568
1978,7,26,518400,1.12451193058568
1978,7,27,432000,0.937093275488069
1978,7,28,432000,0.937093275488069
1978,7,29,432000,0.937093275488069
1978,7,30,432000,0.937093275488069
1978,7,31,432000,0.937093275488069
1978,8,1,432000,0.937093275488069
1978,8,2,432000,0.937093275488069
1978,8,3,432000,0.937093275488069
1978,8,4,432000,0.937093275488069
1978,8,5,432000,0.937093275488069
1978,8,6,432000,0.937093275488069
1978,8,7,432000,0.937093275488069
1978,8,8,432000,0.937093275488069
1978,8,9,345600,0.749674620390456
1978,8,10,345600,0.749674620390456
1978,8,11,345600,0.749674620390456
1978,8,12,345600,0.749674620390456
1978,8,13,345600,0.749674620390456
1978,8,14,345600,0.749674620390456
1978,8,15,345600,0.749674620390456
1978,8,16,432000,0.937093275488069
1978,8,17,432000,0.937093275488069
1978,8,18,432000,0.937093275488069
1978,8,19,518400,1.12451193058568
1978,8,20,432000,0.937093275488069
1978,8,21,432000,0.937093275488069
1978,8,22,432000,0.937093275488069
1978,8,23,432000,0.937093275488069
1978,8,24,345600,0.749674620390456
1978,8,25,345600,0.749674620390456
1978,8,26,345600,0.749674620390456
1978,8,27,345600,0.749674620390456
1978,8,28,259200,0.562255965292842
1978,8,29,259200,0.562255965292842
1978,8,30,259200,0.562255965292842
1978,8,31,259200,0.562255965292842
1978,9,1,259200,0.562255965292842
1978,9,2,259200,0.562255965292842
1978,9,3,259200,0.562255965292842
1978,9,4,259200,0.562255965292842
1978,9,5,259200,0.562255965292842
1978,9,6,259200,0.562255965292842
1978,9,7,259200,0.562255965292842
1978,9,8,259200,0.562255965292842
1978,9,9,259200,0.562255965292842
1978,9,10,259200,0.562255965292842
1978,9,11,259200,0.562255965292842
1978,9,12,259200,0.562255965292842
1978,9,13,259200,0.562255965292842
1978,9,14,259200,0.562255965292842
1978,9,15,259200,0.562255965292842
1978,9,16,172800,0.374837310195228
1978,9,17,172800,0.374837310195228
1978,9,18,172800,0.374837310195228
1978,9,19,172800,0.374837310195228
1978,9,20,172800,0.374837310195228
1978,9,21,172800,0.374837310195228
1978,9,22,172800,0.374837310195228
1978,9,23,172800,0.374837310195228
1978,9,24,172800,0.374837310195228
1978,9,25,172800,0.374837310195228
1978,9,26,172800,0.374837310195228
1978,9,27,172800,0.374837310195228
1978,9,28,172800,0.374837310195228
1978,9,29,172800,0.374837310195228
1978,9,30,259200,0.562255965292842
1978,10,1,259200,0.562255965292842
1978,10,2,172800,0.374837310195228
1978,10,3,172800,0.374837310195228
1978,10,4,172800,0.374837310195228
1978,10,5,172800,0.374837310195228
1978,10,6,172800,0.374837310195228
1978,10,7,172800,0.374837310195228
1978,10,8,172800,0.374837310195228
1978,10,9,172800,0.374837310195228
1978,10,10,172800,0.374837310195228
1978,10,11,172800,0.374837310195228
1978,10,12,172800,0.374837310195228
1978,10,13,172800,0.374837310195228
1978,10,14,172800,0.374837310195228
1978,10,15,172800,0.374837310195228
1978,10,16,172800,0.374837310195228
1978,10,17,172800,0.374837310195228
1978,10,18,172800,0.374837310195228
1978,10,19,172800,0.374837310195228
1978,10,20,172800,0.374837310195228
1978,10,21,172800,0.374837310195228
1978,10,22,172800,0.374837310195228
1978,10,23,172800,0.374837310195228
1978,10,24,172800,0.374837310195228
1978,10,25,172800,0.374837310195228
1978,10,26,172800,0.374837310195228
1978,10,27,172800,0.374837310195228
1978,10,28,172800,0.374837310195228
1978,10,29,172800,0.374837310195228
1978,10,30,172800,0.374837310195228
1978,10,31,172800,0.374837310195228
1978,11,1,172800,0.374837310195228
1978,11,2,172800,0.374837310195228
1978,11,3,172800,0.374837310195228
1978,11,4,86400,0.187418655097614
1978,11,5,86400,0.187418655097614
1978,11,6,86400,0.187418655097614
1978,11,7,86400,0.187418655097614
1978,11,8,86400,0.187418655097614
1978,11,9,86400,0.187418655097614
1978,11,10,86400,0.187418655097614
1978,11,11,86400,0.187418655097614
1978,11,12,86400,0.187418655097614
1978,11,13,86400,0.187418655097614
1978,11,14,86400,0.187418655097614
1978,11,15,86400,0.187418655097614
1978,11,16,86400,0.187418655097614
1978,11,17,86400,0.187418655097614
1978,11,18,86400,0.187418655097614
1978,11,19,86400,0.187418655097614
1978,11,20,86400,0.187418655097614
1978,11,21,86400,0.187418655097614
1978,11,22,86400,0.187418655097614
1978,11,23,86400,0.187418655097614
1978,11,24,86400,0.187418655097614
1978,11,25,86400,0.187418655097614
1978,11,26,86400,0.187418655097614
1978,11,27,86400,0.187418655097614
1978,11,28,86400,0.187418655097614
1978,11,29,86400,0.187418655097614
1978,11,30,86400,0.187418655097614
1978,12,1,86400,0.187418655097614
1978,12,2,86400,0.187418655097614
1978,12,3,86400,0.187418655097614
1978,12,4,86400,0.187418655097614
1978,12,5,86400,0.187418655097614
1978,12,6,86400,0.187418655097614
1978,12,7,86400,0.187418655097614
1978,12,8,86400,0.187418655097614
1978,12,9,86400,0.187418655097614
1978,12,10,86400,0.187418655097614
1978,12,11,86400,0.187418655097614
1978,12,12,86400,0.187418655097614
1978,12,13,86400,0.187418655097614
1978,12,14,86400,0.187418655097614
1978,12,15,86400,0.187418655097614
1978,12,16,86400,0.187418655097614
1978,12,17,86400,0.187418655097614
1978,12,18,86400,0.187418655097614
1978,12,19,86400,0.187418655097614
1978,12,20,86400,0.187418655097614
1978,12,21,86400,0.187418655097614
1978,12,22,86400,0.187418655097614
1978,12,23,86400,0.187418655097614
1978,12,24,86400,0.187418655097614
1978,12,25,86400,0.187418655097614
1978,12,26,86400,0.187418655097614
1978,12,27,86400,0.187418655097614
1978,12,28,86400,0.187418655097614
1978,12,29,86400,0.187418655097614
1978,12,30,86400,0.187418655097614
1978,12,31,86400,0.187418655097614
1979,1,1,86400,0.187418655097614
1979,1,2,86400,0.187418655097614
1979,1,3,86400,0.187418655097614
1979,1,4,86400,0.187418655097614
1979,1,5,86400,0.187418655097614
1979,1,6,86400,0.187418655097614
1979,1,7,172800,0.374837310195228
1979,1,8,172800,0.374837310195228
1979,1,9,172800,0.374837310195228
1979,1,10,86400,0.187418655097614
1979,1,11,86400,0.187418655097614
1979,1,12,86400,0.187418655097614
1979,1,13,86400,0.187418655097614
1979,1,14,86400,0.187418655097614
1979,1,15,86400,0.187418655097614
1979,1,16,86400,0.187418655097614
1979,1,17,86400,0.187418655097614
1979,1,18,86400,0.187418655097614
1979,1,19,86400,0.187418655097614
1979,1,20,172800,0.374837310195228
1979,1,21,172800,0.374837310195228
1979,1,22,172800,0.374837310195228
1979,1,23,172800,0.374837310195228
1979,1,24,172800,0.374837310195228
1979,1,25,172800,0.374837310195228
1979,1,26,172800,0.374837310195228
1979,1,27,172800,0.374837310195228
1979,1,28,172800,0.374837310195228
1979,1,29,172800,0.374837310195228
1979,1,30,172800,0.374837310195228
1979,1,31,172800,0.374837310195228
1979,2,1,172800,0.374837310195228
1979,2,2,172800,0.374837310195228
1979,2,3,172800,0.374837310195228
1979,2,4,172800,0.374837310195228
1979,2,5,172800,0.374837310195228
1979,2,6,259200,0.562255965292842
1979,2,7,259200,0.562255965292842
1979,2,8,259200,0.562255965292842
1979,2,9,259200,0.562255965292842
1979,2,10,259200,0.562255965292842
1979,2,11,259200,0.562255965292842
1979,2,12,259200,0.562255965292842
1979,2,13,172800,0.374837310195228
1979,2,14,172800,0.374837310195228
1979,2,15,172800,0.374837310195228
1979,2,16,172800,0.374837310195228
1979,2,17,259200,0.562255965292842
1979,2,18,259200,0.562255965292842
1979,2,19,259200,0.562255965292842
1979,2,20,259200,0.562255965292842
1979,2,21,259200,0.562255965292842
1979,2,22,172800,0.374837310195228
1979,2,23,172800,0.374837310195228
1979,2,24,172800,0.374837310195228
1979,2,25,172800,0.374837310195228
1979,2,26,172800,0.374837310195228
1979,2,27,172800,0.374837310195228
1979,2,28,172800,0.374837310195228
1979,3,1,172800,0.374837310195228
1979,3,2,172800,0.374837310195228
1979,3,3,172800,0.374837310195228
1979,3,4,172800,0.374837310195228
1979,3,5,172800,0.374837310195228
1979,3,6,172800,0.374837310195228
1979,3,7,172800,0.374837310195228
1979,3,8,172800,0.374837310195228
1979,3,9,172800,0.374837310195228
1979,3,10,172800,0.374837310195228
1979,3,11,259200,0.562255965292842
1979,3,12,259200,0.562255965292842
1979,3,13,259200,0.562255965292842
1979,3,14,259200,0.562255965292842
1979,3,15,259200,0.562255965292842
1979,3,16,259200,0.562255965292842
1979,3,17,259200,0.562255965292842
1979,3,18,259200,0.562255965292842
1979,3,19,259200,0.562255965292842
1979,3,20,259200,0.562255965292842
1979,3,21,345600,0.749674620390456
1979,3,22,259200,0.562255965292842
1979,3,23,259200,0.562255965292842
1979,3,24,259200,0.562255965292842
1979,3,25,259200,0.562255965292842
1979,3,26,259200,0.562255965292842
1979,3,27,259200,0.562255965292842
1979,3,28,259200,0.562255965292842
1979,3,29,259200,0.562255965292842
1979,3,30,259200,0.562255965292842
1979,3,31,345600,0.749674620390456
1979,4,1,518400,1.12451193058568
1979,4,2,691200,1.49934924078091
1979,4,3,864000,1.87418655097614
1979,4,4,777600,1.68676789587853
1979,4,5,691200,1.49934924078091
1979,4,6,604800,1.3119305856833
1979,4,7,604800,1.3119305856833
1979,4,8,518400,1.12451193058568
1979,4,9,604800,1.3119305856833
1979,4,10,777600,1.68676789587853
1979,4,11,864000,1.87418655097614
1979,4,12,1036800,2.24902386117137
1979,4,13,1123200,2.43644251626898
1979,4,14,1209600,2.62386117136659
1979,4,15,1036800,2.24902386117137
1979,4,16,777600,1.68676789587853
1979,4,17,604800,1.3119305856833
1979,4,18,345600,0.749674620390456
1979,4,19,345600,0.749674620390456
1979,4,20,345600,0.749674620390456
1979,4,21,345600,0.749674620390456
1979,4,22,345600,0.749674620390456
1979,4,23,345600,0.749674620390456
1979,4,24,259200,0.562255965292842
1979,4,25,259200,0.562255965292842
1979,4,26,259200,0.562255965292842
1979,4,27,259200,0.562255965292842
1979,4,28,345600,0.749674620390456
1979,4,29,345600,0.749674620390456
1979,4,30,345600,0.749674620390456
1979,5,1,345600,0.749674620390456
1979,5,2,345600,0.749674620390456
1979,5,3,345600,0.749674620390456
1979,5,4,345600,0.749674620390456
1979,5,5,345600,0.749674620390456
1979,5,6,345600,0.749674620390456
1979,5,7,345600,0.749674620390456
1979,5,8,345600,0.749674620390456
1979,5,9,345600,0.749674620390456
1979,5,10,432000,0.937093275488069
1979,5,11,518400,1.12451193058568
1979,5,12,604800,1.3119305856833
1979,5,13,691200,1.49934924078091
1979,5,14,777600,1.68676789587853
1979,5,15,777600,1.68676789587853
1979,5,16,777600,1.68676789587853
1979,5,17,777600,1.68676789587853
1979,5,18,777600,1.68676789587853
1979,5,19,777600,1.68676789587853
1979,5,20,691200,1.49934924078091
1979,5,21,691200,1.49934924078091
1979,5,22,691200,1.49934924078091
1979,5,23,691200,1.49934924078091
1979,5,24,604800,1.3119305856833
1979,5,25,604800,1.3119305856833
1979,5,26,518400,1.12451193058568
1979,5,27,432000,0.937093275488069
1979,5,28,432000,0.937093275488069
1979,5,29,345600,0.749674620390456
1979,5,30,259200,0.562255965292842
1979,5,31,259200,0.562255965292842
1979,6,1,259200,0.562255965292842
1979,6,2,259200,0.562255965292842
1979,6,3,259200,0.562255965292842
1979,6,4,259200,0.562255965292842
1979,6,5,259200,0.562255965292842
1979,6,6,259200,0.562255965292842
1979,6,7,345600,0.749674620390456
1979,6,8,345600,0.749674620390456
1979,6,9,345600,0.749674620390456
1979,6,10,345600,0.749674620390456
1979,6,11,691200,1.49934924078091
1979,6,12,1036800,2.24902386117137
1979,6,13,1296000,2.81127982646421
1979,6,14,1641600,3.56095444685466
1979,6,15,1814400,3.93579175704989
1979,6,16,1900800,4.12321041214751
1979,6,17,1814400,3.93579175704989
1979,6,18,1641600,3.56095444685466
1979,6,19,1555200,3.37353579175705
1979,6,20,1468800,3.18611713665944
1979,6,21,1296000,2.81127982646421
1979,6,22,1209600,2.62386117136659
1979,6,23,1123200,2.43644251626898
1979,6,24,950400,2.06160520607375
1979,6,25,864000,1.87418655097614
1979,6,26,691200,1.49934924078091
1979,6,27,604800,1.3119305856833
1979,6,28,518400,1.12451193058568
1979,6,29,345600,0.749674620390456
1979,6,30,259200,0.562255965292842
1979,7,1,259200,0.562255965292842
1979,7,2,259200,0.562255965292842
1979,7,3,259200,0.562255965292842
1979,7,4,259200,0.562255965292842
1979,7,5,259200,0.562255965292842
1979,7,6,259200,0.562255965292842
1979,7,7,259200,0.562255965292842
1979,7,8,259200,0.562255965292842
1979,7,9,259200,0.562255965292842
1979,7,10,259200,0.562255965292842
1979,7,11,259200,0.562255965292842
1979,7,12,259200,0.562255965292842
1979,7,13,259200,0.562255965292842
1979,7,14,259200,0.562255965292842
1979,7,15,172800,0.374837310195228
1979,7,16,172800,0.374837310195228
1979,7,17,172800,0.374837310195228
1979,7,18,172800,0.374837310195228
1979,7,19,259200,0.562255965292842
1979,7,20,259200,0.562255965292842
1979,7,21,259200,0.562255965292842
1979,7,22,259200,0.562255965292842
1979,7,23,259200,0.562255965292842
1979,7,24,259200,0.562255965292842
1979,7,25,345600,0.749674620390456
1979,7,26,345600,0.749674620390456
1979,7,27,345600,0.749674620390456
1979,7,28,345600,0.749674620390456
1979,7,29,345600,0.749674620390456
1979,7,30,345600,0.749674620390456
1979,7,31,345600,0.749674620390456
1979,8,1,259200,0.562255965292842
1979,8,2,259200,0.562255965292842
1979,8,3,259200,0.562255965292842
1979,8,4,259200,0.562255965292842
1979,8,5,259200,0.562255965292842
1979,8,6,259200,0.562255965292842
1979,8,7,259200,0.562255965292842
1979,8,8,259200,0.562255965292842
1979,8,9,259200,0.562255965292842
1979,8,10,259200,0.562255965292842
1979,8,11,259200,0.562255965292842
1979,8,12,259200,0.562255965292842
1979,8,13,259200,0.562255965292842
1979,8,14,259200,0.562255965292842
1979,8,15,259200,0.562255965292842
1979,8,16,259200,0.562255965292842
1979,8,17,259200,0.562255965292842
1979,8,18,259200,0.562255965292842
1979,8,19,259200,0.562255965292842
1979,8,20,259200,0.562255965292842
1979,8,21,172800,0.374837310195228
1979,8,22,172800,0.374837310195228
1979,8,23,172800,0.374837310195228
1979,8,24,172800,0.374837310195228
1979,8,25,172800,0.374837310195228
1979,8,26,172800,0.374837310195228
1979,8,27,172800,0.374837310195228
1979,8,28,172800,0.374837310195228
1979,8,29,172800,0.374837310195228
1979,8,30,172800,0.374837310195228
1979,8,31,172800,0.374837310195228
1979,9,1,172800,0.374837310195228
1979,9,2,172800,0.374837310195228
1979,9,3,172800,0.374837310195228
1979,9,4,172800,0.374837310195228
1979,9,5,172800,0.374837310195228
1979,9,6,86400,0.187418655097614
1979,9,7,86400,0.187418655097614
1979,9,8,86400,0.187418655097614
1979,9,9,86400,0.187418655097614
1979,9,10,86400,0.187418655097614
1979,9,11,86400,0.187418655097614
