yr,mnth,dy,Q,R
1978,5,26,3628800,3.29890909090909
1978,5,27,3801600,3.456
1978,5,28,4060800,3.69163636363636
1978,5,29,4060800,3.69163636363636
1978,5,30,4147200,3.77018181818182
1978,5,31,4406400,4.00581818181818
1978,6,1,7862400,7.14763636363636
1978,6,2,7516800,6.83345454545455
1978,6,3,4406400,4.00581818181818
1978,6,4,3110400,2.82763636363636
1978,6,5,4147200,3.77018181818182
1978,6,6,3888000,3.53454545454545
1978,6,7,3196800,2.90618181818182
1978,6,8,3628800,3.29890909090909
1978,6,9,4060800,3.69163636363636
1978,6,10,3283200,2.98472727272727
1978,6,11,3196800,2.90618181818182
1978,6,12,3283200,2.98472727272727
1978,6,13,3369600,3.06327272727273
1978,6,14,3715200,3.37745454545455
1978,6,15,4492800,4.08436363636364
1978,6,16,3974400,3.61309090909091
1978,6,17,3456000,3.14181818181818
1978,6,18,3628800,3.29890909090909
1978,6,19,3283200,2.98472727272727
1978,6,20,4752000,4.32
1978,6,21,6566400,5.96945454545455
1978,6,22,13737600,12.4887272727273
1978,6,23,6566400,5.96945454545455
1978,6,24,6739200,6.12654545454545
1978,6,25,4492800,4.08436363636364
1978,6,26,4147200,3.77018181818182
1978,6,27,3974400,3.61309090909091
1978,6,28,3801600,3.456
1978,6,29,3283200,2.98472727272727
1978,6,30,3110400,2.82763636363636
1978,7,1,3628800,3.29890909090909
1978,7,2,3974400,3.61309090909091
1978,7,3,3888000,3.53454545454545
1978,7,4,3888000,3.53454545454545
1978,7,5,3974400,3.61309090909091
1978,7,6,3715200,3.37745454545455
1978,7,7,3369600,3.06327272727273
1978,7,8,3456000,3.14181818181818
1978,7,9,3542400,3.22036363636364
1978,7,10,3542400,3.22036363636364
1978,7,11,3110400,2.82763636363636
1978,7,12,3456000,3.14181818181818
1978,7,13,3974400,3.61309090909091
1978,7,14,3628800,3.29890909090909
1978,7,15,3110400,2.82763636363636
1978,7,16,3110400,2.82763636363636
1978,7,17,3283200,2.98472727272727
1978,7,18,3628800,3.29890909090909
1978,7,19,3542400,3.22036363636364
1978,7,20,3369600,3.06327272727273
1978,7,21,3456000,3.14181818181818
1978,7,22,3369600,3.06327272727273
1978,7,23,3456000,3.14181818181818
1978,7,24,3542400,3.22036363636364
1978,7,25,3456000,3.14181818181818
1978,7,26,3283200,2.98472727272727
1978,7,27,3628800,3.29890909090909
1978,7,28,3715200,3.37745454545455
1978,7,29,3801600,3.456
1978,7,30,3801600,3.456
1978,7,31,3801600,3.456
1978,8,1,3283200,2.98472727272727
1978,8,2,3283200,2.98472727272727
1978,8,3,3283200,2.98472727272727
1978,8,4,4147200,3.77018181818182
1978,8,5,5097600,4.63418181818182
1978,8,6,4147200,3.77018181818182
1978,8,7,3715200,3.37745454545455
1978,8,8,3628800,3.29890909090909
1978,8,9,3628800,3.29890909090909
1978,8,10,3196800,2.90618181818182
1978,8,11,2678400,2.43490909090909
1978,8,12,2678400,2.43490909090909
1978,8,13,3369600,3.06327272727273
1978,8,14,3628800,3.29890909090909
1978,8,15,3628800,3.29890909090909
1978,8,16,3888000,3.53454545454545
1978,8,17,4147200,3.77018181818182
1978,8,18,4665600,4.24145454545455
1978,8,19,4320000,3.92727272727273
1978,8,20,4147200,3.77018181818182
1978,8,21,3715200,3.37745454545455
1978,8,22,3715200,3.37745454545455
1978,8,23,3196800,2.90618181818182
1978,8,24,2764800,2.51345454545455
1978,8,25,2764800,2.51345454545455
1978,8,26,3110400,2.82763636363636
1978,8,27,3801600,3.456
1978,8,28,3628800,3.29890909090909
1978,8,29,3369600,3.06327272727273
1978,8,30,3196800,2.90618181818182
1978,8,31,3110400,2.82763636363636
1978,9,1,2937600,2.67054545454545
1978,9,2,3196800,2.90618181818182
1978,9,3,3110400,2.82763636363636
1978,9,4,2764800,2.51345454545455
1978,9,5,2764800,2.51345454545455
1978,9,6,2592000,2.35636363636364
1978,9,7,2419200,2.19927272727273
1978,9,8,2332800,2.12072727272727
1978,9,9,2246400,2.04218181818182
1978,9,10,2246400,2.04218181818182
1978,9,11,2246400,2.04218181818182
1978,9,12,2332800,2.12072727272727
1978,9,13,2764800,2.51345454545455
1978,9,14,3283200,2.98472727272727
1978,9,15,3369600,3.06327272727273
1978,9,16,3196800,2.90618181818182
1978,9,17,3110400,2.82763636363636
1978,9,18,3628800,3.29890909090909
1978,9,19,4060800,3.69163636363636
1978,9,20,2592000,2.35636363636364
1978,9,21,2764800,2.51345454545455
1978,9,22,2851200,2.592
1978,9,23,3283200,2.98472727272727
1978,9,24,4147200,3.77018181818182
1978,9,25,4147200,3.77018181818182
1978,9,26,4838400,4.39854545454545
1978,9,27,3110400,2.82763636363636
1978,9,28,2764800,2.51345454545455
1978,9,29,2764800,2.51345454545455
1978,9,30,4060800,3.69163636363636
1978,10,1,19526400,17.7512727272727
1978,10,2,9849600,8.95418181818182
1978,10,3,3369600,3.06327272727273
1978,10,4,3110400,2.82763636363636
1978,10,5,2678400,2.43490909090909
1978,10,6,2160000,1.96363636363636
1978,10,7,1987200,1.80654545454545
1978,10,8,2937600,2.67054545454545
1978,10,9,4320000,3.92727272727273
1978,10,10,4320000,3.92727272727273
1978,10,11,3801600,3.456
1978,10,12,2937600,2.67054545454545
1978,10,13,6652800,6.048
1978,10,14,6307200,5.73381818181818
1978,10,15,3456000,3.14181818181818
1978,10,16,2937600,2.67054545454545
1978,10,17,2678400,2.43490909090909
1978,10,18,2592000,2.35636363636364
1978,10,19,2332800,2.12072727272727
1978,10,20,1987200,1.80654545454545
1978,10,21,1987200,1.80654545454545
1978,10,22,2419200,2.19927272727273
1978,10,23,2678400,2.43490909090909
1978,10,24,3196800,2.90618181818182
1978,10,25,2851200,2.592
1978,10,26,2419200,2.19927272727273
1978,10,27,2505600,2.27781818181818
1978,10,28,3456000,3.14181818181818
1978,10,29,3369600,3.06327272727273
1978,10,30,6998400,6.36218181818182
1978,10,31,13305600,12.096
1978,11,1,23673600,21.5214545454545
1978,11,2,13478400,12.2530909090909
1978,11,3,8380800,7.61890909090909
1978,11,4,6220800,5.65527272727273
1978,11,5,4147200,3.77018181818182
1978,11,6,1987200,1.80654545454545
1978,11,7,2851200,2.592
1978,11,8,12096000,10.9963636363636
1978,11,9,4579200,4.16290909090909
1978,11,10,3110400,2.82763636363636
1978,11,11,2937600,2.67054545454545
1978,11,12,3715200,3.37745454545455
1978,11,13,8640000,7.85454545454545
1978,11,14,6652800,6.048
1978,11,15,3369600,3.06327272727273
1978,11,16,2937600,2.67054545454545
1978,11,17,2419200,2.19927272727273
1978,11,18,2073600,1.88509090909091
1978,11,19,2332800,2.12072727272727
1978,11,20,1900800,1.728
1978,11,21,1814400,1.64945454545455
1978,11,22,1987200,1.80654545454545
1978,11,23,4060800,3.69163636363636
1978,11,24,4924800,4.47709090909091
1978,11,25,4665600,4.24145454545455
1978,11,26,3542400,3.22036363636364
1978,11,27,2419200,2.19927272727273
1978,11,28,2073600,1.88509090909091
1978,11,29,1900800,1.728
1978,11,30,1814400,1.64945454545455
1978,12,1,1987200,1.80654545454545
1978,12,2,4147200,3.77018181818182
1978,12,3,2678400,2.43490909090909
1978,12,4,2678400,2.43490909090909
1978,12,5,2419200,2.19927272727273
1978,12,6,2592000,2.35636363636364
1978,12,7,2764800,2.51345454545455
1978,12,8,3369600,3.06327272727273
1978,12,9,5961600,5.41963636363636
1978,12,10,5356800,4.86981818181818
1978,12,11,3628800,3.29890909090909
1978,12,12,2678400,2.43490909090909
1978,12,13,3196800,2.90618181818182
1978,12,14,2160000,1.96363636363636
1978,12,15,3024000,2.74909090909091
1978,12,16,22032000,20.0290909090909
1978,12,17,13478400,12.2530909090909
1978,12,18,6998400,6.36218181818182
1978,12,19,17107200,15.552
1978,12,20,12096000,10.9963636363636
1978,12,21,14860800,13.5098181818182
1978,12,22,26179200,23.7992727272727
1978,12,23,4579200,4.16290909090909
1978,12,24,4406400,4.00581818181818
1978,12,25,3196800,2.90618181818182
1978,12,26,3110400,2.82763636363636
1978,12,27,2937600,2.67054545454545
1978,12,28,3196800,2.90618181818182
1978,12,29,2419200,2.19927272727273
1978,12,30,2160000,1.96363636363636
1978,12,31,2851200,2.592
1979,1,1,4233600,3.84872727272727
1979,1,2,3456000,3.14181818181818
1979,1,3,3801600,3.456
1979,1,4,4838400,4.39854545454545
1979,1,5,5356800,4.86981818181818
1979,1,6,5097600,4.63418181818182
1979,1,7,4320000,3.92727272727273
1979,1,8,4060800,3.69163636363636
1979,1,9,3283200,2.98472727272727
1979,1,10,3110400,2.82763636363636
1979,1,11,3110400,2.82763636363636
1979,1,12,3283200,2.98472727272727
1979,1,13,3196800,2.90618181818182
1979,1,14,3542400,3.22036363636364
1979,1,15,3456000,3.14181818181818
1979,1,16,3456000,3.14181818181818
1979,1,17,3456000,3.14181818181818
1979,1,18,3283200,2.98472727272727
1979,1,19,3628800,3.29890909090909
1979,1,20,3888000,3.53454545454545
1979,1,21,3888000,3.53454545454545
1979,1,22,3628800,3.29890909090909
1979,1,23,3542400,3.22036363636364
1979,1,24,3801600,3.456
1979,1,25,3628800,3.29890909090909
1979,1,26,3196800,2.90618181818182
1979,1,27,2851200,2.592
1979,1,28,2678400,2.43490909090909
1979,1,29,2246400,2.04218181818182
1979,1,30,2160000,1.96363636363636
1979,1,31,2246400,2.04218181818182
1979,2,1,3542400,3.22036363636364
1979,2,2,3974400,3.61309090909091
1979,2,3,3456000,3.14181818181818
1979,2,4,3024000,2.74909090909091
1979,2,5,3110400,2.82763636363636
1979,2,6,3196800,2.90618181818182
1979,2,7,3628800,3.29890909090909
1979,2,8,3801600,3.456
1979,2,9,3456000,3.14181818181818
1979,2,10,3456000,3.14181818181818
1979,2,11,5961600,5.41963636363636
1979,2,12,11145600,10.1323636363636
1979,2,13,5616000,5.10545454545455
1979,2,14,3888000,3.53454545454545
1979,2,15,4060800,3.69163636363636
1979,2,16,5616000,5.10545454545455
1979,2,17,12355200,11.232
1979,2,18,6998400,6.36218181818182
1979,2,19,4406400,4.00581818181818
1979,2,20,4492800,4.08436363636364
1979,2,21,4147200,3.77018181818182
1979,2,22,3888000,3.53454545454545
1979,2,23,3888000,3.53454545454545
1979,2,24,3801600,3.456
1979,2,25,5097600,4.63418181818182
1979,2,26,5356800,4.86981818181818
1979,2,27,4752000,4.32
1979,2,28,3888000,3.53454545454545
1979,3,1,3715200,3.37745454545455
1979,3,2,3628800,3.29890909090909
1979,3,3,3283200,2.98472727272727
1979,3,4,3110400,2.82763636363636
1979,3,5,3110400,2.82763636363636
1979,3,6,3110400,2.82763636363636
1979,3,7,2937600,2.67054545454545
1979,3,8,3024000,2.74909090909091
1979,3,9,3283200,2.98472727272727
1979,3,10,3196800,2.90618181818182
1979,3,11,3456000,3.14181818181818
1979,3,12,3628800,3.29890909090909
1979,3,13,3715200,3.37745454545455
1979,3,14,3283200,2.98472727272727
1979,3,15,3110400,2.82763636363636
1979,3,16,2937600,2.67054545454545
1979,3,17,2937600,2.67054545454545
1979,3,18,3628800,3.29890909090909
1979,3,19,3369600,3.06327272727273
1979,3,20,3369600,3.06327272727273
1979,3,21,3369600,3.06327272727273
1979,3,22,3456000,3.14181818181818
1979,3,23,3369600,3.06327272727273
1979,3,24,3628800,3.29890909090909
1979,3,25,4752000,4.32
1979,3,26,4838400,4.39854545454545
1979,3,27,4838400,4.39854545454545
1979,3,28,4406400,4.00581818181818
1979,3,29,3456000,3.14181818181818
1979,3,30,3456000,3.14181818181818
1979,3,31,3715200,3.37745454545455
1979,4,1,4320000,3.92727272727273
1979,4,2,4752000,4.32
1979,4,3,4838400,4.39854545454545
1979,4,4,8121600,7.38327272727273
1979,4,5,8812800,8.01163636363636
1979,4,6,4838400,4.39854545454545
1979,4,7,5356800,4.86981818181818
1979,4,8,6307200,5.73381818181818
1979,4,9,6998400,6.36218181818182
1979,4,10,7603200,6.912
1979,4,11,6393600,5.81236363636364
1979,4,12,4665600,4.24145454545455
1979,4,13,4665600,4.24145454545455
1979,4,14,5529600,5.02690909090909
1979,4,15,5788800,5.26254545454545
1979,4,16,6998400,6.36218181818182
1979,4,17,4320000,3.92727272727273
1979,4,18,4147200,3.77018181818182
1979,4,19,5097600,4.63418181818182
1979,4,20,6998400,6.36218181818182
1979,4,21,6134400,5.57672727272727
1979,4,22,5443200,4.94836363636364
1979,4,23,4752000,4.32
1979,4,24,4320000,3.92727272727273
1979,4,25,3974400,3.61309090909091
1979,4,26,3628800,3.29890909090909
1979,4,27,3628800,3.29890909090909
1979,4,28,3628800,3.29890909090909
1979,4,29,3801600,3.456
1979,4,30,3715200,3.37745454545455
1979,5,1,4665600,4.24145454545455
1979,5,2,6307200,5.73381818181818
1979,5,3,6566400,5.96945454545455
1979,5,4,5875200,5.34109090909091
1979,5,5,6307200,5.73381818181818
1979,5,6,5616000,5.10545454545455
1979,5,7,5011200,4.55563636363636
1979,5,8,5529600,5.02690909090909
1979,5,9,6307200,5.73381818181818
1979,5,10,6998400,6.36218181818182
1979,5,11,6652800,6.048
1979,5,12,6566400,5.96945454545455
1979,5,13,6998400,6.36218181818182
1979,5,14,6912000,6.28363636363636
1979,5,15,5875200,5.34109090909091
1979,5,16,5961600,5.41963636363636
1979,5,17,5443200,4.94836363636364
1979,5,18,5270400,4.79127272727273
1979,5,19,6393600,5.81236363636364
1979,5,20,6566400,5.96945454545455
1979,5,21,6393600,5.81236363636364
1979,5,22,6912000,6.28363636363636
1979,5,23,5788800,5.26254545454545
1979,5,24,5097600,4.63418181818182
1979,5,25,5270400,4.79127272727273
1979,5,26,5011200,4.55563636363636
1979,5,27,4147200,3.77018181818182
1979,5,28,4147200,3.77018181818182
1979,5,29,4320000,3.92727272727273
1979,5,30,4233600,3.84872727272727
1979,5,31,4233600,3.84872727272727
1979,6,1,4233600,3.84872727272727
1979,6,2,4924800,4.47709090909091
1979,6,3,4838400,4.39854545454545
1979,6,4,5270400,4.79127272727273
1979,6,5,6307200,5.73381818181818
1979,6,6,5616000,5.10545454545455
1979,6,7,5270400,4.79127272727273
1979,6,8,4579200,4.16290909090909
1979,6,9,3628800,3.29890909090909
1979,6,10,3542400,3.22036363636364
1979,6,11,4060800,3.69163636363636
1979,6,12,3369600,3.06327272727273
1979,6,13,3456000,3.14181818181818
1979,6,14,3369600,3.06327272727273
1979,6,15,3369600,3.06327272727273
1979,6,16,3196800,2.90618181818182
1979,6,17,3196800,2.90618181818182
1979,6,18,3196800,2.90618181818182
1979,6,19,3283200,2.98472727272727
1979,6,20,3456000,3.14181818181818
1979,6,21,3196800,2.90618181818182
1979,6,22,3456000,3.14181818181818
1979,6,23,3456000,3.14181818181818
1979,6,24,3715200,3.37745454545455
1979,6,25,3283200,2.98472727272727
1979,6,26,3456000,3.14181818181818
1979,6,27,3542400,3.22036363636364
1979,6,28,3888000,3.53454545454545
1979,6,29,3628800,3.29890909090909
1979,6,30,3542400,3.22036363636364
1979,7,1,3283200,2.98472727272727
1979,7,2,3456000,3.14181818181818
1979,7,3,3542400,3.22036363636364
1979,7,4,3715200,3.37745454545455
1979,7,5,3801600,3.456
1979,7,6,6739200,6.12654545454545
1979,7,7,11577600,10.5250909090909
1979,7,8,9676800,8.79709090909091
1979,7,9,5961600,5.41963636363636
1979,7,10,4147200,3.77018181818182
1979,7,11,4060800,3.69163636363636
1979,7,12,4320000,3.92727272727273
1979,7,13,9849600,8.95418181818182
1979,7,14,5961600,5.41963636363636
1979,7,15,4752000,4.32
1979,7,16,3628800,3.29890909090909
1979,7,17,3715200,3.37745454545455
1979,7,18,3715200,3.37745454545455
1979,7,19,3628800,3.29890909090909
1979,7,20,3369600,3.06327272727273
1979,7,21,3110400,2.82763636363636
1979,7,22,3110400,2.82763636363636
1979,7,23,2851200,2.592
1979,7,24,2678400,2.43490909090909
1979,7,25,1900800,1.728
1979,7,26,2160000,1.96363636363636
1979,7,27,2764800,2.51345454545455
1979,7,28,4060800,3.69163636363636
1979,7,29,3888000,3.53454545454545
1979,7,30,4060800,3.69163636363636
1979,7,31,5875200,5.34109090909091
1979,8,1,5616000,5.10545454545455
1979,8,2,4492800,4.08436363636364
1979,8,3,4060800,3.69163636363636
1979,8,4,3888000,3.53454545454545
1979,8,5,3715200,3.37745454545455
1979,8,6,3801600,3.456
1979,8,7,3542400,3.22036363636364
1979,8,8,3628800,3.29890909090909
1979,8,9,4320000,3.92727272727273
1979,8,10,3715200,3.37745454545455
1979,8,11,3628800,3.29890909090909
1979,8,12,3456000,3.14181818181818
1979,8,13,3715200,3.37745454545455
1979,8,14,3888000,3.53454545454545
1979,8,15,3801600,3.456
1979,8,16,3628800,3.29890909090909
1979,8,17,3801600,3.456
1979,8,18,3456000,3.14181818181818
1979,8,19,3283200,2.98472727272727
1979,8,20,3283200,2.98472727272727
1979,8,21,3283200,2.98472727272727
1979,8,22,3196800,2.90618181818182
1979,8,23,3024000,2.74909090909091
1979,8,24,2851200,2.592
1979,8,25,2678400,2.43490909090909
1979,8,26,2592000,2.35636363636364
1979,8,27,2678400,2.43490909090909
1979,8,28,2592000,2.35636363636364
1979,8,29,3628800,3.29890909090909
1979,8,30,3715200,3.37745454545455
1979,8,31,4406400,4.00581818181818
1979,9,1,9849600,8.95418181818182
1979,9,2,5011200,4.55563636363636
1979,9,3,4147200,3.77018181818182
1979,9,4,3715200,3.37745454545455
1979,9,5,3456000,3.14181818181818
1979,9,6,3628800,3.29890909090909
1979,9,7,3283200,2.98472727272727
1979,9,8,3110400,2.82763636363636
1979,9,9,4492800,4.08436363636364
1979,9,10,9158400,8.32581818181818
1979,9,11,3801600,3.456
1979,9,12,3024000,2.74909090909091
1979,9,13,2764800,2.51345454545455
1979,9,14,2764800,2.51345454545455
1979,9,15,3110400,2.82763636363636
1979,9,16,3283200,2.98472727272727
1979,9,17,3283200,2.98472727272727
1979,9,18,4320000,3.92727272727273
1979,9,19,3456000,3.14181818181818
1979,9,20,3283200,2.98472727272727
1979,9,21,3024000,2.74909090909091
1979,9,22,2764800,2.51345454545455
1979,9,23,2592000,2.35636363636364
1979,9,24,2505600,2.27781818181818
1979,9,25,2160000,1.96363636363636
1979,9,26,1814400,1.64945454545455
1979,9,27,1814400,1.64945454545455
1979,9,28,1900800,1.728
1979,9,29,1987200,1.80654545454545
1979,9,30,1987200,1.80654545454545
1979,10,1,2246400,2.04218181818182
1979,10,2,2764800,2.51345454545455
1979,10,3,3715200,3.37745454545455
1979,10,4,6393600,5.81236363636364
1979,10,5,4147200,3.77018181818182
1979,10,6,3456000,3.14181818181818
1979,10,7,3628800,3.29890909090909
1979,10,8,5443200,4.94836363636364
1979,10,9,3628800,3.29890909090909
1979,10,10,2764800,2.51345454545455
1979,10,11,1814400,1.64945454545455
1979,10,12,1900800,1.728
1979,10,13,2246400,2.04218181818182
1979,10,14,3024000,2.74909090909091
1979,10,15,2764800,2.51345454545455
1979,10,16,2505600,2.27781818181818
1979,10,17,2678400,2.43490909090909
1979,10,18,2592000,2.35636363636364
1979,10,19,2419200,2.19927272727273
1979,10,20,2160000,1.96363636363636
1979,10,21,1987200,1.80654545454545
1979,10,22,2678400,2.43490909090909
1979,10,23,4147200,3.77018181818182
1979,10,24,4752000,4.32
1979,10,25,6739200,6.12654545454545
1979,10,26,8121600,7.38327272727273
1979,10,27,13219200,12.0174545454545
1979,10,28,5356800,4.86981818181818
1979,10,29,3456000,3.14181818181818
1979,10,30,4320000,3.92727272727273
1979,10,31,5356800,4.86981818181818
1979,11,1,4752000,4.32
1979,11,2,4924800,4.47709090909091
1979,11,3,10022400,9.11127272727273
1979,11,4,7862400,7.14763636363636
1979,11,5,6134400,5.57672727272727
1979,11,6,4752000,4.32
1979,11,7,5616000,5.10545454545455
1979,11,8,8899200,8.09018181818182
1979,11,9,8380800,7.61890909090909
1979,11,10,4060800,3.69163636363636
1979,11,11,4147200,3.77018181818182
1979,11,12,4233600,3.84872727272727
1979,11,13,4320000,3.92727272727273
1979,11,14,4147200,3.77018181818182
1979,11,15,3888000,3.53454545454545
1979,11,16,3801600,3.456
1979,11,17,3456000,3.14181818181818
1979,11,18,3024000,2.74909090909091
1979,11,19,1900800,1.728
1979,11,20,1814400,1.64945454545455
1979,11,21,1641600,1.49236363636364
1979,11,22,1728000,1.57090909090909
1979,11,23,1814400,1.64945454545455
1979,11,24,1900800,1.728
1979,11,25,1814400,1.64945454545455
1979,11,26,2073600,1.88509090909091
1979,11,27,2160000,1.96363636363636
1979,11,28,2160000,1.96363636363636
1979,11,29,3974400,3.61309090909091
1979,11,30,4147200,3.77018181818182
1979,12,1,4752000,4.32
1979,12,2,17193600,15.6305454545455
1979,12,3,12960000,11.7818181818182
1979,12,4,6739200,6.12654545454545
1979,12,5,4233600,3.84872727272727
1979,12,6,3888000,3.53454545454545
1979,12,7,4147200,3.77018181818182
1979,12,8,6393600,5.81236363636364
1979,12,9,3801600,3.456
1979,12,10,2937600,2.67054545454545
1979,12,11,1987200,1.80654545454545
1979,12,12,2160000,1.96363636363636
1979,12,13,2160000,1.96363636363636
1979,12,14,3542400,3.22036363636364
1979,12,15,3974400,3.61309090909091
1979,12,16,3456000,3.14181818181818
1979,12,17,3283200,2.98472727272727
1979,12,18,3024000,2.74909090909091
1979,12,19,2937600,2.67054545454545
1979,12,20,3196800,2.90618181818182
1979,12,21,3283200,2.98472727272727
1979,12,22,2851200,2.592
1979,12,23,3888000,3.53454545454545
1979,12,24,13478400,12.2530909090909
1979,12,25,4665600,4.24145454545455
1979,12,26,3974400,3.61309090909091
1979,12,27,3715200,3.37745454545455
1979,12,28,3888000,3.53454545454545
1979,12,29,3801600,3.456
1979,12,30,3456000,3.14181818181818
1979,12,31,3369600,3.06327272727273
1980,1,1,3283200,2.98472727272727
1980,1,2,3628800,3.29890909090909
1980,1,3,3715200,3.37745454545455
1980,1,4,3456000,3.14181818181818
1980,1,5,4060800,3.69163636363636
1980,1,6,6220800,5.65527272727273
1980,1,7,6998400,6.36218181818182
1980,1,8,3974400,3.61309090909091
1980,1,9,3369600,3.06327272727273
1980,1,10,3628800,3.29890909090909
1980,1,11,3801600,3.456
1980,1,12,4492800,4.08436363636364
1980,1,13,5616000,5.10545454545455
1980,1,14,4752000,4.32
1980,1,15,4060800,3.69163636363636
1980,1,16,3628800,3.29890909090909
1980,1,17,3456000,3.14181818181818
