cluster,c_mean,s_mean,r_mean,c_aggr,s_aggr,k_e,tau_c
0.0,0.7754479118671634,0.7059644558058138,5.269623515057365,0.7484839745020847,0.7031798325349076,4.8483835300437116e-12,58.140099907926974
1.0,0.5725005385406069,0.5556986296827252,0.977702016505847,0.5163127343219728,0.4948095950501253,5.539732635650859e-12,53.234892789468354
2.0,1.1338800924671488,1.0827923005760989,1.5848354684958927,1.220896555606902,1.15638343996823,2.707703588066192e-10,32.65258159356574
3.0,1.2234779799383149,0.9591757778604126,5.096380284131442,1.1967348675095506,0.9885482986479909,7.71350311739585e-13,72.89409141538268
