Lat,Lon
44.0249999999995,39.5874999999991
44.0230021158849,39.5984497070304
44.0040120442703,39.6615275065096
43.9885843912755,39.6830118815096
43.9639099121089,39.6810302734366
43.9544759114578,39.6919759114575
43.9499999999995,39.6958333333325
43.9420410156245,39.6816162109366
43.9356852213537,39.68985188802
43.9208821614578,39.6987060546866
43.913413492838,39.7083821614575
43.8956522623693,39.714314778645
43.8889444986974,39.6902221679679
43.8791666666662,39.6874999999991
43.8821065266922,39.6740193684887
43.8761067708328,39.6632649739575
43.8848022460932,39.6314900716137
43.8897379557287,39.6272379557283
43.8942057291662,39.6027465820304
43.8893859863276,39.5896240234366
43.8990010579422,39.5455444335929
43.8886332194005,39.5076660156241
43.8903849283849,39.48584798177
43.9147379557287,39.481404622395
43.9185953776037,39.47276204427
43.9365498860672,39.4474405924471
43.9340881347651,39.4168090820304
43.948071289062,39.4105712890617
43.9689921061193,39.3932657877596
43.9787882486974,39.3940551757804
43.9949991861974,39.4128702799471
43.9891784667964,39.4449707031241
43.989975992838,39.4548828124991
43.999985758463,39.4821411132804
43.9866394042964,39.50606282552
43.9749572753901,39.5161254882804
43.9876729329422,39.5340616861971
43.9939046223953,39.5394287109366
43.9981363932287,39.5626261393221
44.019213867187,39.5807861328116
44.0249999999995,39.5874999999991
NaN,NaN
