Lat,Lon
43.5666666666662,40.6583333333325
43.5579772949214,40.6734049479158
43.5438842773432,40.6897623697908
43.537573242187,40.6892537434887
43.528442382812,40.7393107096345
43.5065633138016,40.77852376302
43.5022379557287,40.8022379557283
43.4954895019526,40.814335123697
43.489428710937,40.84776204427
43.4848937988276,40.8971232096345
43.4687499999995,40.898417154947
43.456909179687,40.89746907552
43.4521484374995,40.9235595703116
43.4280069986974,40.9343302408845
43.4256876627599,40.963212076822
43.4346191406245,41.0041625976554
43.4108805338537,41.0317138671866
43.4019022623693,41.0394531249991
43.385571289062,41.0939697265616
43.389428710937,41.0980712890616
43.4115112304682,41.1047200520825
43.4003824869787,41.1246663411449
43.4025858561193,41.1520833333324
43.3863850911453,41.1593098958325
43.3809773763016,41.2240152994783
43.3701436360672,41.2333496093741
43.364428710937,41.2435953776033
43.3603495279943,41.2747680664054
43.3435953776037,41.2852620442699
43.3416666666662,41.2874999999991
43.3313212076818,41.2852416992179
43.3239847819005,41.2858317057283
43.3049601236974,41.2739176432283
43.298071289062,41.2435953776033
43.2831217447912,41.2369222005199
43.2910929361974,41.215214029947
43.2844665527339,41.1909993489574
43.2855936686193,41.1769694010408
43.2772379557287,41.161991373697
43.2925028483068,41.1428466796866
43.3061340332026,41.1352416992179
43.3128336588537,41.1357788085929
43.3064046223953,41.1144287109366
43.2971008300776,41.1064127604158
43.3078898111974,41.0870768229158
43.306079101562,41.0645345052074
43.3136596679683,41.0156697591137
43.3175333658849,40.9674641927075
43.3016296386714,40.9264689127595
43.3027526855464,40.9124999999991
43.2997395833328,40.8749999999991
43.3028055826818,40.8368570963533
43.2977478027339,40.7854329427075
43.298608398437,40.7747233072908
43.2928527832026,40.753690592447
43.3050882975255,40.724637858072
43.2933573404943,40.7145345052075
43.3052856445308,40.7092122395825
43.323071289062,40.6980712890616
43.3277180989578,40.6726033528637
43.339428710937,40.629813639322
43.335571289062,40.61026204427
43.3310953776037,40.5980712890616
43.3272379557287,40.58526204427
43.3109985351557,40.5592447916658
43.306079101562,40.52295735677
43.3064168294266,40.5187499999991
43.305747477213,40.5104166666658
43.3094401041662,40.4644531249991
43.2916178385412,40.4437662760408
43.2671284993485,40.4301025390616
43.2417358398433,40.4394287109366
43.2124409993485,40.4308227539054
43.2149190266922,40.3999999999991
43.2141276041662,40.3901692708325
43.2270833333328,40.380985514322
43.2448669433589,40.3935953776033
43.2564046223953,40.381404622395
43.264428710937,40.3685953776033
43.2689046223953,40.3647379557283
43.2784769694005,40.3536254882804
43.3068522135412,40.331404622395
43.3189046223953,40.3435953776033
43.3253784179683,40.3581054687491
43.3318277994787,40.3655883789054
43.3465230305985,40.3485310872387
43.3574910481766,40.3476481119783
43.385571289062,40.3519287109366
43.4046020507808,40.3668334960929
43.4147176106766,40.3550903320304
43.4358032226557,40.3567830403637
43.4679402669266,40.3471069335929
43.4729960123693,40.3303141276033
43.4814046223953,40.3230712890616
43.4944539388016,40.3022379557283
43.5022379557287,40.32276204427
43.5071350097651,40.3390299479158
43.535044352213,40.345369466145
43.5357523600255,40.3541666666658
43.5342061360672,40.3734090169262
43.5435953776037,40.4147379557283
43.5564961751297,40.435408528645
43.5496907552078,40.4476074218741
43.5438028971349,40.4862345377595
43.5312581380203,40.4970458984366
43.5272379557287,40.5147379557283
43.5208557128901,40.5321166992179
43.5179707845047,40.568025716145
43.5272379557287,40.5810953776033
43.5313293457026,40.594685872395
43.5517293294266,40.6122599283845
43.5524190266922,40.6208333333325
43.5513732910151,40.6338297526033
43.5666666666662,40.6583333333325
NaN,NaN
