Lat,Lon
43.2833333333328,41.5041666666658
43.298109944661,41.5060587565095
43.301890055338,41.5106079101554
43.310609944661,41.5143920898429
43.314390055338,41.5189412434887
43.3281127929682,41.5274047851554
43.326234944661,41.5458333333324
43.3291239420568,41.5741943359366
43.3437499999995,41.5727050781241
43.3520833333328,41.5735555013012
43.3632710774735,41.5724121093741
43.3720011393224,41.5522827148429
43.3790547688797,41.5763183593741
43.3911010742182,41.5863240559887
43.4099283854162,41.584403483072
43.4162821451818,41.5920532226554
43.4208333333328,41.5958333333324
43.4231465657547,41.597684733072
43.4277933756505,41.6087117513012
43.4393941243485,41.6231974283845
43.4437499999995,41.6226562499991
43.4556844075516,41.6241414388012
43.4629699707026,41.6150431315095
43.4871317545568,41.6120361328116
43.5023132324214,41.6310180664054
43.506020100911,41.6398152669262
43.5106465657547,41.647684733072
43.5192565917964,41.6777994791658
43.5315368652339,41.6762695312491
43.5481465657547,41.6810180664054
43.5518534342443,41.6939819335929
43.556479899088,41.7018513997387
43.561118570963,41.7180786132804
43.5768534342443,41.7439819335928
43.5914571126297,41.7481567382804
43.611108398437,41.7638916015616
43.6214864095047,41.7768513997387
43.6290059407547,41.7720703124991
43.6391682942703,41.7593790690095
43.6464335123693,41.7684529622387
43.6577331542964,41.7732137044262
43.6643534342443,41.7814819335929
43.6741861979162,41.785624186197
43.6725545247391,41.7987386067699
43.6877075195307,41.796854654947
43.693520100911,41.8106486002595
43.7174987792964,41.8175048828116
43.7233011881505,41.8378011067699
43.7356465657547,41.847684733072
43.7393534342443,41.8523152669262
43.7476196289057,41.8589314778637
43.7539652506505,41.8739908854158
43.7731465657547,41.8893513997387
43.7768534342443,41.8939819335929
43.7898132324214,41.9018513997387
43.795102945963,41.9084594726554
43.8202901204422,41.919071451822
43.8273132324214,41.9310180664054
43.8310201009109,41.9481486002595
43.8389912923172,41.9545288085929
43.8439086914057,41.9883178710928
43.8532023111974,42.0124999999991
43.8499999999995,42.0208333333324
43.8399373372391,42.036649576822
43.8356465657547,42.0564819335928
43.8268534342443,42.0685180664053
43.8231465657547,42.1106486002595
43.8133219401037,42.1273600260408
43.8154174804682,42.1442016601553
43.8027119954422,42.1658121744783
43.7999999999995,42.1874999999991
43.7955159505203,42.1915039062491
43.7852986653641,42.206131998697
43.7789164225255,42.2268025716137
43.7531860351557,42.2327880859366
43.7477986653641,42.2477986653637
43.7438680013016,42.2605346679678
43.7352986653641,42.2727986653637
43.7313680013016,42.3105346679678
43.7094177246089,42.3156412760408
43.7022013346349,42.3313680013012
43.6753153483068,42.3396687825512
43.6686319986974,42.3519653320303
43.6647013346349,42.3647013346345
43.651234944661,42.3732666015616
43.6524373372391,42.3934326171866
43.6397013346349,42.4168660481762
43.6353597005203,42.4493326822908
43.6061319986974,42.456131998697
43.5840922037755,42.464042154947
43.5708333333328,42.4648315429678
43.5457153320307,42.4633341471345
43.5253336588537,42.4744099934887
43.5122660319005,42.4627360026033
43.5038411458328,42.4533040364574
43.4743591308589,42.4515502929678
43.4431945800776,42.4598958333324
43.4355346679682,42.4269653320303
43.4180725097651,42.4229044596345
43.410522460937,42.4144531249991
43.4023111979162,42.4149414062491
43.3870402018224,42.404276529947
43.3580993652339,42.4226806640616
43.3520609537755,42.4358398437491
43.3454284667964,42.4143595377595
43.3244466145828,42.4156087239574
43.2923746744787,42.4041015624991
43.276527913411,42.4151692708324
43.2645833333328,42.4144571940095
43.2566202799474,42.4149332682283
43.2481221516922,42.399296061197
43.2469238281245,42.3791666666658
43.2482727050776,42.3565348307283
43.2355000813797,42.3519531249991
43.2273701985672,42.3524373372387
43.2227986653641,42.3397013346345
43.2188680013016,42.3019653320303
43.2105346679682,42.2945190429678
43.2152445475255,42.2535196940095
43.2299519856766,42.2467692057283
43.2316040039058,42.2190673828116
43.2259379069005,42.2086425781241
43.2184183756505,42.1805664062491
43.2200785319005,42.152714029947
43.2147013346349,42.1352986653637
43.2102864583328,42.127176920572
43.2118693033849,42.1006184895824
43.2063680013016,42.0769653320304
43.1979878743485,42.0694783528637
43.1938680013016,42.056131998697
43.1857401529943,42.0411783854158
43.2025166829422,42.033475748697
43.2195393880203,42.0182657877595
43.2146016438797,41.9761189778637
43.202406819661,41.9536783854158
43.2229532877599,41.9442464192699
43.2316691080724,41.9036336263012
43.2490783691401,41.8956420898429
43.2541666666662,41.8791666666658
43.2520039876297,41.8771647135408
43.2463073730464,41.8650960286449
43.2147176106766,41.8575683593741
43.214418538411,41.8499999999991
43.2153788248693,41.8257649739574
43.1999430338537,41.8033365885408
43.2269836425776,41.7858723958324
43.2271687825516,41.7811848958324
43.2219258626297,41.7662272135408
43.2346232096349,41.7422322591137
43.2406717936193,41.7191446940095
43.2288798014318,41.7135823567699
43.2188680013016,41.6946614583324
43.2185099283849,41.6855997721345
43.2373921712235,41.6547607421866
43.2188293457026,41.6277832031241
43.2363444010412,41.5879597981762
43.2479960123693,41.5771647135408
43.2521911621089,41.559549967447
43.268715413411,41.5442423502595
43.2770039876297,41.5145019531241
43.2833333333328,41.5041666666658
NaN,NaN
