Lat,Lon
43.7833333333328,39.8833333333325
43.7732991536453,39.9048258463533
43.7767008463537,39.9274658203116
43.7869425455724,39.943192545572
43.7821289062495,39.9646687825512
43.789965820312,39.9767008463533
43.7916666666662,40.0249999999991
43.7874125162755,40.0415771484366
43.7708333333328,40.0458333333325
43.7687906901037,40.043709309895
43.7600687662755,40.0394775390616
43.7519592285151,40.0310384114575
43.7521687825516,40.0208333333325
43.7519348144526,40.0093749999991
43.7270426432287,39.98545735677
43.7190979003901,39.9771891276033
43.7095377604162,39.9725504557283
43.6776448567703,39.973201497395
43.653061930338,39.9632324218741
43.6604573567703,39.9271240234366
43.6665832519526,39.8832519531241
43.6729573567703,39.8646240234366
43.6785725911453,39.8415934244783
43.6919352213537,39.8187906901033
43.7105407714839,39.831404622395
43.7103739420568,39.8395833333325
43.7105489095047,39.8481282552075
43.7558512369787,39.8472005208325
43.7645426432287,39.86045735677
43.773911539713,39.8742797851554
43.7833333333328,39.8833333333325
NaN,NaN
