Lat,Lon
40.2999999999995,45.999999999999
40.3080993652339,45.9698120117178
40.3464050292964,45.954081217447
40.3563293457027,45.9728352864574
40.3640889485673,45.9892781575511
40.3688293457027,45.9936686197907
40.3764607747391,46.001904296874
40.3912963867183,46.0089070638011
40.4100036621089,46.0262410481761
40.4186706542964,46.0396647135407
40.4295328776037,46.0497273763011
40.4402811686193,46.0882893880199
40.4684448242183,46.1089436848949
40.4688334147131,46.118749999999
40.4681640624995,46.1356363932282
40.4853129069006,46.1515258789053
40.4856608072912,46.1603434244782
40.4732055664058,46.1718831380199
40.4726969401037,46.1846842447907
40.4811767578121,46.1938354492178
40.4891682942704,46.1935180664053
40.4938293457027,46.1978352864574
40.5014831542964,46.2220133463532
40.5085754394527,46.2354166666657
40.5020039876297,46.2478352864574
40.4944905598954,46.2715657552074
40.478529866536,46.2962809244782
40.4645039876298,46.2896647135407
40.4565938313798,46.2646809895824
40.4482767740881,46.2643513997386
40.4245422363277,46.2726684570303
40.4028767903641,46.2431315104157
40.3854960123693,46.2311686197907
40.3735514322912,46.2255330403636
40.3603373209631,46.2063313802074
40.3548014322912,46.1888468424469
40.3433817545568,46.1765218098949
40.3188496907548,46.1774943033844
40.3185017903641,46.168749999999
40.3213846842443,46.0960367838532
40.309682210286,46.0851969401032
40.3121927897131,46.021874999999
40.3061706542964,46.010498046874
40.302162679036,46.002001953124
40.2999999999995,45.999999999999
NaN,NaN
